མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,
,208,703,1,《པེ་》《སྣར་》,རྫོགས་པར་འཚང་རྒྱ་བར་མི་ནུས་སོ།,,
,209,704,1,《པེ་》《སྣར་》,བསྒྱུར།,,
,,705,2,《སྣར་》,པ།,,
,,706,3,《པེ་》《སྣར་》,mརྣམ་པར།,,
,210,707,1,《པེ་》《སྣར་》,པའོ།,,
,,708,2,《པེ་》《སྣར་》,ཏེ།,,
,211,709,1,《པེ་》《སྣར་》,བཏང་།,,
,,710,2,《པེ་》《སྣར་》,སྒོམ།,,
,,711,3,《པེ་》《སྣར་》,སྒོམས།,,
,,712,4,《པེ་》《སྣར་》,བསྔོ།,,
,,713,5,《པེ་》《སྣར་》,mལ།,,
,,714,6,《པེ་》《སྣར་》,mམི།,,
,,715,7,《པེ་》《སྣར་》,བསྒོམ།,,
,,716,8,《པེ་》《སྣར་》,སྒོམ།,,
,212,717,1,《པེ་》《སྣར་》《ཅོ་》,བར།,,
,,718,2,《པེ་》《སྣར་》,སྒོམ།,,
,,719,3,《པེ་》《སྣར་》,པོས།,,
,213,720,1,《པེ་》《སྣར་》,mརབ་ཏུ།,,
,214,721,1,《པེ་》《སྣར་》,གནས་པ།,,
,215,722,1,《པེ་》《སྣར་》,བཟུང་།,,
,,723,2,《པེ་》《སྣར་》,བཟུང་།,,
,,724,3,《པེ་》《སྣར་》,སྨྲའོ།,,
,216,725,1,《པེ་》《སྣར་》,གིས།,,
,,726,2,《པེ་》《སྣར་》,mདགུ།,,
,217,727,1,《པེ་》《སྣར་》,mརྣམས།,,
,,728,2,《པེ་》《སྣར་》,mབཅུ།,,
,,729,3,《པེ་》《སྣར་》,mནི།,,
,218,730,1,《སྣར་》,pཀྱི།,,
,,731,2,《པེ་》《སྣར་》,mཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ།,,
,219,732,1,《པེ་》《སྣར་》,mཀྱི་བར་དུ།,,
,,733,2,《པེ་》《སྣར་》,mནི།,,
,,734,3,《པེ་》《སྣར་》,mབཅུ།,,
,220,735,1,《པེ་》《སྣར་》,པར།,,
,221,736,1,《པེ་》《སྣར་》,pཔ།,,
,,737,2,《པེ་》《སྣར་》,བ།,,
,,738,3,《པེ་》《སྣར་》,ལྟར།,,
,,739,4,《པེ་》《སྣར་》,mདེ།,,
,,740,5,《པེ་》《སྣར་》,བུ།,,
,222,741,1,《པེ་》《སྣར་》,ཏོ།།,,
,,742,2,《པེ་》《སྣར་》,mརྗེས།,,
,,743,3,《པེ་》《སྣར་》,པ་དང་།,,
,,744,4,《སྣར་》,mདང་།,,
,224,745,1,《པེ་》《སྣར་》,བ།,,
,225,746,1,《པེ་》《སྣར་》,mརྗེས་སུ།,,
,,747,2,《པེ་》《སྣར་》,pམ།,,
,,748,3,《པེ་》《སྣར་》,གིས།,,
,,749,4,《སྣར་》,གིས།,,
,,750,5,《པེ་》《སྣར་》,mཔ།,,
,,751,6,《པེ་》《སྣར་》,འགྲོ།,,
,,752,7,《པེ་》《སྣར་》,mབ།,,
,,753,8,《པེ་》,ཡང་།,《སྣར་》,ན་ཡང་།,
,,754,9,《སྣར་》,སྤྱད།,,
,,755,10,《པེ་》《སྣར་》,mསྤྱད་པའི་རྣམ་པར།,,
,226,756,1,《པེ་》《སྣར་》,pབྱེད་པར།,,
,,757,2,《པེ་》《སྣར་》,ཐོབ།,,
,,758,3,《པེ་》《སྣར་》,mཀྱིས།,,
,,759,4,《པེ་》《སྣར་》,ད།,,
,,760,5,《པེ་》《སྣར་》,དེར།,,
,,761,6,《པེ་》《སྣར་》,འཛུམ།,,
,227,762,1,《པེ་》《སྣར་》,ད།,,
,,763,2,《པེ་》《སྣར་》,ད།,,
,,764,3,《པེ་》《སྣར་》,མཐོར།,,
,,765,4,《པེ་》《སྣར་》,mདེ་ལྟར།,,
,,766,5,《སྣར་》,རྒན།,,
,,767,6,《པེ་》《སྣར་》,mདུ།,,
,,768,7,《པེ་》《སྣར་》,གཙུགས།,,
,228,769,1,《པེ་》《སྣར་》,པ།,,
,229,770,1,《པེ་》,གཏོགས།,《སྣར་》,གཏགས།,
,,771,2,《པེ་》《སྣར་》,pདེ།,,
,,772,3,《པེ་》《སྣར་》,mརྟོགས་པར།,,
,,773,4,《པེ་》《སྣར་》,pནི།,,
,230,774,1,《པེ་》《སྣར་》,ངན།,,
,,775,2,《པེ་》《སྣར་》,བསླུ།,,
,,776,3,《སྣར་》,mཆོས།,,
,231,777,1,《སྣར་》,པ།,,
,,778,2,《པེ་》《སྣར་》,རྟོག,,
,,779,3,《པེ་》《སྣར་》,mཐམས་ཅད།,,
,,780,4,《སྣར་》,གཟུངས།,,
,,781,5,《པེ་》《སྣར་》,སྐྱོན་དུ་ངས་མི་བརྩིའི།,,
,232,782,1,《པེ་》《སྣར་》,བཀླགས།,,
,,783,2,《པེ་》《སྣར་》,བར།,,
,,784,3,《པེ་》《སྣར་》,ལས།,,
,,785,4,《པེ་》《སྣར་》,ན།,,
,,786,5,《པེ་》《སྣར་》,པར།,,
,,787,6,《པེ་》《སྣར་》,mབ་དང་།,,
,,788,7,《པེ་》《སྣར་》,པ།,,
,,789,8,《པེ་》《སྣར་》,ཀླག,,
,,790,9,《པེ་》《སྣར་》,pཀྱི།,,
,233,791,1,《པེ་》《སྣར་》,mནི།,,
,,792,2,《པེ་》《སྣར་》,བསྐྱེད་པར།,,
,,793,3,《སྣར་》,འོངས་པ།,,
,,794,4,《པེ་》《སྣར་》,བཏང་།,,
,,795,5,《པེ་》《སྣར་》,བར།,,
,,796,6,《པེ་》《སྣར་》,ང་།,,
,,797,7,《པེ་》《སྣར་》,ཀྱི།,,
,,798,8,《པེ་》《སྣར་》,དེ།,,
,,799,9,《པེ་》《སྣར་》,གཏང་།,,
,234,800,1,《པེ་》《སྣར་》,གཏང་།,,
,,801,2,《པེ་》《སྣར་》,གཏང་།,,
,,802,3,《པེ་》《སྣར་》,གཏང་།,,
,,803,4,《པེ་》《སྣར་》,གཏང་།,,
,,804,5,《པེ་》《སྣར་》,བཏང་།,,
,,805,6,《པེ་》《སྣར་》,གདམ།,,
,,806,7,《པེ་》《སྣར་》,ཆད།,,
,,a,8,《པེ་》《སྣར་》,འགྲེལ།,,
,235,807,1,《པེ་》《སྣར་》,pབཅོམ་ལྡན་འདས།,,
,236,808,1,《པེ་》《སྣར་》,བསླབས་ཏེ།,,
,,809,2,《པེ་》《སྣར་》,གཏོད་པ།,,
,237,810,1,《པེ་》《སྣར་》,བསྟན།,,
,,811,2,《པེ་》《སྣར་》,ཁྱོད་ཀྱི།,,
,,812,3,《པེ་》《སྣར་》,mཔ།,,
,,813,4,《པེ་》《སྣར་》,བསྒོམ།,,
,,814,5,《པེ་》《སྣར་》,mན།,,
,,815,6,《པེ་》《སྣར་》,ཅིག,,
,,816,7,《པེ་》《སྣར་》,འཛུམ།,,
,238,817,1,《པེ་》《སྣར་》,དྲོའི་ཅིག,,
,,818,2,《པེ་》《སྣར་》,གནོན།,,
,,819,3,《པེ་》《སྣར་》,ལྟ།,,
,,820,4,《པེ་》《སྣར་》,mཔ་ཡིན།,,
,239,821,1,《སྣར་》,འཛད།,,
,240,822,1,《པེ་》《སྣར་》,mམཛད་པ་མངོན་པར་འདུ།,,
,,823,2,《པེ་》《སྣར་》,ཏེ།,,
,241,824,1,《པེ་》《སྣར་》,བར་མ་གྱུར།,,
,,825,2,《པེ་》《སྣར་》,བསྒྲུབས།,,
,,826,3,《པེ་》《སྣར་》,སོ།,,
,,827,4,《སྣར་》,mནི།,,
,242,828,1,《པེ་》《སྣར་》,mཕ་རོལ་ཏུ་ཕྱིན་པ་ཐམས་ཅད་ཡོངས་སུ་རྫོགས་པར་བྱ་བར་འདོད་པས་ཤེས་རབ་ཀྱི།,,
,,829,2,《པེ་》《སྣར་》,བསླབ།,,
,,830,3,《པེ་》《སྣར་》,mཕན་པ་དང་། འཇིག་རྟེན་ཐམས་ཅད་ལ།,,
,,831,4,《པེ་》,ཀྱིས།,,
,,832,5,《སྣར་》,pཔ།,,
,,833,6,《པེ་》《སྣར་》,མ།,,
,243,834,1,《པེ་》《སྣར་》,མཁའི།,,
,,835,2,《པེ་》《སྣར་》,mམ།,,
,,836,3,《སྣར་》,ལྟ།,,
,,837,4,《པེ་》《སྣར་》,འབྱུང་།,,
,244,838,1,《པེ་》《སྣར་》,མཚོ།,,
,,839,2,《པེ་》《སྣར་》,mདོ།།,,
,,840,3,《པེ་》《སྣར་》,pབཞི།,,
,245,841,1,《པེ་》《སྣར་》,mདེ་དག,,
,,842,2,《པེ་》《སྣར་》,mལ།,,
,,843,3,《པེ་》《སྣར་》,mནི།,,
,246,844,1,《པེ་》《སྣར་》,mཔ་དང་།,,
,,845,2,《པེ་》《སྣར་》,སྒྲུབ།,,
,247,846,1,《པེ་》《སྣར་》,སྒྲུབ།,,
,,847,2,《པེ་》《སྣར་》,mརྣམས།,,
,248,848,1,《པེ་》《སྣར་》,ཤེས།,,
,251,849,1,《པེ་》《སྣར་》,ལྟ།,,
,,850,2,《པེ་》《སྣར་》,པོ།,,
,252,851,1,《པེ་》《སྣར་》,རྟེན།,,
,,852,2,《པེ་》《སྣར་》,ལྟ།,,
,,853,3,《པེ་》《སྣར་》,ལྟ།,,
,,854,4,《པེ་》《སྣར་》,ལྟ།,,
,,855,5,《པེ་》《སྣར་》,རྟག་པར།,,
,253,856,1,《སྣར་》,mལ།,,
,,857,2,《པེ་》《སྣར་》,པོ།,,
,,858,3,《པེ་》《སྣར་》,ལྟ།,,
,254,859,1,《སྣར་》,pཔར།,,
,,860,2,《པེ་》《སྣར་》,pམི།,,
,,861,3,《པེ་》《སྣར་》,mཡང་།,,
,255,862,1,《པེ་》《སྣར་》,pརྗེས་སུ།,,
,256,863,1,《པེ་》《སྣར་》,གིས།,,
,,864,2,《པེ་》《སྣར་》,pགྱི།,,
,,865,3,《པེ་》《སྣར་》,གྱིས།,,
,,866,4,《པེ་》《སྣར་》,mསྤྱོད་པས་རྣམས་པར།,,
,257,867,1,《པེ་》《སྣར་》,pལྟ།,,
,,868,2,《པེ་》《སྣར་》,ཏེ།,,
,,869,3,《པེ་》《སྣར་》,mནི་ཟད་པ།,,
,258,870,1,《པེ་》《སྣར་》,mརབ་འབྱོར།,,
,,871,2,《པེ་》《སྣར་》,པོ།,,
,,872,3,《པེ་》《སྣར་》,mདུ།,《པེ་》《སྣར་》,སྒོམས།,
,,873,a,,,,
,259,874,1,《པེ་》《སྣར་》,པོ།,,
,,875,2,《སྣར་》,མོངས།,,
,260,876,1,《པེ་》《སྣར་》,འཚང་།,,
,,877,2,《སྣར་》,མོངས།,,
,,878,3,《པེ་》《སྣར་》,འཚང་།,,
,261,879,1,《པེ་》《སྣར་》,བཏང་།,,
,,880,2,《པེ་》《སྣར་》,ཞེས་དེ།,,
,,881,3,《པེ་》《སྣར་》,mཡོངས་སུ།,,
,,882,4,《སྣར་》,མོངས།,,
,262,883,1,《སྣར་》,མོངས།,,
,,884,2,《པེ་》《སྣར་》,mདེ།,,
,,885,3,《པེ་》《སྣར་》,pདེ།,,
,,886,4,《པེ་》《སྣར་》,pསུ།,,
,263,887,1,《པེ་》《སྣར་》,pགང་།,,
,,888,2,《པེ་》《སྣར་》,ལྷགས།,,
,,889,3,《པེ་》《སྣར་》,བཏུབས།,,
,264,890,1,《པེ་》《སྣར་》,འཁྲུག,,
,,891,2,《པེ་》《སྣར་》,བཏུབས།,,
,,892,3,《པེ་》《སྣར་》,གིས།,,
,,893,4,《སྣར་》,མོངས།,,
,,894,5,《པེ་》《སྣར་》,mདེ།,,
,,895,6,《པེ་》《སྣར་》,བརྒལ།,,
,,896,7,《པེ་》《སྣར་》,ཅི་ནས་ཀྱང་།,,
,265,897,1,《པེ་》《སྣར་》,གིས།,,
,,898,2,《པེ་》《སྣར་》,mདེ།,,
,266,899,1,《པེ་》《སྣར་》,mཆོས་གང་ཡང་།,,
,,900,2,《པེ་》《སྣར་》,pསྟེ།,,
,,901,3,《པེ་》《སྣར་》,mཆོས།,,
,,902,4,《པེ་》《སྣར་》,ལྟུང་།,,
,,903,5,《པེ་》《སྣར་》,པོ།,,
,267,904,1,《པེ་》《སྣར་》,གཏང་།,,
,,905,2,《པེ་》《སྣར་》,བཏང་།,,
,,906,3,《སྣར་》,mཔ།,,
,268,907,1,《པེ་》《སྣར་》,གིས།,,
,,908,2,《པེ་》《སྣར་》,ལྟར།,,
,,909,3,《པེ་》《སྣར་》,mདཔག་ཚད་བྱེ་བའམ།,,
,269,910,1,《པེ་》《སྣར་》,རྩོམ།,,
,,911,2,《པེ་》《སྣར་》,བསྔོ།,,
,,912,3,《པེ་》《སྣར་》,བསྔོ།,,
,,913,4,《པེ་》《སྣར་》,བསྔོ།,,
,,914,5,《པེ་》《སྣར་》,བསྔོ།,《པེ་》《སྣར་》,ཀྱི།,
,270,915,1,《པེ་》《སྣར་》,pཐམས་ཅད་ཀྱང་རྣམ་པ།,,
,,916,2,《པེ་》《སྣར་》,mདེ་ལྟར།,,
,,917,3,《པེ་》《སྣར་》,pལ།,,
,,918,4,《པེ་》《སྣར་》,བསྔོ།,,
,,919,5,《པེ་》《སྣར་》,བསྔོ།,,
,,920,6,《པེ་》《སྣར་》,བསྔོ།,,
,,921,7,《པེ་》《སྣར་》,བསྔོ།,,
,271,922,1,《པེ་》《སྣར་》,mཡོངས་སུ།,,
,272,923,1,《སྣར་》,པ།,,
,,924,2,《སྣར་》,སྤོངས་པའི།,,
,273,925,1,《པེ་》《སྣར་》,གིས།,,
,274,926,1,《པེ་》《སྣར་》,mནི།,,
,,927,2,《པེ་》《སྣར་》,འཁྲུག,,
,,928,3,《པེ་》《སྣར་》,བཏུབས།,,
,,929,4,《པེ་》《སྣར་》,བཏུབས།,,
,,930,5,《པེ་》《སྣར་》,ཏེ།,,
,275,931,1,《པེ་》《སྣར་》,བཏུབས།,,
,,932,2,《པེ་》《སྣར་》,དོང་།,,
,,933,3,《སྣར་》,མོངས།,,
,,934,4,《པེ་》《སྣར་》,ནི།,,
,,935,5,《པེ་》《སྣར་》,mཔ།,,
,,936,6,《པེ་》《སྣར་》,mདག,,
,276,937,1,《པེ་》《སྣར་》,ཀྱི།,,
,,938,2,《པེ་》《སྣར་》,ལས།,,
,,939,3,《པེ་》《སྣར་》,སྤྱོད།,,
,,940,4,《པེ་》《སྣར་》,mབ།,,
,,941,5,《པེ་》《སྣར་》,པར་ཤེས་པ།,,
,277,942,1,《པེ་》《སྣར་》,པ།,,
,,943,2,《པེ་》《སྣར་》《ཅོ་》,བསྔོ།,,
,278,944,1,《པེ་》《སྣར་》,mངོ་།,,
,,945,2,《པེ་》《སྣར་》,mདང་།,,
,279,946,1,《པེ་》《སྣར་》,pདང་།,,
,,947,2,《པེ་》《སྣར་》,བསྔོ།,,
,,948,3,《པེ་》《སྣར་》,mཔ།,,
,280,949,1,《པེ་》《སྣར་》,སྤྱོད།,,
,,950,2,《པེ་》《སྣར་》,པ།,,
,,951,3,《པེ་》《སྣར་》,ལ།,,
,,952,4,《པེ་》《སྣར་》,སྤྱོད།,,
,,953,5,《པེ་》《སྣར་》,mདོ།,,
,,954,6,《པེ་》《སྣར་》,mརབ་འབྱོར་དེ་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ།,,
,281,955,1,《པེ་》《སྣར་》,བསྔོ།,,
,,956,2,《པེ་》《སྣར་》,བསྔོ།,,
,,957,3,《པེ་》《སྣར་》,བསྔོ།,,
,,958,4,《པེ་》《སྣར་》,བསྔོ།,,
,,959,5,《པེ་》《སྣར་》,mན།,,
,282,960,1,《པེ་》《སྣར་》,མིག,,
,,961,2,《པེ་》《སྣར་》,pདེ།,,
,,962,3,《པེ་》《སྣར་》,རྟོག,,
,,963,4,《པེ་》《སྣར་》,བཏུབས།,,
,,964,5,《པེ་》《སྣར་》,གཅོད།,,
,,965,6,《པེ་》《སྣར་》,བཀྱལ།,,
,,966,7,《སྣར་》,བུ།,,
,,967,8,《པེ་》《སྣར་》,mཡོངས་སུ།,,
,,968,9,《པེ་》《སྣར་》,mཡོངས་སུ།,,
,,969,10,《པེ་》《སྣར་》,mཡོངས་སུ།,,
,283,970,1,《པེ་》《སྣར་》,སྤྱོད།,,
,,971,2,《པེ་》《སྣར་》,སྤྱོད།,,
,,972,3,《པེ་》《སྣར་》,mཔ་དང་ལྡན།,,
,,973,4,《པེ་》《སྣར་》,སྤྱོད།,,
,,974,5,《པེ་》《སྣར་》,པ།,,
,,975,6,《པེ་》《སྣར་》,mཡང་།,,
,284,976,1,《པེ་》《སྣར་》,དྲ།,,
,,977,2,《པེ་》《སྣར་》,བ།,,
,,978,3,《པེ་》《སྣར་》,mབ།,,
,,979,4,《པེ་》《སྣར་》,མེར།,,
,,980,5,《པེ་》《སྣར་》,བསྒྱུར།,,
,,981,6,《པེ་》《སྣར་》,mསེམས་ལ།,,
,,982,7,《སྣར་》,mཆགས།,,
,,983,8,《པེ་》《སྣར་》,མཐའ།,,
,,984,9,《པེ་》《སྣར་》,mརུས་ནི་འདི་ཞེ་བྱ།,,
,285,985,1,《པེ་》《སྣར་》,དེ།,,
,,986,2,《པེ་》《སྣར་》,pསྔོན་གྱི།,,
,286,987,1,《པེ་》《སྣར་》,བསམ་གཏན་གྱི།,,
,287,988,1,《པེ་》《སྣར་》,mརང་།,,
,,989,2,《པེ་》《སྣར་》,བསྔོ།,,
,,990,3,《པེ་》《སྣར་》,pཔ།,,
,288,991,1,《པེ་》《སྣར་》,mཡང་དག་པར།,,
,289,992,1,《པེ་》《སྣར་》,ཏེ།,,
,,993,2,《པེ་》《སྣར་》,བ།,,
,290,994,1,《པེ་》《སྣར་》,pམི།,,
,,995,2,《པེ་》《སྣར་》,mའདི།,,
,,996,3,《པེ་》《སྣར་》,pབའི།,,
,,997,4,《པེ་》《སྣར་》,སྟོང་།,,
,,998,5,《པེ་》《སྣར་》,pཚེ།,,
,291,999,1,《པེ་》《སྣར་》,ས་དང་།,,
,,1000,2,《པེ་》《སྣར་》,mལྟར།,,
,,1001,3,《པེ་》《སྣར་》,mདེ།,,
,,1002,4,《པེ་》《སྣར་》,ཁྱལ།,,
,,1003,5,《སྣར་》,ལོགས།,,
,292,1004,1,《པེ་》《སྣར་》,pཏེ།,,
,,1005,2,《པེ་》《སྣར་》,mདུ།,,
,,1006,3,《པེ་》《སྣར་》,འཆིང་།,,
,,1007,4,《པེ་》《སྣར་》,བཅད།,,
,,1008,5,《པེ་》《སྣར་》,བཏུབ།,,
,,1009,6,《པེ་》,རྡེག་པ་མེད་པ་སྙམ།,《སྣར་》,རྡེག་པ་མེད་བསྙམ།,
,,1010,7,《པེ་》《སྣར་》,སྤྱོད་དེ་བཀྱལ།,,
,293,1011,1,《པེ་》《སྣར་》,བཅད་ཅིང་བཏུབས།,,
,,1012,2,《པེ་》《སྣར་》,བཀྱ་པའམ།,,
,,1013,3,《པེ་》《སྣར་》,བཅད་པ།,,
,,1014,4,《པེ་》《སྣར་》,བཏུབ།,,
,,1015,5,《པེ་》《སྣར་》,pདག,,
,294,1016,1,《པེ་》《སྣར་》,mཡོངས་སུ།,,
,,1017,2,《སྣར་》,mདུ།,,
,295,1018,1,《པེ་》《སྣར་》,pགྱི།,,
,,1019,2,《པེ་》《སྣར་》,རྣམ་པ།,,
,,1020,3,《པེ་》《སྣར་》,པར་ཤེས་པ།,,
,,1021,4,《པེ་》《སྣར་》,ལ།,,
,296,1022,1,《པེ་》《སྣར་》,mཔ།,,
,,1023,2,《པེ་》《སྣར་》,སྤྱོད།,,
,,1024,3,《པེ་》《སྣར་》,ཅིག,,
,,1025,4,《པེ་》《སྣར་》,pདེ།,,
,,1026,5,《པེ་》《སྣར་》,སྤྱོད།,,
,,1027,6,《པེ་》《སྣར་》,པས།,,
,297,1028,1,《པེ་》《སྣར་》,pཡས།,,
,,1029,2,《པེ་》《སྣར་》,ལ།,,
,298,1030,1,《པེ་》《སྣར་》,འཁྲུག,,
,,1031,2,《པེ་》《སྣར་》,འཁྲུག,,
,,1032,3,《པེ་》《སྣར་》,ལེན།,,
,299,1033,1,《པེ་》《སྣར་》,བསྔོ།,,
,,1034,2,《པེ་》《སྣར་》,བསྔོ།,,
,,1035,3,《པེ་》《སྣར་》,བསྔོ།,,
,,1036,4,《པེ་》《སྣར་》,mན།,,
,,1037,5,《པེ་》《སྣར་》,mའདུ་ཤེས་མེད།,,
,300,1038,1,《པེ་》《སྣར་》,ལས།,,
,,1039,2,《པེ་》《སྣར་》,mལ།,,
,,1040,3,《པེ་》《སྣར་》,mཔ།,,
,,1041,4,《པེ་》《སྣར་》,སྤྱོད།,,
,,1042,5,《པེ་》《སྣར་》,mལ།,,
,301,1043,1,《པེ་》《སྣར་》,mལ།,,
,,1044,2,《པེ་》《སྣར་》,mལ།,,
,,1045,3,《པེ་》《སྣར་》,mལ།,,
,,1046,4,《པེ་》《སྣར་》,mལ།,,
,302,1047,1,《པེ་》《སྣར་》,pགྱི།,,
,303,1048,1,《པེ་》《སྣར་》,ཀྱི།,,
,,1049,2,《པེ་》《སྣར་》,བསྔོ།,,
,,1050,3,《པེ་》《སྣར་》,བསྔོ།,,
,,1051,4,《པེ་》《སྣར་》,བསྔོ།,,
,304,1052,1,《པེ་》《སྣར་》,སྒོམ།,,
,305,1053,1,《པེ་》《སྣར་》,ནས།,,
,306,1054,1,《སྣར་》,འཇིགས།,,
,,1055,2,《པེ་》《སྣར་》,mདང་པོ།,,
,307,1056,1,《པེ་》《སྣར་》,ན།,,
,,1057,2,《པེ་》《སྣར་》,mརྣམ་པར་ཐར་པ་དང་། མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པ་དང་།,,
,308,1058,1,《པེ་》《སྣར་》,mཔ།,,
,,1059,2,《པེ་》《སྣར་》,འདི།,,
,309,1060,1,《པེ་》《སྣར་》,mདེ།,,
,,1061,2,《སྣར་》,mཆོས།,,
,,1062,3,《པེ་》《སྣར་》,mདུ།,,
,310,1063,1,《པེ་》《སྣར་》,པ།,,
,,1064,2,《པེ་》《སྣར་》,pཡང་།,,
,,1065,3,《པེ་》《སྣར་》,pསེམས་དཔའ།,,
,,1066,4,《པེ་》《སྣར་》,སྒོམ།,,
,,1067,5,《པེ་》《སྣར་》,དེ།,,
,311,1068,1,《པེ་》《སྣར་》,སྒོམས།,,
,,1069,2,《པེ་》《སྣར་》,གྱིས།,,
,,1070,3,《པེ་》《སྣར་》,སྒོམ།,,
,312,1071,1,《པེ་》《སྣར་》,སྒོམ།,,
,,1072,2,《སྣར་》,mལ།,,
,313,1073,1,《པེ་》《སྣར་》,mལ།,,
,,1074,2,《པེ་》《སྣར་》,mལ།,,
,314,1075,1,《པེ་》《སྣར་》,བསམ།,,
,,1076,2,《པེ་》《སྣར་》,པ།,,
,315,1077,1,《པེ་》《སྣར་》,གིས།,,
,,1078,2,《པེ་》《སྣར་》,ཀྱིས།,,
,,1079,3,《པེ་》《སྣར་》,པོས།,,
,,1080,4,《ཅོ་》,རིགས།,,
,316,1081,1,《པེ་》《སྣར་》,གིས།,,
,,1082,2,《པེ་》《སྣར་》,pབ།,,
,,1083,3,《པེ་》《སྣར་》,pདང་།,,
,318,1084,1,《པེ་》《སྣར་》,mསྟོང་པ་ཉིད་དང་།,,
,,1085,2,《པེ་》《སྣར་》,བྱ་བ།,,
,,1086,3,《པེ་》《སྣར་》,རྣམས།,,
,,1087,4,《སྣར་》,ཀྱིས།,,
,319,1088,1,《པེ་》《སྣར་》,mལན་ཅིག,,
,320,1089,1,《པེ་》《སྣར་》,mདེ།,,
,,1090,2,《པེ་》,ལ་སྤྱོད་པ་དེ་ལ།,《སྣར་》,ལས་སྤྱོད་པ་དེ་ལ།,
,,1091,3,《པེ་》《སྣར་》,སྒྲུབ་པ།,,
,,1092,4,《པེ་》《སྣར་》,སྒོམ།,,
,,1093,5,《པེ་》《སྣར་》,སྒོམ།,,
,,1094,6,《སྣར་》,pཔ།,,
,,1095,7,《པེ་》《སྣར་》,སྤྱད།,,
,,1096,8,《པེ་》《སྣར་》,ལུས།,,
,321,1097,1,《པེ་》《སྣར་》,སྤྱད།,,
,,1098,2,《པེ་》《སྣར་》,བསྒྲུབས།,,
,,1099,3,《སྣར་》,བསྒྲུབས།,,
,,1100,4,《པེ་》《སྣར་》,སྒོམ།,,
,,1101,5,《སྣར་》,རྟོགས།,,
,,1102,6,《པེ་》《སྣར་》,པོས།,,
,,1103,7,《པེ་》《སྣར་》,mལ།,,
,,1104,8,《པེ་》《སྣར་》,གཅིག,,
,322,1105,1,《པེ་》《སྣར་》,པས།,,
,,1106,2,《པེ་》《སྣར་》,pལ།,,
,,1107,3,《པེ་》《སྣར་》,བྱ།,,
,,1108,4,《པེ་》《སྣར་》,བྱེད་པའི།,,
,,1109,5,《ཅོ་》,སྤྱོད།,,
,,1110,6,《པེ་》,བསྒྲུབས།,《སྣར་》,སྒྲུབས།,
,,1111,7,《པེ་》《སྣར་》,བསྒོམས།,,
,,1112,8,《པེ་》《སྣར་》,པའམ།,,
,,1113,9,《པེ་》《སྣར་》,སྒོམ།,,
,,1114,10,《པེ་》《སྣར་》,སྒོམ།,,
,323,1115,1,《པེ་》《སྣར་》,པའམ།,,
,,1116,2,《པེ་》《སྣར་》,འཐོབ།,,
,,1117,3,《པེ་》《སྣར་》,བཟུང་།,,
,,1118,4,《པེ་》《སྣར་》,ལྟར།,,
,324,1119,1,《སྣར་》,mནམ།,,
,325,1120,1,《པེ་》《སྣར་》,ཀྱི་ཆོས་སམ།,,
,,1121,2,《པེ་》《སྣར་》,གྱུར།,,
,,1122,3,《པེ་》《སྣར་》,གྱུར།,,
,,1123,4,《པེ་》《སྣར་》,གྱུར།,,
,,1124,5,《པེ་》《སྣར་》,གྱུར།,,
,,1125,6,《པེ་》《སྣར་》,གྱུར།,,
,,1126,7,《པེ་》《སྣར་》,གྱུར།,,
,,1127,8,《པེ་》《སྣར་》,གྱུར།,,
,,1128,9,《པེ་》《སྣར་》,གྱུར།,,
,,1129,10,《པེ་》《སྣར་》,གྱུར།,,
,,1130,11,《པེ་》《སྣར་》,འམ།,,
,326,1131,1,《པེ་》《སྣར་》,pཡང་།,,
,,1132,2,《པེ་》《སྣར་》,པ།,,
,,1133,3,《པེ་》《སྣར་》,mལ།,,
,,1134,4,《པེ་》《སྣར་》,བགྱིའམ།,,
,,1135,5,《པེ་》《སྣར་》,བརྟགས།,,
,327,1136,1,《པེ་》《སྣར་》,སྣན།,,
,,1137,2,《པེ་》《སྣར་》,བར་ལ།,,
,,1138,3,《པེ་》《སྣར་》,མེད།,,
,328,1139,1,《པེ་》《སྣར་》,ཤེས།,,
,,1140,2,《པེ་》,སྒོམ།,《སྣར་》,སྒོམས།,
,,1141,3,《པེ་》《སྣར་》,སྒོམ།,,
,,1142,4,《སྣར་》,mམངོན་པར།,,
,,1143,5,《པེ་》《སྣར་》,ཀྱི།,,
,,1144,6,《པེ་》《སྣར་》,pཀྱི།,,
,,1145,7,《པེ་》《སྣར་》,ལྟའོ།,,
,,1146,8,《པེ་》《སྣར་》,ལྟའོ།,,
,329,1147,1,《སྣར་》,ཀྱིས།,,
,,1148,2,《པེ་》《སྣར་》,mན།,,
,,1149,3,《པེ་》《སྣར་》,པའོ།,,
,,1150,4,《པེ་》《སྣར་》,མཆིས།,,
,,1151,5,《པེ་》《སྣར་》,པོའི།,,
,,1152,6,《པེ་》《སྣར་》,སྤྱད།,,
,330,1153,1,《པེ་》《སྣར་》,བཏང་།,,
,,1154,2,《པེ་》《སྣར་》,བསྲུང་།,,
