མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,
,,959,9,《པེ་》《སྣར་》,༼ལ།,,
,,960,10,《སྣར་》,དཔའ།,,
,,961,11,《པེ་》《སྣར་》,༽ནི་བདག,,
,,962,12,《པེ་》《སྣར་》,༼ཆ།,,
,,963,13,《སྣར་》,དཔའ།,,
,678,964,1,《པེ་》《སྣར་》,༽པ།,,
,,965,2,《པེ་》《སྣར་》,བ།,,
,,966,3,《པེ་》《སྣར་》,དུ།,,
,,967,4,《པེ་》《སྣར་》,བའི་རྩེ།,,
,,968,5,《པེ་》《སྣར་》,༼དེ།,,
,,969,6,《པེ་》《སྣར་》,གསད།,,
,,970,7,《པེ་》,པོ་བསོགས།,《སྣར་》,པ་བསོགས།
,679,971,1,《པེ་》《སྣར་》,སྐམ།,,
,,972,2,《པེ་》《སྣར་》,༼རྒྱ་དང་རྔོན་གྱི་འཁྲུལ་འཁོར་དང་།,,
,,973,3,《པེ་》《སྣར་》,༼ལ།,,
,,974,4,《པེ་》《སྣར་》,བསད།,,
,,975,5,《པེ་》《སྣར་》,༼བ།,,
,,976,6,《པེ་》《སྣར་》,གཞོན།,,
,,977,7,《པེ་》《སྣར་》,གསོད།,,
,,978,8,《པེ་》《སྣར་》,འཕྲེང་།,,
,,979,9,《པེ་》《སྣར་》,དང་།,,
,,980,10,《པེ་》《སྣར་》,བསྐྱེད།,,
,680,981,1,《སྣར་》,གསོད།,,
,,982,2,《པེ་》《སྣར་》,གདུངས་པ།,,
,,983,3,《པེ་》《སྣར་》,པ།,,
,,984,4,《པེ་》《སྣར་》,དགུར།,,
,,985,5,《སྣར་》,དཔའ།,,
,,986,6,《པེ་》《སྣར་》,༼ན།,,
,,987,7,《པེ་》《སྣར་》,གཙོང་།,,
,,988,8,《པེ་》《སྣར་》,༼དག,,
,,989,9,《པེ་》《སྣར་》,གི།,,
,,990,10,《པེ་》《སྣར་》,ལས།,,
,,991,11,《པེ་》《སྣར་》,ལ།,,
,,992,12,《པེ་》《སྣར་》,བུ་དང་།,,
,681,993,1,《པེ་》《སྣར་》,བཞིན་དུ་ཡང་།,,
,,994,2,《པེ་》《སྣར་》,༼བ།,,
,,995,3,《པེ་》《སྣར་》,༽ཡང་།,,
,,996,4,《པེ་》《སྣར་》,རྒྱུར་ཏུ།,,
,,997,5,《པེ་》《སྣར་》,བཟའ།,,
,,998,6,《པེ་》《སྣར་》,དོ།།,,
,,999,7,《པེ་》《སྣར་》,པར།,,
,,1000,8,《པེ་》《སྣར་》,ངས།,,
,,1001,9,《པེ་》《སྣར་》,༼ཡང་།,,
,,1002,10,《པེ་》《སྣར་》,ཀྱི།,,
,682,1003,1,《པེ་》《སྣར་》,མ།,,
,,1004,2,《པེ་》《སྣར་》,༼བཟང་པོ།,,
,,1005,3,《པེ་》《སྣར་》,༽པ།,,
,,1006,4,《པེ་》《སྣར་》,༼ནི།,,
,,1007,5,《པེ་》《སྣར་》,བྱིན་པར།,,
,,1008,6,《པེ་》《སྣར་》,ལྟ་ལ།,,
,,1009,7,《པེ་》《སྣར་》,སྒྲུབ་པ་རྣམས།,,
,,1010,8,《པེ་》《སྣར་》,རྩེ།,,
,,1011,9,《པེ་》《སྣར་》,༼ཡང་།,,
,683,1012,1,《པེ་》《སྣར་》,བསྔོ།,,
,,1013,2,《པེ་》《སྣར་》,པར།,,
,,1014,3,《པེ་》《སྣར་》,སྦྱིན།,,
,,1015,4,《པེ་》《སྣར་》,གཞོན།,,
,,1016,5,《པེ་》《སྣར་》,༼ཡང་།,,
,,1017,6,《པེ་》《སྣར་》,༼ཡང་།,,
,,1018,7,《པེ་》《སྣར་》,དེ།,,
,,1019,8,《པེ་》《སྣར་》,ཕྱིས།,,
,684,1020,1,《པེ་》《སྣར་》,༼ནས་ཆན་དང་།,,
,,1021,2,《པེ་》《སྣར་》,སྙོན་རྨོངས།,,
,,1022,3,《པེ་》《སྣར་》,བརྟེན།,,
,,1023,4,《པེ་》《སྣར་》,༼ཉིད།,,
,,1024,5,《པེ་》《སྣར་》,བརྡལ།,,
,,1025,6,《པེ་》《སྣར་》,སྟི།,,
,,1026,7,《པེ་》《སྣར་》,ཀྱང་།,,
,,1027,8,《སྣར་》,དོ། །,,
,685,1028,1,《པེ་》《སྣར་》,ཅིང་།,,
,,1029,2,《པེ་》《སྣར་》,ལྟ།,,
,,1030,3,《སྣར་》,སྙོམས།,,
,,1031,4,《པེ་》《སྣར་》,བསྟན་ཏེ།,,
,,1032,5,《པེ་》《སྣར་》,༽ཡང་།,,
,,1033,6,《པེ་》《སྣར་》,དེ།,,
,,1034,7,《པེ་》《སྣར་》,རིམ།,,
,,1035,8,《པེ་》《སྣར་》,རིམ་གྱི།,,
,,1036,9,《པེ་》《སྣར་》,༼དུ།,,
,,1037,10,《པེ་》《སྣར་》,རྩེ།,,
,,1038,11,《པེ་》《སྣར་》,དེ།,,
,,1039,12,《པེ་》《སྣར་》,རྡེག,,
,,1040,13,《པེ་》《སྣར་》,༼ཆད་པས།,,
,,1041,14,《པེ་》《སྣར་》,སྨིན།,,
,,1042,15,《པེ་》《སྣར་》,༽སྦྱིན་པ།,,
,686,1043,1,《པེ་》《སྣར་》,བྱུ།,,
,,1044,2,《སྣར་》,༽སེམས་ལའི།,,
,,1045,3,《པེ་》《སྣར་》,རྒྱུའི།,,
,,1046,4,《སྣར་》,གིས།,,
,,1047,5,《སྣར་》,བསྙན།,,
,,1048,6,《པེ་》《སྣར་》,༼སྦྱིན་པ།,,
,,1049,7,《སྣར་》,པ།,,
,,1050,8,《པེ་》《སྣར་》,བཀོང་།,,
,,1051,9,《པེ་》《སྣར་》,༼དུ་མྱུར་དུ།,,
,,1052,10,《པེ་》《སྣར་》,༼དེ།,,
,,1053,11,《པེ་》《སྣར་》,༼ཡང་།,,
,,1054,12,《པེ་》《སྣར་》,དཔའི།,,
,,1055,13,《པེ་》《སྣར་》,༽ཅན།,,
,687,1056,1,《པེ་》《སྣར་》,འཕོངས།,,
,,1057,2,《པེ་》《སྣར་》,བརྟེན།,,
,,1058,3,《པེ་》《སྣར་》,འཕོངས་ལ།,,
,,1059,4,《པེ་》《སྣར་》,པོ།,,
,,1060,5,《པེ་》《སྣར་》,༼དེ།,,
,,1061,6,《པེ་》《སྣར་》,སྒྲུབ།,,
,,1062,7,《པེ་》《སྣར་》,བཀང་།,,
,,1063,8,《པེ་》《སྣར་》,གནོད་སེམས།,,
,,1064,9,《པེ་》《སྣར་》,འདི།,,
,,1065,10,《པེ་》《སྣར་》,༼སྔ་ནས།,,
,,1066,11,《པེ་》《སྣར་》,༼ངས།,,
,,1067,12,《པེ་》《སྣར་》,༼ནི།,,
,688,1068,1,《སྣར་》,མདོག,,
,,1069,2,《པེ་》,བཏོང་།,,
,,1070,3,《པེ་》《སྣར་》,གོད།,,
,,1071,4,《སྣར་》,དེའི།,,
,,1072,5,《པེ་》《སྣར་》,༼ལ།,,
,,1073,6,《པེ་》《སྣར་》,དག།,,
,,1074,7,《པེ་》《སྣར་》,༼ལ།,,
,,1075,8,《པེ་》《སྣར་》,པར།,,
,,1076,9,《པེ་》《སྣར་》,༽གང་སྤྱོད་པ།,,
,689,1077,1,《པེ་》《སྣར་》,འཕོངས།,,
,,1078,2,《པེ་》《སྣར་》,ཏེ།,,
,,1079,3,《པེ་》《སྣར་》,གིས།,,
,,1080,4,《པེ་》《སྣར་》,༽དེ།,,
,,1081,5,《པེ་》《སྣར་》,གི།,,
,,1082,6,《པེ་》《སྣར་》,ན་ཡང་།,,
,,1083,7,《པེ་》《སྣར་》,དེའི།,,
,,a,8,《པེ་》《སྣར་》,རྒྱུ།,,
,690,1084,1,《སྣར་》,མདོག,,
,,1085,2,《པེ་》《སྣར་》,པར།,,
,,1086,3,《པེ་》《སྣར་》,གཏོང་བའི།,,
,,1087,4,《པེ་》《སྣར་》,ལྟ།,,
,691,1088,1,《པེ་》,གླེགས་བམ་ཚོལ།,《སྣར་》,གླེགས་བམ་འཚོལ།
,,1089,2,《པེ་》《སྣར་》,ལས།,,
,,1090,3,《པེ་》《སྣར་》,རབ།,,
,,1091,4,《པེ་》《སྣར་》,གང་།,,
,,1092,5,《པེ་》《སྣར་》,མི།,,
,,1093,6,《པེ་》,རྟག,,
,,1094,7,《པེ་》《སྣར་》,༼དེས།,,
,,1095,8,《པེ་》《སྣར་》,པ་ཆུང་།,,
,,1096,9,《པེ་》《སྣར་》,ལྐུག,,
,692,1097,1,《པེ་》《སྣར་》,༼འདི་དང་སེམས་ཅན།,,
,,1098,2,《པེ་》《སྣར་》,༼དེ།,,
,,1099,3,《པེ་》《སྣར་》,ལས།,,
,,1100,4,《པེ་》《སྣར་》,༼ཉིད།,,
,693,1101,1,《པེ་》《སྣར་》,བྱའི།,,
,,1102,2,《སྣར་》,ཀྱི།,,
,,1103,3,《པེ་》《སྣར་》,པའི།,,
,,1104,4,《པེ་》《སྣར་》,ཀྱི།,,
,,1105,5,《པེ་》《སྣར་》,༼ལ།,,
,,1106,6,《པེ་》《སྣར་》,༽པ།,,
,,1107,7,《པེ་》《སྣར་》,རྟེན།,,
,,1108,8,《པེ་》《སྣར་》,༼ཡིན།,,
,,1109,9,《པེ་》《སྣར་》,ཆགས་ཏེ།,,
,694,1110,1,《པེ་》《སྣར་》,པས།,,
,,1111,2,《པེ་》《སྣར་》,༼རབ་ཏུ།,,
,,1112,3,《པེ་》《སྣར་》,ཤེས།,,
,,1113,4,《སྣར་》,སྦྱིན།,,
,,1114,5,《པེ་》《སྣར་》,༽བཞི་གང་ཞེ་ན།,,
,,1115,6,《པེ་》《སྣར་》,ཉུངས་ཏེ།,,
,,1116,7,《པེ་》《སྣར་》,མི།,,
,,1117,8,《པེ་》《སྣར་》,པའི།,,
,,1118,9,《པེ་》《སྣར་》,བྱིན་པར།,,
,695,1119,1,《པེ་》《སྣར་》,ཡང་དག་པར་གནས།,,
,,1120,2,《པེ་》《སྣར་》,བགེགས།,,
,,1121,3,《པེ་》《སྣར་》,པའི།,,
,,1122,4,《པེ་》《སྣར་》,འབྲེང་།,,
,,1123,5,《པེ་》,༼བྱེད།,,
,,1124,6,《པེ་》《སྣར་》,འཕོངས།,,
,,1125,7,《པེ་》《སྣར་》,༼དེ།,,
,,1126,8,《པེ་》《སྣར་》,འཕོངས།,,
,,1127,9,《སྣར་》,བརྟོགས།,,
,,1128,10,《པེ་》《སྣར་》,བརླག,,
,,1129,11,《པེ་》《སྣར་》,གྱུར།,,
,,1130,12,《པེ་》《སྣར་》,༼ལ།,,
,,1131,13,《པེ་》《སྣར་》,ཟློག,,
,,1132,14,《པེ་》《སྣར་》,ངད།,,
,,1133,15,《པེ་》《སྣར་》,འཕོངས།,,
,,1134,16,《པེ་》《སྣར་》,༼པ།,,
,696,1135,1,《པེ་》《སྣར་》,དཔས།,,
,,1136,2,《པེ་》《སྣར་》,༽ཕྱིར་ལོག་པ།  འདི་ནི་ཕྱིར་ལོག་པ་འདི།,,
,,1137,3,《སྣར་》,བཏགས།,,
,,1138,4,《པེ་》《སྣར་》,སྦྱིན།,,
,,1139,5,《སྣར་》,ལོགས།,,
,,1140,6,《པེ་》《སྣར་》,སྤྱད།,,
,,1141,7,《སྣར་》,རྟོགས།,,
,697,1142,1,《པེ་》《སྣར་》,༽ནི།,,
,,1143,2,《པེ་》《སྣར་》,༽ལ།,,
,,1144,3,《པེ་》《སྣར་》,༽ན།,,
,,1145,4,《པེ་》《སྣར་》,ལས།,,
,,1146,5,《པེ་》《སྣར་》,༼ནི།,,
,,1147,6,《པེ་》《སྣར་》,༼གཞན།,,
,,1148,7,《པེ་》《སྣར་》,ཀྱི།,,
,,1149,8,《པེ་》《སྣར་》,བར།,,
,698,1150,1,《པེ་》《སྣར་》,བླངས།,,
,,1151,2,《པེ་》《སྣར་》,དཔའ།,,
,,1152,3,《པེ་》《སྣར་》,དཔའ།,,
,,1153,4,《པེ་》《སྣར་》,གྱི།,,
,,1154,5,《པེ་》《སྣར་》,༼རབ།,,
,,1155,6,《པེ་》《སྣར་》,འདི།,,
,,1156,7,《སྣར་》,པས།,,
,,1157,8,《པེ་》《སྣར་》,༼གང་ཡིན་པ།,,
,,1158,9,《པེ་》《སྣར་》,༼ཕོ།,,
,,1159,10,《པེ་》《སྣར་》,འགྲོགས།,,
,,1160,11,《པེ་》《སྣར་》,དཔའ།,,
,,1161,12,《པེ་》《སྣར་》,༼སྐྱེས་བུ།,,
,699,1162,1,《པེ་》《སྣར་》,འཕོངས།,,
,,1163,2,《སྣར་》,བརྒྱན།,,
,,1164,3,《པེ་》《སྣར་》,༼སྤོས་དང་།,,
,700,1165,1,《པེ་》《སྣར་》,ཀྱིས།,,
,,1166,2,《པེ་》《སྣར་》,གསོག,,
,,1167,3,《པེ་》《སྣར་》,༼ཏུ།,,
,,1168,4,《པེ་》《སྣར་》,པ།,,
,,1169,5,《པེ་》《སྣར་》,ཏུ།,,
,,1170,6,《པེ་》《སྣར་》,རྟེན།,,
,701,1171,1,《པེ་》《སྣར་》,སྐྱོད་པར།,,
,,1172,2,《པེ་》《སྣར་》,༼དུ།,,
,,1173,3,《པེ་》《སྣར་》,དཔའི།,,
,,1174,4,《པེ་》《སྣར་》,གཅིག,,
,,1175,5,《པེ་》《སྣར་》,བྱ་བའི།,,
,,1176,6,《པེ་》《སྣར་》,གི།,,
,,1177,7,《པེ་》《སྣར་》,རྩོགས་པ།,,
,,1178,8,《པེ་》《སྣར་》,དཔའ་ནི།,,
,702,1179,1,《པེ་》《སྣར་》,༼པ།,,
,,1180,2,《པེ་》《སྣར་》,ཟློག,,
,,1181,3,《པེ་》《སྣར་》,སླངས།,,
,,1182,4,《པེ་》《སྣར་》,ནི་དེ།,,
,,1183,5,《པེ་》《སྣར་》,རྟེན།,,
,,1184,6,《པེ་》《སྣར་》,དོ།།,,
,,1185,7,《པེ་》《སྣར་》,བས།,,
,,1186,8,《པེ་》《སྣར་》,གདགས།,,
,703,1187,1,《སྣར་》,སྙོམ།,,
,,1188,2,《པེ་》《སྣར་》,པ།,,
,,1189,3,《པེ་》《སྣར་》,རྟེན།,མཆན་འདི་གཉིས་མ་གཞི་མེད་པས་རེ་ཞིག་འདིར་བཞག་ཡོད།,
,,1190,4,《པེ་》《སྣར་》,དང་ནི།,,
,704,1191,1,《པེ་》《སྣར་》,འཕོངས།,,
,,1192,2,《པེ་》《སྣར་》,སྐྱེས།,,
,,1193,3,《པེ་》《སྣར་》,༼ལ།,,
,,1194,4,《པེ་》《སྣར་》,ལས་རྣམ་པར།,,
,,1195,5,《སྣར་》,བརླབ།,,
,,1196,6,《པེ་》《སྣར་》,ཕྱིར་གསོ་བ་དང་།,,
,,1197,7,《པེ་》《སྣར་》,༼དེ།,,
,,1198,8,《སྣར་》,༼ལ།,,
,705,1199,1,《པེ་》《སྣར་》,ན།,,
,,1200,2,《པེ་》《སྣར་》,བར།,,
,,1201,3,《པེ་》《སྣར་》,༼ཐམས་ཅད།,,
,706,1202,1,《པེ་》《སྣར་》,རྟེན།,,
,,1203,2,《པེ་》《སྣར་》,༼ལ།,,
,,1204,3,《པེ་》《སྣར་》,སྙེན།,,
,,1205,4,《སྣར་》,དཔའ།,,
,,1206,5,《པེ་》《སྣར་》,༼བརྟེན་ཅིང་ཚུལ་ཁྲིམས་ལ།,,
,,1207,6,《པེ་》《སྣར་》,བསམས།,,
,707,1208,1,《པེ་》《སྣར་》,ཀྱིས།,,
,,1209,2,《སྣར་》,བརྗོད།,,
,,1210,3,《པེ་》《སྣར་》,པ།,,
,,1211,4,《པེ་》《སྣར་》,བསྔོ།,,
,,1212,5,《པེ་》《སྣར་》,སྲུངས།,,
,,1213,6,《པེ་》《སྣར་》,བསྟེན།,,
,,1214,7,《པེ་》《སྣར་》,བསྟེན།,,
,,1215,8,《སྣར་》,གིས།,,
,,1216,9,《པེ་》《སྣར་》,སྒྲུབས།,,
,708,1217,1,《པེ་》《སྣར་》,༽འདོགས།,,
,,1218,2,《པེ་》《སྣར་》,བཟོ།,,
,,1219,3,《པེ་》《སྣར་》,གྱིས།,,
,,1220,4,《པེ་》《སྣར་》,འཕོངས།,,
,,1221,5,《པེ་》《སྣར་》,སོ།,,
,709,1222,1,《པེ་》《སྣར་》,བཅད།,,
,,1223,2,《པེ་》《སྣར་》,དམའ།,,
,,1224,3,《པེ་》《སྣར་》,ཀྱི།,,
,,1225,4,《པེ་》《སྣར་》,བདུན།,,
,,1226,5,《པེ་》《སྣར་》,བསྔམས།,,
,,1227,6,《པེ་》《སྣར་》,སྡུད།,,
,,1228,7,《པེ་》《སྣར་》,གྱི།,,
,,1229,8,《པེ་》《སྣར་》,བལྟ།,,
,,1230,9,《པེ་》《སྣར་》,མིའི་འདོད་པ།,《སྣར་》,མིའི་འདོད་པའི།
,,1231,10,《པེ་》《སྣར་》,རྣམས།,,
,710,1232,1,《སྣར་》,པར།,,
,,1233,2,《པེ་》《སྣར་》,མི།,,
,,1234,3,《པེ་》《སྣར་》,༼ཡང་།,,
,,1235,4,《པེ་》《སྣར་》,མྱང་།,,
,,1236,5,《པེ་》《སྣར་》,དག,,
,,1237,6,《པེ་》《སྣར་》,པའི།,,
,,1238,7,《པེ་》《སྣར་》,༼ཀྱང་།,,
,,1239,8,《པེ་》《སྣར་》,རྟོག,,
,,1240,9,《པེ་》《སྣར་》,ཐོག,,
,711,1241,1,《པེ་》《སྣར་》,འགྱུར་བ།,,
,,1242,2,《པེ་》《སྣར་》,༼ལ།,,
,,1243,3,《སྣར་》,དཔའི།,,
,,1244,4,《སྣར་》,བརླབས།,,
,,1245,5,《པེ་》《སྣར་》,དུ།,,
,,1246,6,《པེ་》《སྣར་》,གྱི།,,
,,1247,7,《པེ་》《སྣར་》,༼ཡང་།,,
,712,1248,1,《པེ་》《སྣར་》,སླབ།,,
,,1249,2,《པེ་》《སྣར་》,བཅོས།,,
,,1250,3,《པེ་》《སྣར་》,༼དེ་ལྟ།,,
,,1251,4,《པེ་》《སྣར་》,བྱས་པའི།,,
,,1252,5,《པེ་》《སྣར་》,༼དེ།,,
,,1253,6,《པེ་》《སྣར་》,༼ལྟ།,,
,713,1254,1,《སྣར་》,ཡེངས།,,
,,1255,2,《པེ་》《སྣར་》,མ།,,
,,1256,3,《པེ་》《སྣར་》,པར།,,
,,1257,4,《པེ་》《སྣར་》,རྟོག,,
,,1258,5,《པེ་》《སྣར་》,བསོད།,,
,,1259,6,《པེ་》《སྣར་》,བསྔམས།,,
,,1260,7,《པེ་》《སྣར་》,༼ཆོས།,,
,,1261,8,《པེ་》《སྣར་》,༽ཡང་།,,
,,1262,9,《པེ་》《སྣར་》,ཁོན།,,
,,1263,10,《པེ་》《སྣར་》,སྙོམ།,,
,714,1264,1,《པེ་》《སྣར་》,༼ལྟ་བར།,,
,,1265,2,《པེ་》《སྣར་》,༼རྣམ་པ།,,
,,1266,3,《པེ་》《སྣར་》,༼ཀྱི་རྣམ་པ།,,
,,1267,4,《པེ་》《སྣར་》,བསྔུམ།,,
,715,1268,1,《པེ་》《སྣར་》,དེ།,,
,,1269,2,《པེ་》《སྣར་》,གཞོན་པས་བཏེགས་ཏེ།,,
,,1270,3,《པེ་》《སྣར་》,གྱིས།,,
,,1271,4,《པེ་》《སྣར་》,གྱིས།,,
,,1272,5,《སྣར་》,མིང་།,,
,,1273,6,《པེ་》《སྣར་》,གྱིས།,,
,,1274,7,《སྣར་》,དག,,
,,1275,8,《པེ་》《སྣར་》,ཀྱིས།,,
,,1276,9,《པེ་》《སྣར་》,གྱི།,,
,716,1277,1,《པེ་》《སྣར་》,ཀྱི།,,
,,1278,2,《པེ་》《སྣར་》,སྒྲུབ།,,
,,1279,3,《པེ་》《སྣར་》,བར།,,
,,1280,4,《པེ་》《སྣར་》,པའམ།  ལྷག་པས།,,
,,1281,5,《པེ་》《སྣར་》,དེའི།,,
,,1282,8,《སྣར་》,བཅོས།,,
,717,1283,1,《པེ་》《སྣར་》,བཅད།,,
,,1284,2,《པེ་》《སྣར་》,ཆོམས།,,
,,1285,3,《པེ་》《སྣར་》,༼པའི་འཇིགས།,,
,,1286,4,《པེ་》《སྣར་》,ཅིང་།,,
,,1287,5,《པེ་》《སྣར་》,ཤེས།,,
,718,1288,1,《པེ་》《སྣར་》,དོ།,,
,,1289,2,《པེ་》《སྣར་》,གཞོན།,,
,,1290,3,《པེ་》《སྣར་》,གཞོན།,,
,,1291,4,《པེ་》《སྣར་》,རྗེ།,,
,,1292,5,《པེ་》《སྣར་》,༼དང་།,,
,719,1293,1,《པེ་》《སྣར་》,༼ཀྱིས་སེམས་ཅན་རྣམས།,,
,,1294,2,《པེ་》《སྣར་》,༼དང་།,,
,,1295,3,《པེ་》《སྣར་》,༼ལ།,,
,,1296,4,《པེ་》《སྣར་》,གིས།,,
,,1297,5,《པེ་》《སྣར་》,བསླང་སྟེ།,,
,,1298,6,《པེ་》《སྣར་》,བསླང་།,,
,,1299,7,《པེ་》《སྣར་》,༼ལ།,,
,,1300,8,《སྣར་》,བ།,,
,,1301,9,《པེ་》《སྣར་》,བསླང་སྟེ།,,
,720,1302,1,《པེ་》《སྣར་》,པ།,,
,,1303,2,《པེ་》《སྣར་》,གཉིས་ཀ,,
,,1304,3,《པེ་》《སྣར་》,བསླང་སྟེ།,,
,,1305,4,《པེ་》《སྣར་》,༼ཡང་།,,
,,1306,5,《པེ་》《སྣར་》,༼དེ།,,
,721,1307,1,《པེ་》《སྣར་》,དམའ།,,
,,1308,2,《པེ་》《སྣར་》,བར་དམའ།,,
,,1309,3,《པེ་》《སྣར་》,དཔའ།,,
,,1310,4,《པེ་》《སྣར་》,༼དག,,
,,1311,5,《པེ་》《སྣར་》,༼ཡང་།,,
,,1312,6,《པེ་》《སྣར་》,ཁུམས།,,
,,1313,7,《པེ་》《སྣར་》,སྟེན།,,
,,1314,9,《པེ་》《སྣར་》,སྟེན།,,
,,1315,10,《པེ་》《སྣར་》,སྟེན།,,
,,1316,11,《སྣར་》,ཏུ།,,
,,1317,12,《པེ་》《སྣར་》,ཏུ།,,
,722,1318,1,《པེ་》《སྣར་》,གཏོང་།,,
,,1319,2,《པེ་》《སྣར་》,བཅད།,,
,,1320,3,《པེ་》《སྣར་》,༽འཇམ་པོ་དང་སྡང་བ་མེད་པ།,,
,,1321,4,《པེ་》《སྣར་》,ལྟར།,,
,,1322,5,《པེ་》《སྣར་》,བསྐྲོད།,,
,,1323,6,《པེ་》《སྣར་》,པས།,,
,723,1324,1,《པེ་》《སྣར་》,པ་འདོད་པས།,,
,,1325,2,《པེ་》《སྣར་》,པ།,,
,,1326,3,《པེ་》《སྣར་》,པ།,,
,,1327,4,《པེ་》《སྣར་》,རྨ།,,
,,1328,5,《པེ་》《སྣར་》,དཔའ།,,
,,1329,6,《པེ་》《སྣར་》,པར།,,
,,1330,7,《པེ་》《སྣར་》,ལུང་བསྟན།,,
,,1331,8,《པེ་》《སྣར་》,ལས།,,
,,1332,9,《པེ་》《སྣར་》,བྲག,,
,,1333,10,《པེ་》《སྣར་》,ལས།,,
,724,1334,1,《སྣར་》,མེས།,,
,,1335,2,《པེ་》《སྣར་》,༼བ།,,
,,1336,3,《པེ་》《སྣར་》,ལྟར།,,
,725,1337,1,《པེ་》,བླང་བ་ནོད།,《སྣར་》,བླངས་པ་ནོད།
,,1338,2,《པེ་》《སྣར་》,དཔའ།,,
,,1339,3,《པེ་》《སྣར་》,སྒྲོལ།,,
,,1340,4,《སྣར་》,བཟར།,,
,,1341,5,《པེ་》《སྣར་》,ངུས།,,
,,1342,6,《པེ་》,འདུད་པའི།,《སྣར་》,མདུད་པའི།
,,1343,7,《པེ་》《སྣར་》,མོ།,,
,726,1344,1,《པེ་》《སྣར་》,པ།,,
,,1345,2,《པེ་》《སྣར་》,རྗོད།,,
,727,1346,1,《པེ་》《སྣར་》,དོན།,,
,,1347,2,《པེ་》《སྣར་》,༼ལན།,,
,,1348,3,《པེ་》《སྣར་》,བླངས་པར།,,
,,1349,4,《པེ་》《སྣར་》,དཔའི།,,
,,1350,5,《པེ་》《སྣར་》,དཔའི།,,
,,1351,6,《པེ་》《སྣར་》,༼ལ།,,
,728,1352,1,《པེ་》《སྣར་》,བླང་བའི།,,
,,1353,2,《པེ་》《སྣར་》,༼གྱི།,,
,,1354,3,《པེ་》《སྣར་》,པོར།,,
,,1355,4,《པེ་》《སྣར་》,༼ལ།,,
,,1356,5,《པེ་》《སྣར་》,གིས།,,
,,1357,6,《པེ་》《སྣར་》,པར།,,
,,1358,7,《པེ་》《སྣར་》,གི།,,
,729,1359,1,《པེ་》《སྣར་》,བླང་བ།,,
,,1360,2,《པེ་》《སྣར་》,བླང་བ།,,
,,1361,3,《པེ་》《སྣར་》,དཔའ།,,
,,1362,4,《པེ་》《སྣར་》,ཀྱི།,,
,730,1363,1,《པེ་》《སྣར་》,ཀྱིས།,,
,,1364,2,《སྣར་》,དཔའ།,,
,,1365,3,《སྣར་》,ཡང་།,,
,,1366,4,《པེ་》《སྣར་》,༽ཉམས།,,
,,1367,5,《པེ་》《སྣར་》,ཀྱིས།,,
,,1368,6,《པེ་》《སྣར་》,༼གྱི།,,
,,1369,7,《པེ་》《སྣར་》,སྒོམ།,,
,,1370,8,《པེ་》《སྣར་》,དཔའ།,,
,731,1371,1,《པེ་》,བསྒྲིབས་པས་བསྐུར།,《སྣར་》,བསྒྲུབས་པས་བསྐུར།
,,1372,2,《པེ་》《སྣར་》,རྟོགས།,,
,,1373,3,《པེ་》《སྣར་》,ཀྱི།,,
,,1374,4,《པེ་》《སྣར་》,བསྒྲགས།,,
,,1375,5,《སྣར་》,ཏུ།,,
,,1376,6,《པེ་》《སྣར་》,བསྟན།,,
,,1377,7,《པེ་》《སྣར་》,༼ཕས།,,
,,1378,8,《པེ་》《སྣར་》,༽བཞི་གང་ཞེ་ན།,,
,,1379,9,《པེ་》《སྣར་》,དཔའ།,,
,,1380,10,《སྣར་》,བདག,,
,,1381,11,《པེ་》《སྣར་》,གྱིས།,,
,732,1382,1,《པེ་》《སྣར་》,སྒོ།,,
,,1383,2,《སྣར་》,ཏུས།,,
,,1384,3,《པེ་》《སྣར་》,བའི།,,
,,1385,4,《པེ་》《སྣར་》,པ།,,
,,1386,5,《པེ་》《སྣར་》,འཚམ།,,
,,1387,6,《པེ་》《སྣར་》,པ་བདོ།,,
,,1388,7,《པེ་》《སྣར་》,༽གཞན་གྱིས་ཤད་ཀྱིས་སྦྱངས་ཀྱང་།,,
,,1389,8,《པེ་》《སྣར་》,༼བཏབ་པས།,,
,,1390,9,《པེ་》《སྣར་》,གི།,,
,,1391,10,《པེ་》《སྣར་》,དཔའ།,,
,,1392,11,《པེ་》《སྣར་》,གསོགས།,,
,,1393,12,《པེ་》《སྣར་》,གི།,,
,733,1394,1,《པེ་》《སྣར་》,བཏང་།,,
,,1395,2,《པེ་》《སྣར་》,བཏང་།,,
,,1396,3,《པེ་》《སྣར་》,སྐྱེད།,,
,,1397,4,《པེ་》《སྣར་》,དཔྱད།,,
,,1398,5,《པེ་》《སྣར་》,པར།,,
,,1399,6,《སྣར་》,པའི།,,
,,1400,7,《པེ་》《སྣར་》,༽བ།,,
,,1401,8,《པེ་》《སྣར་》,བཏང་།,,
,,1402,9,《པེ་》《སྣར་》,པོ།,,
,,1403,10,《པེ་》《སྣར་》,རྗེས།,,
,734,1404,1,《པེ་》《སྣར་》,ན།,,
,,1405,2,《པེ་》《སྣར་》,བརྗེས།,,
,,1406,3,《པེ་》《སྣར་》,བྱང་ཆུབ་སེམས་དཔའི་ཉེས་པ་དང་།,,
,,1407,4,《པེ་》《སྣར་》,༼པ།,,
,,1408,5,《པེ་》《སྣར་》,ཅིག,,
