མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,465,2,《པེ་》《སྣར་》,བསྐྱེད།,
,,466,3,《པེ་》《སྣར་》,བསྐྱེད།,
,,467,4,《པེ་》《སྣར་》,བསྐྱེད།,
,,468,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,469,6,《པེ་》《སྣར་》,བསྐྱེད།,
,,470,7,《པེ་》《སྣར་》,བསྐྱེད།,
,,471,8,《སྣར་》,།། །།,
,,472,9,《པེ་》《སྣར་》,pནི།,
,,473,10,《པེ་》《སྣར་》,སྐྱེ་བའམ།,
,,474,11,《པེ་》《སྣར་》,ན།,
,163,475,1,《པེ་》《སྣར་》《ཅོ་》,པ།,
,,476,2,《པེ་》《སྣར་》,pགང་ན།,《ཅོ་》,pགང་དུ།
,,477,3,《པེ་》《སྣར་》,pསངས་རྒྱས་ཀྱི་ཞིང་ནས།,
,,478,4,《པེ་》《སྣར་》,།། །།,
,,479,5,《པེ་》《སྣར་》,mའགྱུར་ཞིང་དེས།,
,164,480,1,《པེ་》《སྣར་》,ཀྱི།,
,,481,2,《པེ་》《སྣར་》,།། །།,
,,482,3,《པེ་》《སྣར་》,mམི།,
,,483,4,《པེ་》《སྣར་》,mལ།,
,,484,5,《པེ་》《སྣར་》,pམི།,
,,485,6,《པེ་》《སྣར་》,པ།,
,,486,7,《པེ་》《སྣར་》,mཡང་།,
,165,487,1,《པེ་》《སྣར་》,།། །།,
,,488,2,《པེ་》《སྣར་》,བསྐྱེད།,
,,489,3,《པེ་》《སྣར་》,mཔོ།,
,,490,4,《པེ་》《སྣར་》,mཔོ།,
,,491,5,《པེ་》《སྣར་》,སངས།,
,,492,6,《པེ་》《སྣར་》,།། །།,
,,493,7,《པེ་》《སྣར་》,mཔ།,
,166,494,1,《པེ་》《སྣར་》,སྐྱེ་སྟེ།,
,,495,2,《པེ་》《སྣར་》,ཉམས།,
,,496,3,《པེ་》《སྣར་》,།། །།,
,,497,4,《པེ་》《སྣར་》,སྐྱེའི།,
,,498,5,《པེ་》《སྣར་》《ཅོ་》,pསངས་རྒྱས་ཀྱི་ཞིང་ནས།,
,,499,6,《པེ་》《སྣར་》,བརྩེ།,
,167,500,1,《པེ་》《སྣར་》,སྒྲོགས།,
,,501,2,《པེ་》《སྣར་》,འགྱུར།,
,,502,3,《པེ་》《སྣར་》,སྐྱེད།,
,168,503,1,《པེ་》《སྣར་》《ཅོ་》,འཕོ་བར།,
,,504,2,《པེ་》《སྣར་》,mརིགས་ནས།,
,,505,3,《པེ་》《སྣར་》,།། །།,
,169,506,1,《པེ་》《སྣར་》,།། །།,
,,507,2,《པེ་》《སྣར་》,གཟུང་།,
,,508,3,《པེ་》《སྣར་》,དེར།,
,,509,4,《པེ་》《སྣར་》,mབྱང་ཆུབ་ཏུ་མངོན་པར་རྫོགས་པར།,
,,510,5,《པེ་》《སྣར་》,།། །།,
,170,511,1,《པེ་》《སྣར་》,།། །།,
,,512,2,《པེ་》《སྣར་》,ཀྱིས།,
,,513,3,《པེ་》《སྣར་》,།། །།,
,,514,4,《པེ་》《སྣར་》,ཀྱི།,
,,515,5,《པེ་》《སྣར་》,mསངས་རྒྱས་ཀྱི་ཞིང་དུ།,
,171,516,1,《པེ་》《སྣར་》,།། །།,
,,517,2,《སྣར་》,mཏུ།,
,,518,3,《པེ་》《སྣར་》,།། །།,
,,519,4,《པེ་》《སྣར་》,pཡང་།,
,172,520,1,《པེ་》《སྣར་》,།། །།,
,,521,2,《པེ་》《སྣར་》,ཀྱིས།,
,,522,3,《པེ་》《སྣར་》,བསྒྲུབ།,
,,523,4,《པེ་》《སྣར་》,ཐོག,
,173,524,1,《པེ་》《སྣར་》,བསྒྲུབ།,
,,525,2,《པེ་》《སྣར་》,བ།,
,,526,3,《པེ་》《སྣར་》,།། །།,
,,527,4,《པེ་》《སྣར་》,པ།,
,174,528,1,《པེ་》《སྣར་》,།། །།,
,,529,2,《པེ་》《སྣར་》,བསྟོད།,《ཅོ་》,སྟོན།
,,530,3,《པེ་》《སྣར་》,ཀྱི།,
,,531,4,《པེ་》《སྣར་》,བསྟོད།,
,175,532,1,《པེ་》,།། །།,
,176,533,1,《པེ་》《སྣར་》,ཞུགས།,
,,534,2,《པེ་》《སྣར་》,།། །།,
,177,535,1,《པེ་》《སྣར་》,།། །།,
,178,536,1,《པེ་》《སྣར་》,པར།,
,,537,2,《པེ་》《སྣར་》,།། །།,
,,538,3,《པེ་》《སྣར་》,།། །།,
,,539,4,《པེ་》《སྣར་》,བསྐལ་པ།,
,,540,5,《སྣར་》,mམ།,
,,541,6,《པེ་》《སྣར་》,mསྐབས།,
,,542,7,《པེ་》《སྣར་》,།། །།,
,179,543,1,《པེ་》《སྣར་》,གིས།,
,,544,2,《པེ་》《སྣར་》,གིས།,
,,545,3,《པེ་》《སྣར་》,གིས།,
,,546,4,《པེ་》,རྩོན།,《སྣར་》,བརྩོན།
,,547,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,548,6,《སྣར་》,ཡང་།,
,180,549,1,《སྣར་》,mགྱི།,
,181,550,1,《པེ་》《སྣར་》,pལ།,
,,551,2,《པེ་》《སྣར་》,pལ།,
,,552,3,《སྣར་》,ལས།,
,,553,4,《པེ་》《སྣར་》,mདྲུག,
,183,554,1,《པེ་》《སྣར་》,པར།,
,,555,2,《སྣར་》,ལྟར།,
,,556,3,《སྣར་》,།། །།,
,,557,4,《པེ་》《སྣར་》,འཕོངས།,
,,558,5,《པེ་》《སྣར་》,།། །།,
,184,559,1,《པེ་》《སྣར་》,གི།,
,,560,2,《པེ་》《སྣར་》,གི།,
,185,561,1,《པེ་》《སྣར་》,འཇོག,
,,562,2,《པེ་》《སྣར་》,pརྣམས།,
,,563,3,《པེ་》《སྣར་》,mཀྱང་།,
,,564,4,《པེ་》《སྣར་》,།། །།,
,186,565,1,《པེ་》《སྣར་》《ཅོ་》,mགང་།,
,,566,2,《པེ་》《སྣར་》《ཅོ་》,ཤའི།,
,,567,3,《སྣར་》,pགང་།,
,188,568,1,《སྣར་》,གྱིས།,
,189,569,1,《སྣར་》,mལྟ་བ།,
,190,570,1,《སྣར་》,པོ།,
,191,571,1,《པེ་》《སྣར་》,སྙེམས།,
,,572,2,《སྣར་》,pཔ།,
,,573,3,《པེ་》《སྣར་》,སྒོམ།,
,,574,4,《པེ་》《སྣར་》,སྒོམ།,
,,575,5,《པེ་》《སྣར་》,ཀྱི།,
,,576,6,《པེ་》《སྣར་》,སྒོམ།,
,,577,7,《པེ་》《སྣར་》,འདི་ནི།,
,,578,8,《སྣར་》,བར།,
,,579,9,《པེ་》《སྣར་》,mགང་ཟག་འདི་ནི་དགྲ་བཅོམ་པའི་བར་ཞེས་བྱའོ།,
,193,580,1,《པེ་》《སྣར་》,pརོ།,
,,581,2,《པེ་》《སྣར་》,mནི།,
,,582,3,《པེ་》《སྣར་》,pནི།,
,,583,4,《པེ་》《སྣར་》,གི,
,194,584,1,《པེ་》《སྣར་》,pནི།,
,,585,2,《པེ་》,mསེམས་དཔའ་ཆེན་པོ།,《སྣར་》,mདཔའ་སེམས་དཔའ་ཆེན་པོ།
,,586,3,《པེ་》《སྣར་》,པར་རྗོད།,
,195,587,1,《པེ་》《སྣར་》,མའོ།,
,,588,2,《པེ་》《སྣར་》,རོ།,
,,589,3,《པེ་》《སྣར་》,གི,
,196,590,1,《པེ་》《སྣར་》,mརྫོགས་པར།,
,,591,2,《པེ་》《སྣར་》,mརྐང་པ།,
,197,592,1,《པེ་》《སྣར་》,ལས།,
,,593,2,《པེ་》《སྣར་》,ལས།,
,,594,3,《པེ་》《སྣར་》《ཅོ་》,འགྲོ་སྟེ།,
,,595,4,《པེ་》《སྣར་》,འབྱིང་།,
,,596,5,《པེ་》《སྣར་》,མེར་འབར་སྟེ།,
,,597,6,《སྣར་》,ཀྱི།,
,,598,7,《པེ་》《སྣར་》,mཕྱིར།,
,,599,8,《སྣར་》,གྱིས།,
,,600,9,《པེ་》《སྣར་》,བསྒྲུབ།,
,,601,10,《པེ་》《སྣར་》,མིའི།,
,198,602,1,《པེ་》《སྣར་》,བསྒྲུབ།,
,199,603,1,《པེ་》《སྣར་》,བཞག,
,,604,2,《པེ་》《སྣར་》,བཞག,
,,605,3,《སྣར་》,པར།,
,200,606,1,《པེ་》《སྣར་》,པ།,
,,607,2,《པེ་》《སྣར་》,བསྒྲུབ།,
,,608,3,《པེ་》《སྣར་》,བསྒྲུབ།,
,201,609,1,《པེ་》《སྣར་》,འདུས་པར་འགྱུར།,
,,610,2,《པེ་》《སྣར་》,གཅིག,
,,611,3,《པེ་》《སྣར་》,mཀྱིས།,
,,612,4,《པེ་》《སྣར་》,བསྒྲུབ།,
,,613,5,《པེ་》《སྣར་》,བསྒྲུབ།,
,202,614,1,《པེ་》《སྣར་》,ཀྱི།,
,,615,2,《པེ་》《སྣར་》,གི,
,,616,3,《པེ་》《སྣར་》,ཀྱི།,
,,617,4,《སྣར་》,སླངས།,
,,618,5,《པེ་》《སྣར་》,འདི།,
,,619,6,《པེ་》《སྣར་》,ཀྱི།,
,,620,7,《པེ་》《སྣར་》,གི།,
,,621,8,《པེ་》《སྣར་》,ཀྱི།,
,,622,9,《པེ་》《སྣར་》,ཀྱི།,
,,623,10,《པེ་》《སྣར་》,མིའི།,
,,624,11,《སྣར་》,གིས།,
,,625,12,《པེ་》《སྣར་》,mནི།,
,,626,13,《པེ་》《སྣར་》,བསྒྲུབ།,
,203,627,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,628,2,《པེ་》《སྣར་》,བསྒྲུབ།,
,,629,3,《པེ་》《སྣར་》,བསྒྲུབ།,
,,630,4,《པེ་》《སྣར་》,བསྒྲུབ།,
,,631,5,《པེ་》《སྣར་》,mམངོན་དུ་བྱ་བའི།,
,,632,6,《པེ་》,པར་བསྒྲུབ།,《སྣར་》,པར།
,,633,7,《པེ་》《སྣར་》,བསྐྱེད།,
,,634,8,《པེ་》《སྣར་》,པ།,
,,635,9,《པེ་》《སྣར་》,བསྒྲུབ།,
,204,636,1,《པེ་》《སྣར་》,ཀྱི།,
,205,637,1,《པེ་》《སྣར་》,mདེ་ལྟན་ན།,
,,638,3,《པེ་》《སྣར་》,mབྱ་བར།,
,,639,4,《པེ་》《སྣར་》,mབྱ་བར།,
,206,640,1,《པེ་》《སྣར་》,གཅོད།,
,,641,2,《པེ་》《སྣར་》,འགོད།,
,207,642,1,《པེ་》《སྣར་》,མྱོང་།,
,,643,2,《པེ་》《སྣར་》,བརྒྱ།,
,,644,3,《པེ་》《སྣར་》,ཏེ།,
,,645,4,《སྣར་》,འཛུམ།,
,208,646,1,《པེ་》《སྣར་》,pཔོ།,
,,647,2,《པེ་》《སྣར་》,གྱིས།,
,,648,3,《སྣར་》,mའཁོར།,
,,649,4,《སྣར་》,འགྱུར་རོ།,
,,650,5,《པེ་》《སྣར་》,pསུ།,
,,651,6,《པེ་》《སྣར་》,pཕྲག,
,,652,7,《པེ་》《སྣར་》,གིས།,
,,653,8,《པེ་》《སྣར་》,སྤྱོད།,
,209,654,1,《པེ་》,གང་ན་བ་དེའི།,《སྣར་》,ག་ན་བ་དེའི།
,,655,2,《པེ་》《སྣར་》,ཏེ།,
,,656,3,《པེ་》《སྣར་》,mདག,
,210,657,1,《པེ་》《སྣར་》,རྫི།,
,,658,2,《པེ་》《སྣར་》,གཏང་།,
,,659,3,《པེ་》,mནི།,
,,660,4,《པེ་》《སྣར་》,འཐོབ།,
,211,661,1,《པེ་》《སྣར་》,འཐོབ།,
,,662,2,《པེ་》《སྣར་》,འཐོབ།,
,,663,3,《པེ་》《སྣར་》,འཐོབ།,
,,664,4,《པེ་》《སྣར་》,འཐོབ།,
,,665,5,《པེ་》,འཐོབ།,
,,666,6,《པེ་》《སྣར་》,འཐོབ།,
,,667,7,《པེ་》《སྣར་》,ཏེ།,
,,668,8,《པེ་》《སྣར་》,pབཅོམ་ལྡན་འདས།,
,212,669,1,《པེ་》《སྣར་》,pམི་མཉམ་པ་དང་མཉམ་པའི།,
,,670,2,《སྣར་》,རྙེས།,
,,671,3,《པེ་》《སྣར་》,mདུ,
,214,672,1,《པེ་》《སྣར་》,pདང་།,
,,673,2,《པེ་》《སྣར་》,མན།,
,,674,3,《པེ་》《སྣར་》,བྱུ།,
,,675,4,《པེ་》《སྣར་》,mའཇིག་རྟེན་དུ།,
,,676,5,《པེ་》《སྣར་》,པ།,
,,677,6,《ཅོ་》,དེས།,
,215,678,1,《པེ་》《སྣར་》,mམེད་གྲངས།,
,,679,2,《སྣར་》,བ།,
,216,680,1,《པེ་》,བལྟ།,
,,681,2,《པེ་》《སྣར་》,བལྟ།,
,,682,3,《པེ་》《སྣར་》,གི།,
,217,683,1,《པེ་》《སྣར་》,mབ།,
,,684,2,《པེ་》《སྣར་》,མནྡཱ།,
,,685,3,《པེ་》《སྣར་》,མནྡཱ།,
,,686,4,《པེ་》《སྣར་》,ཀེེ།,
,,687,5,《པེ་》《སྣར་》《ཅོ་》,གང་།,
,218,688,1,《པེ་》《སྣར་》,གྱི།,
,,689,2,《པེ་》,ཀྱིས།,
,,690,3,《པེ་》《སྣར་》,བར།,
,,691,4,《པེ་》,བཙུག,
,,692,5,《པེ་》《སྣར་》,pནི།,
,219,693,1,《པེ་》《སྣར་》,།། །།,
,,694,2,《པེ་》《སྣར་》,ལ།,
,,695,3,《པེ་》《སྣར་》,ཏམ།,
,,696,4,《སྣར་》,གིས།,
,220,697,1,《པེ་》《སྣར་》,རིགས།,
,,698,2,《པེ་》《སྣར་》,mདག,
,,699,3,《པེ་》《སྣར་》,གིས།,
,,700,4,《པེ་》《སྣར་》,མ།,
,221,701,1,《པེ་》《སྣར་》,།། །།,
,,702,2,《པེ་》《སྣར་》,གྱི།,
,222,703,1,《པེ་》《སྣར་》,mའདི་ལྟ་སྟེ། མིག་ཅེས་བྱ་བ།,
,226,704,1,《སྣར་》,རྒལ།,
,,705,2,《པེ་》《སྣར་》,pཙམ།,
,,706,3,《པེ་》《སྣར་》,རྩ།,
,,707,4,《པེ་》《སྣར་》,དོ།།,
,227,708,1,《པེ་》《སྣར་》,mགི་བརྡ།,
,228,709,1,《པེ་》《སྣར་》,།། །།,
,229,710,1,《པེ་》《སྣར་》,pཔ།,
,,711,2,《པེ་》,pཔ།,
,,712,3,《པེ་》《སྣར་》,pཔ།,
,230,713,1,《སྣར་》,བ།,
,231,714,1,《པེ་》《སྣར་》,pཔ།,
,,715,2,《སྣར་》,བ།,
,,716,3,《ཅོ་》,བ།,
,,717,4,《པེ་》《སྣར་》,pརྣམས།,
,235,718,1,《པེ་》《སྣར་》,mཔ།,
,,719,2,《པེ་》《སྣར་》,mབ,
,237,720,1,《པེ་》《སྣར་》,mཁམས།,
,240,721,1,《པེ་》《སྣར་》,pབ།,
,,722,2,《པེ་》《སྣར་》,pབ།,
,241,723,1,《སྣར་》,pབ།,
,243,724,1,《སྣར་》,mཡང་།,
,244,725,1,《པེ་》《སྣར་》,པའམ།,
,245,726,1,《སྣར་》,pབ།,
,246,727,1,《པེ་》《སྣར་》,mམི།,
,247,728,1,《པེ་》《སྣར་》《ཅོ་》,mམི།,
,,729,2,《པེ་》《སྣར་》《ཅོ་》,pམ།,
,248,730,1,《སྣར་》,པ།,
,,731,2,《སྣར་》,དེས།,
,249,732,1,《སྣར་》,mཔར།,
,250,733,1,《པེ་》《སྣར་》,mབ།,
,,734,2,《པེ་》《སྣར་》,mབ།,
,252,735,1,《པེ་》《ཅོ་》,pཞེས་བྱ།,
,253,736,1,《པེ་》《སྣར་》,།། །།,
,254,737,1,《པེ་》《སྣར་》,mཡང་།,
,255,738,1,《པེ་》《སྣར་》,།། །།,
,,739,2,《པེ་》《སྣར་》,བརྟག,
,,740,3,《པེ་》《སྣར་》,།། །།,
,,741,4,《སྣར་》,ཁོངས་སུ།,
,,742,5,《པེ་》《སྣར་》,།། །།,
,256,743,1,《པེ་》《སྣར་》,mགང་ཡིན་པ།,
,,744,2,《སྣར་》,mཔ།,
,257,745,1,《པེ་》《སྣར་》,།། །།,
,258,746,1,《པེ་》《སྣར་》,།། །།,
,,747,2,《སྣར་》,mཀྱི།,
,,748,3,《སྣར་》,།། །།,
,259,749,1,《སྣར་》,།། །།,
,,750,2,《སྣར་》,།། །།,
,,751,3,《པེ་》《སྣར་》,སྟི།,
,260,752,1,《པེ་》《སྣར་》,འདི།,
,,753,2,《པེ་》《སྣར་》,ཇི།,
,,754,3,《པེ་》《སྣར་》,པའམ།,
,261,755,1,《པེ་》《སྣར་》《ཅོ་》,mཔ།,
,262,756,1,《པེ་》《སྣར་》,mདེ།,
,,757,2,《པེ་》《སྣར་》,mདེ།,
,263,758,1,《པེ་》《སྣར་》,mདེ།,
,,759,2,《པེ་》《སྣར་》,pལ།,
,264,760,1,《པེ་》《སྣར་》,mཡིན་པའམ།,
,267,761,1,《པེ་》《སྣར་》,།། །།,
,269,762,1,《སྣར་》,mཉིད།,
,271,763,1,《པེ་》《སྣར་》,pརྣམས།,
,274,764,1,《པེ་》《སྣར་》,ལ།,
,276,765,1,《ཅོ་》,mཉིད།,
,,766,2,《པེ་》《སྣར་》,mཏེ,
,,767,3,《པེ་》《སྣར་》,དང།,
,277,768,1,《པེ་》《སྣར་》,pཞེས་ཟེར།,
,,769,2,《པེ་》《སྣར་》,བར།,
,278,770,1,《པེ་》《སྣར་》,ཤིའི།,
,279,771,1,《པེ་》《སྣར་》,mཡང་།,
,,772,2,《པེ་》《སྣར་》,ཤིའི།,
,280,773,1,《པེ་》《སྣར་》,།། །།,
,283,774,1,《པེ་》《སྣར་》,མེད།,
,,775,2,《སྣར་》,mབླ།,
,285,776,1,《པེ་》《སྣར་》,མ་ལགས།,
,286,777,1,《སྣར་》,པའམ།,
,287,778,1,《པེ་》,པའམ།,
,,779,2,《པེ་》《སྣར་》,།། །།,
,,780,3,《པེ་》,mཆོས་ཀྱིས།,
,,781,4,《པེ་》《སྣར་》,།། །།,
,288,782,1,《སྣར་》,ཀྱི།,
,289,783,1,《པེ་》《སྣར་》,།། །།,
,,784,2,《པེ་》《སྣར་》,ཀྱིས།,
,,785,3,《པེ་》《སྣར་》,།། །།,
,,786,4,《པེ་》《སྣར་》,མི།,
,,787,5,《པེ་》《སྣར་》,mངོ་།,
,,788,6,《པེ་》《སྣར་》,mངོ་།,
,,789,7,《པེ་》《སྣར་》,mངོ་།,
,,790,8,《པེ་》,mངོ་།,
,,791,9,《པེ་》《སྣར་》,mངོ་།,
,,792,10,《པེ་》《སྣར་》,mངོ་།,
,290,793,1,《པེ་》《སྣར་》,mངོ་།,
,,794,2,《པེ་》《སྣར་》,mངོ་།,
,,795,3,《སྣར་》,ཀྱི་ང་།,
,,796,4,《པེ་》《སྣར་》,mངོ་།,
,,797,5,《པེ་》《སྣར་》,mངོ་།,
,,798,6,《པེ་》《སྣར་》,mངོ་།,
,,799,7,《པེ་》,mངོ་།,
,,800,8,《པེ་》《སྣར་》,mངོ་།,
,,801,9,《པེ་》《སྣར་》,mངོ་།,
,,802,10,《པེ་》《སྣར་》,mངོ་།,
,191,803,1,《པེ་》《སྣར་》,mངོ་།,
,,804,2,《པེ་》《སྣར་》,mངོ་།,
,,805,3,《པེ་》《སྣར་》,mངོ་།,
,,806,4,《པེ་》《སྣར་》,mངོ་།,
,,807,5,《པེ་》《སྣར་》,pརོ།,
,,808,6,《པེ་》《སྣར་》,mཆོས།,
,292,809,1,《པེ་》《སྣར་》,pཤིང་།,
,,810,2,《པེ་》《སྣར་》,སེམས་དཔའ།,
,,811,3,《པེ་》《སྣར་》,pརྗེས་སུ་མི་མཐོང་།,
,,812,4,《སྣར་》,པོ།,
,295,813,1,《སྣར་》,བ།,
,,814,2,《པེ་》《སྣར་》,སྤང་བར།,
,,815,3,《པེ་》《སྣར་》,mབ།,
,296,816,1,《པེ་》《སྣར་》,བརྩེ།,
,297,817,1,《པེ་》《སྣར་》,mཀྱི་རྣམ་པ།,
,,818,2,《པེ་》《སྣར་》,ཏེ།,
,,819,3,《པེ་》《སྣར་》,mབགྱི་བར།,
,298,820,1,《པེ་》《སྣར་》,པས།,
,,821,2,《སྣར་》,mཔ།,
,,822,3,《པེ་》《སྣར་》,pལ།,
,,823,4,《པེ་》《སྣར་》,mཔ།,
,,824,5,《པེ་》《སྣར་》,།། །།,
,299,825,1,《སྣར་》,སྤངས་པར།,
,300,826,1,《པེ་》《སྣར་》,།། །།,
,,827,2,《པེ་》《སྣར་》,pམི།,
,,828,3,《པེ་》《སྣར་》,mམི།,
,303,829,1,《པེ་》《སྣར་》,pམེད་པ།,
,,830,2,《པེ་》《སྣར་》,pམེད་པ།,
,,831,3,《པེ་》《སྣར་》,།། །།,
,304,832,1,《པེ་》《སྣར་》,དེས།,
,,833,2,《སྣར་》,pཀྱང་།,
,305,834,1,《པེ་》《སྣར་》,mཀྱང་།,
,,835,2,《པེ་》《སྣར་》,mསྟེ།,
,306,836,1,《པེ་》《སྣར་》,mའདི།,
,,837,2,《པེ་》《སྣར་》,mཅི་ལྟར།,
,308,838,1,《སྣར་》,ཀྱིས།,
,,839,2,《པེ་》《སྣར་》,པར།,
,,840,3,《པེ་》《སྣར་》,།། །།,
,,841,4,《པེ་》《སྣར་》,སློབ།,
,309,842,1,《པེ་》《སྣར་》,ཀྱི།,
,,843,2,《པེ་》《སྣར་》,།། །།,
,,844,3,《པེ་》《སྣར་》,mཞིང་རྗེས་སུ་བསྟན་པར་བགྱི།,
,310,845,1,《པེ་》《སྣར་》,mམི་གནས་པ་མ་ལགས།,
,,846,2,《པེ་》《སྣར་》,ཕྱིར།,
,,847,3,《པེ་》《སྣར་》,mམ་འཚལ།,
,,848,4,《པེ་》《སྣར་》,mམ་འཚལ།,
,311,849,1,《པེ་》《སྣར་》,ལྟར།,
,312,850,1,《པེ་》《སྣར་》,པ།,
,,851,2,《པེ་》《སྣར་》,mན།,
,,852,3,《པེ་》《སྣར་》,གི།,
,,853,4,《པེ་》《སྣར་》,ལྟར།,
,313,854,1,《པེ་》《སྣར་》,འགག,
,314,855,1,《པེ་》《སྣར་》,mངོ་།,
,,856,2,《པེ་》《སྣར་》,mའགྲོ་བ་དང་།,
,,857,3,《པེ་》《སྣར་》,mཚོར་བ་པོ་དང་། ཤེས་པ་པོ་དང་།,
,315,858,1,《པེ་》《སྣར་》,mརྣམས།,
,316,859,1,《པེ་》《སྣར་》,mན།,
,,860,2,《པེ་》《སྣར་》,mརྨི་ལམ་ལྟ་བུའི།,
,,861,3,《པེ་》《སྣར་》,མཆིས།,
,317,862,1,《པེ་》《སྣར་》,mརྣམས།,
,,863,2,《པེ་》《སྣར་》,pངོ་།།,
,318,864,1,《སྣར་》,ལྟ།,
,319,865,1,《པེ་》《སྣར་》,།། །།,
,,866,2,《པེ་》《སྣར་》,mམིག་ཡོར་དང་།,
,320,867,1,《པེ་》《སྣར་》《ཅོ་》,pཔོ།,
,,868,2,《པེ་》《སྣར་》,གི།,
,,869,3,《པེ་》《སྣར་》,གྱི།,
,,870,4,《པེ་》《སྣར་》,པོ།,
,,871,5,《པེ་》《སྣར་》,གྱི།,
,,872,6,《པེ་》《སྣར་》,།། །།,
,321,873,1,《པེ་》《སྣར་》,mདེས།,
,,874,2,《སྣར་》,དུ་མ།,
,322,875,1,《སྣར་》,བདག་མེད་པ།,
,323,876,1,《པེ་》,mསྣ།,
,324,877,1,《པེ་》,སྒྲས།,
,,878,2,《སྣར་》,བསྟོང་།,
,,879,3,《སྣར་》,བསྟོང་།,
,,880,4,《སྣར་》,གིས།,
,325,881,1,《པེ་》《སྣར་》,།། །།,
,326,882,1,《པེ་》《སྣར་》,གྱིས།,
,,883,2,《པེ་》《སྣར་》,གྱིས།,
,328,884,1,《སྣར་》,བཞག,
,,885,2,《སྣར་》,བཞག,
,330,886,1,《པེ་》《སྣར་》,བགྱི།,
,331,887,1,《སྣར་》,pམི།,
,332,888,1,《སྣར་》,pསྟོང་པ།,
,,889,2,《པེ་》《སྣར་》,mཏེ།,
,,890,3,《པེ་》《སྣར་》,pལ།,
,333,891,1,《པེ་》《སྣར་》,pརྣམ་པར་ཤེས་པ་སྡུག་བསྔལ་བ་ཉིད་མ་མཆིས་ཏེ།,
,,892,2,《པེ་》《སྣར་》,mརྣམ་གྲངས་དེས་ན།,
,334,893,1,《པེ་》《སྣར་》,ཞིའོ།,
,,894,2,《པེ་》《སྣར་》,བ།,
,,895,3,《སྣར་》,བཞི་པའི།,
,335,896,1,《པེ་》《སྣར་》,mདེ་བཞིན་དུ། རྒྱུ་དང་། ཀུན་འབྱུང་བ་དང་། བར་ཏུ་སྐྱེ་བ་དང་། རྐྱེན་ལ་གནས་པར་མི་བགྱིའོ།།,
,,897,2,《པེ་》《སྣར་》,pསྟོང་པ།,
,336,898,1,《པེ་》《སྣར་》,པའི།,
,,899,2,《པེ་》《སྣར་》,pཔ་ཉིད།,
,337,900,1,《སྣར་》,ལ།,
,338,901,1,《སྣར་》,ཀྱི།,
,339,902,1,《པེ་》《སྣར་》,mཉིད།,
,340,903,1,《སྣར་》,མཐའ།,
,,904,2,《ཅོ་》,པ་ལ།,
,341,905,1,《པེ་》《སྣར་》,mཡང་།,
,342,906,1,《པེ་》《སྣར་》,།། །།,
,344,907,1,《པེ་》《སྣར་》,mཀྱི་བར།,
,,908,2,《པེ་》《སྣར་》,བཞི།,
,,909,3,《པེ་》《སྣར་》,བཟུང་།,
,,910,4,《པེ་》《སྣར་》,mམ།,
,345,911,1,《པེ་》《སྣར་》,བཟུང་།,
,,912,2,《པེ་》《སྣར་》,བ།,
,,913,3,《པེ་》《སྣར་》,mམ།,
,,914,4,《སྣར་》,mངོ་།,
,346,915,1,《པེ་》《སྣར་》,mངོ་།,
,,916,2,《པེ་》《སྣར་》,mནི།,
,,917,3,《པེ་》《སྣར་》,mདེ།,
,,918,4,《པེ་》《སྣར་》,བས།,
,,919,5,《པེ་》《སྣར་》,བགྱིས།,
,,920,6,《པེ་》《སྣར་》,དེས།,
,,921,7,《པེ་》《སྣར་》,བཟུང་།,
,,922,8,《པེ་》《སྣར་》,བཏང་།,
,,923,9,《པེ་》《སྣར་》,བཟུང་།,
,,924,10,《པེ་》《སྣར་》,བཏང་།,
,347,925,1,《པེ་》《སྣར་》,བཟུང་།,
,,926,2,《པེ་》《སྣར་》,པའི།,
,348,927,1,《པེ་》《སྣར་》,mཤེས་རབ་ཀྱི།,
,,928,2,《པེ་》《སྣར་》,།། །།,
,349,929,1,《པེ་》《སྣར་》,རྟོག,
,350,930,1,《སྣར་》,mཉིད།,
,,931,2,《སྣར་》,pརིའི།,
,351,932,1,《པེ་》《སྣར་》,mཀྱང་།,
,,933,2,《པེ་》《སྣར་》《ཅོ་》,འདི།,
,,934,3,《པེ་》《སྣར་》,mཔ་ལ་སྤྱོད།,
,,935,4,《པེ་》《སྣར་》,།། །།,
,353,936,1,《སྣར་》,གྱི།,
,,937,2,《པེ་》《སྣར་》,mསོ་སོ་བ་དང་བསྡུས་པའི།,
,,938,3,《པེ་》《སྣར་》,mའདུ་ཤེས་ནི་འདུ་ཤེས་ཀྱི་རང་བཞིན་དང་བྲལ་བ་དང་། ,
,,939,4,《པེ་》《སྣར་》,pརྣམས།,
,354,940,1,《པེ་》《སྣར་》,།། །།,
,355,941,1,《པེ་》《སྣར་》,གྱུར་པ།,
,,942,2,《སྣར་》,བསྐྱེད།,
,,943,3,《སྣར་》,བསྐྱེད།,
,,944,4,《པེ་》《སྣར་》,mངན་པ།,
,356,945,1,《སྣར་》,མི།,
,,946,2,《པེ་》《སྣར་》,བརྫུས།,
,,947,3,《པེ་》《སྣར་》,mཡང་།,
