མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,207,3,《པེ་》《སྣར་》,བརྗོད།,
,,208,4,《སྣར་》,འགྱུར།,
,,209,5,《པེ་》《སྣར་》,༼དུ།,
,,210,6,《པེ་》《སྣར་》,བརྗོད།,
,,211,7,《པེ་》《སྣར་》,པ་ཡིན་གྱིས།,
,,212,8,《པེ་》《སྣར་》,༽ནི།,
,294,213,1,《པེ་》《སྣར་》,༼ལན།,
,,214,2,《པེ་》《སྣར་》,ག་ལས་ཞེ།,
,,215,3,《པེ་》《སྣར་》,༽མ།,
,,216,4,《པེ་》《སྣར་》,བཟློས།,
,,217,5,《པེ་》《སྣར་》,བཅད།,
,295,218,1,《པེ་》《སྣར་》,ཀྱིས།,
,,219,2,《པེ་》《སྣར་》,བཟློག,
,,220,3,《པེ་》《སྣར་》,བཅད།,
,,221,4,《པེ་》《སྣར་》,བཅད།,
,,222,5,《པེ་》《སྣར་》,བཅད།,
,,223,6,《པེ་》《སྣར་》,བཅད།,
,,224,7,《པེ་》《སྣར་》,བཅིང་བ།,
,,225,8,《པེ་》《སྣར་》,བཅད།,
,,226,9,《པེ་》《སྣར་》,ནི།,
,,227,10,《པེ་》《སྣར་》,དགག,
,296,228,1,《པེ་》《སྣར་》,གི།,
,,229,2,《པེ་》《སྣར་》,ཨཱནྟ་ཏ།,
