མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,329,1165,1,《པེ་》《སྣར་》,བསམ།,,,,,
,,1166,2,《སྣར་》,སྐྱེད།,,,,,
,,1167,3,《པེ་》《སྣར་》,གཉེན།,,,,,
,,1168,4,《པེ་》《སྣར་》,སྐད།,,,,,
,,1169,5,《པེ་》《སྣར་》,གཉེན།,,,,,
,330,1170,1,《པེ་》《སྣར་》,བརླབ།,,,,,
,,1171,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1172,3,《སྣར་》,pཔ།,,,,,
,,1173,4,《པེ་》《སྣར་》,ཡི།,,,,,
,,1174,5,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1175,6,《པེ་》《སྣར་》,རྒྱུ།,,,,,
,,1176,7,《པེ་》《སྣར་》,ཀུན།,,,,,
,,1177,8,《པེ་》《སྣར་》,ཀྱི།,,,,,
,331,1178,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1179,2,《པེ་》《སྣར་》,པའི།,,,,,
,,1180,3,《པེ་》《སྣར་》,pརྫུ་འཕྲུལ་མངའ་བས་འཇིག་རྟེན་ཀུན་ཏུ་རྣམ་པར་འཕྲུལ།།ཇི་ལྟར་ཟླ་བའི་དཀྱིལ་འཁོར་ལས་གཟུགས་བརྙན་དུས་གཅིག་ཏུ་མཐའ་ཡས་པ་འབྱུང་བ་ལྟར་སེམས་ཅན་མཐའ་ཡས་པ་སོ་སོ་ཅིས་འདུལ་བ་བཞིན་སྤྲུལ་པ་མཐའ་ཡས་པས་ཅིག་ཅར་སྟོན་པས་རྫུ་འཕྲུལ་ལ་དབང་བ་ཡིན་ནོ།།,,,,,
,,1181,4,《པེ་》《སྣར་》,བཞག,,,,,
,,1182,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1183,6,《པེ་》《སྣར་》,ཡི།,,,,,
,,1184,7,《པེ་》《སྣར་》,mདག,,,,,
,,1185,8,《པེ་》《སྣར་》,རྩེ།,,,,,
,,1186,9,《སྣར་》,བསྒོམ།,,,,,
,,1187,10,《པེ་》《སྣར་》,རིང་།,,,,,
,,1188,11,《པེ་》《སྣར་》,པ།,,,,,
,332,1189,1,《པེ་》《སྣར་》,པ།,,,,,
,,1190,2,《པེ་》《སྣར་》,གཞེད།,,,,,
,,1191,3,《པེ་》《སྣར་》,ཀུན།,,,,,
,333,1192,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1193,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1194,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1195,4,《སྣར་》,ཀྱིས།,,,,,
,,1196,5,《པེ་》《སྣར་》,mཡང་།,,,,,
,334,1197,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1198,2,《པེ་》《སྣར་》,དེ།,,,,,
,,1199,3,《པེ་》《སྣར་》,གྱུར་པ།,,,,,
,,1200,4,《པེ་》《སྣར་》,གཅག,,,,,
,,1201,5,《པེ་》《སྣར་》,དགོས།,,,,,
,,1202,6,《སྣར་》,ཀྱི།,,,,,
,,1203,7,《སྣར་》,ན།,,,,,
,335,1204,1,《པེ་》《སྣར་》,འཕོངས།,,,,,
,,1205,2,《པེ་》《སྣར་》,སྟིར་མེད་པ།,,,,,
,,1206,3,《པེ་》《སྣར་》,ནགས།,,,,,
,,1207,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,1208,5,《པེ་》《སྣར་》,གི།,,,,,
,336,1209,1,《པེ་》《སྣར་》,འཇིགས།,,,,,
,,1210,2,《པེ་》《སྣར་》,ཆགས་པ་དང་།,,,,,
,,1211,3,《པེ་》《སྣར་》,ཆགས།,,,,,
,,1212,4,《པེ་》《སྣར་》,ཆགས།,,,,,
,,1213,5,《པེ་》《སྣར་》,pཆགས་པ་རྣམས་ནི་འཇིག་པར་བྱིན་གྱིས་རློབ་པར་བྱེད་དོ།།,,,,,
,,1214,6,《པེ་》《སྣར་》,མཁའ་ལ།,《ཅོ་》,མཁའི་ལས།,,,
,,1215,7,《པེ་》《སྣར་》,བཏོན།,,,,,
,,1216,8,《པེ་》《སྣར་》,ནས།,,,,,
,,1217,9,《པེ་》《སྣར་》,ནས།,,,,,
,,1218,10,《པེ་》《སྣར་》,བཟུང་།,,,,,
,337,1219,1,《པེ་》《སྣར་》,ཁྱབ།,,,,,
,,1220,2,《པེ་》《སྣར་》,འཇིག།,,,,,
,,1221,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,1222,4,《པེ་》《སྣར་》,pཉིད།,,,,,
,338,1223,1,《པེ་》《སྣར་》,དམད།,,,,,
,339,1224,1,《པེ་》《སྣར་》,ལྷའི་འོ།,,,,,
,,1225,2,《པེ་》《སྣར་》,mམྱོང་།,,,,,
,340,1226,1,《པེ་》《སྣར་》,གཅོད།,,,,,
,,1227,2,《པེ་》《སྣར་》,འཚམས།,,,,,
,,1228,3,《པེ་》《སྣར་》,གིས།,,,,,
,,1229,4,《པེ་》《སྣར་》,གིས།,,,,,
,,1230,5,《པེ་》《སྣར་》,ཡི།,,,,,
,,1231,6,《པེ་》《སྣར་》,mཔ།,,,,,
,341,1232,1,《པེ་》《སྣར་》,mན།,,,,,
,,1233,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1234,3,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,1235,4,《པེ་》《སྣར་》,དྲི།,,,,,
,342,1236,1,《པེ་》《སྣར་》,pརྣམ།,,,,,
,,1237,2,《པེ་》《སྣར་》,བསྟོད།,,,,,
,343,1238,1,《པེ་》《སྣར་》,མཐོང་།,,,,,
,,1239,2,《པེ་》《སྣར་》,དག་བརྒྱད།,,,,,
,,1240,3,《པེ་》《སྣར་》,གིས།,,,,,
,,1241,4,《པེ་》《སྣར་》,ཡི།,,,,,
,,1242,5,《པེ་》《སྣར་》,པར།,,,,,
,344,1243,1,《པེ་》,ནས།,,,,,
,,1244,2,《པེ་》《སྣར་》,pགྱིས།,,,,,
,,1245,3,《པེ་》《སྣར་》,གང་།,,,,,
,,1246,4,《སྣར་》,ལྟག,,,,,
,,1247,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1248,6,《པེ་》《སྣར་》,གང་།,,,,,
,,1249,7,《པེ་》《ཅོ་》,ཏོ།,,,,,
,,1250,8,《པེ་》,འདི་ཡི།,,,,,
,,1251,9,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,1252,10,《སྣར་》,བོའི།,,,,,
,,1253,11,《པེ་》《སྣར་》,རྦ།,,,,,
,345,1254,1,《པེ་》,བརླབས།,《ཅོ་》,རློབས།,,,
,,1255,2,《པེ་》《སྣར་》,ཐོགས།,,,,,
,,1256,3,《པེ་》,འཕོངས།,《སྣར་》,འཕངས།,,,
,,1257,4,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,1258,5,《པེ་》《སྣར་》,པར།,,,,,
,,1259,6,《སྣར་》,ཁྲིད་པར།,,,,,
,,1260,7,《པེ་》《སྣར་》,ཏོ།།,,,,,
,,1261,8,《པེ་》《སྣར་》,གདུགས།,,,,,
,,1262,9,《པེ་》《སྣར་》,ལ།,,,,,
,,1263,10,《པེ་》《སྣར་》,བས།,,,,,
,346,1264,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,1265,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1266,3,《པེ་》《སྣར་》,གིས།,,,,,
,,1267,4,《པེ་》《སྣར་》,pདེ།,,,,,
,,1268,5,《པེ་》《སྣར་》,སྲིད།,,,,,
,,1269,6,《པེ་》《སྣར་》,ཡུལ།,,,,,
,347,1270,1,《པེ་》《སྣར་》,ཀ,,,,,
,,1271,2,《པེ་》《སྣར་》,པ།,,,,,
,,1272,3,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1273,4,《པེ་》《སྣར་》,དེ།,,,,,
,,1274,5,《པེ་》《སྣར་》,ནས།,,,,,
,,1275,6,《པེ་》《སྣར་》,པའི།,,,,,
,,1276,7,《པེ་》《སྣར་》,རྒྱས།,,,,,
,,1277,8,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1278,9,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,348,1279,1,《པེ་》《སྣར་》,གིས།,,,,,
,,1280,2,《པེ་》,བཞག,,,,,
,349,1281,1,《པེ་》《སྣར་》,བསླང།,,,,,
,,1282,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,1283,3,《པེ་》《སྣར་》,རིག,,,,,
,,1284,4,《པེ་》,mདབྱངས།,,,,,
,,1285,5,《པེ་》《སྣར་》,དེའུའི།,,,,,
,,1286,6,《པེ་》《སྣར་》,སྒྲོགས།,,,,,
,,1287,7,《པེ་》《སྣར་》,pདང་།,,,,,
,,1288,8,《པེ་》《སྣར་》,mཔ།,,,,,
,,1289,9,《པེ་》《སྣར་》,mཕ།,,,,,
,350,1290,1,《པེ་》《སྣར་》,པའི།,,,,,
,,1291,2,《པེ་》《སྣར་》,mགྱི།,,,,,
,,1292,3,《པེ་》《སྣར་》,mགྱི།,,,,,
,,1293,4,《པེ་》,mབ།,,,,,
,,1294,5,《པེ་》《སྣར་》,གྱི།,,,,,
,351,1295,1,《པེ་》《སྣར་》,བསྟེན།,,,,,
,,1296,2,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,1297,3,《པེ་》《སྣར་》,mབསྟན་པ།,,,,,
,,1298,4,《པེ་》《སྣར་》,mའདས།,,,,,
,,1299,5,《སྣར་》,བསྙེས།,,,,,
,,1300,6,《པེ་》《སྣར་》,འཔྲིན།,,,,,
,,1301,7,《པེ་》《སྣར་》,འཕྲིན།,,,,,
,,1302,8,《པེ་》《སྣར་》,mལ།,,,,,
,352,1303,1,《པེ་》《སྣར་》,གྱི།,,,,,
,,1304,2,《པེ་》《སྣར་》,pཀྱི།,,,,,
,,1305,3,《པེ་》《སྣར་》,pཔ།,,,,,
,,1306,4,《པེ་》《སྣར་》,བརླབས།,,,,,
,,1307,5,《པེ་》《སྣར་》,བ་པས་སྙེན།,,,,,
,,1308,6,《པེ་》《སྣར་》,རིག,,,,,
,,1309,7,《པེ་》《སྣར་》,སེམས་ཅན་གྱི།,,,,,
,,1310,8,《པེ་》《སྣར་》,ཀྱི།,,,,,
,353,1311,1,《པེ་》《སྣར་》,བཞག,,,,,
,,1312,2,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,1313,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1314,4,《པེ་》,གསུངས།,,,,,
,,1315,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,1316,6,《པེ་》《སྣར་》,བཞག,,,,,
,,1317,7,《པེ་》《སྣར་》,ཞེས་བྱ་བའི།,,,,,
,,1318,8,《པེ་》《སྣར་》,གྱུར་པའི།,,,,,
,,1319,9,《པེ་》《སྣར་》,ཀྱི།,,,,,
,354,1320,1,《པེ་》《སྣར་》,འཇིག,,,,,
,,1321,2,《པེ་》《སྣར་》,pལ།,,,,,
,,1322,3,《པེ་》《སྣར་》,pཔ།,,,,,
,,1323,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1324,5,《པེ་》《སྣར་》,རིག,,,,,
,,1325,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,1326,7,《པེ་》《སྣར་》,བརྟན།,,,,,
,,1327,8,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1328,9,《པེ་》《སྣར་》,ནི།,,,,,
,355,1329,1,《པེ་》《སྣར་》,རིག,,,,,
,,1330,2,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1331,3,《པེ་》《སྣར་》,བཞག,,,,,
,,1332,4,《པེ་》《སྣར་》,སྟོན།,,,,,
,,1333,5,《པེ་》,ལ་དང་།,《སྣར་》,ལས་དང་།,,,
,,1334,6,《སྣར་》,mཔ།,,,,,
,,1335,7,《སྣར་》,རྟོག།,,,,,
,,1336,8,《པེ་》《སྣར་》,རྟོག,,,,,
,,1337,9,《པེ་》《སྣར་》,སྔར།,,,,,
,,1338,10,《པེ་》《སྣར་》,རྟོག,,,,,
,,1339,11,《པེ་》《སྣར་》,དེ་ན་དེས།,,,,,
,,1340,12,《སྣར་》,pབ།,,,,,
,356,1341,1,《སྣར་》,རིག,,,,,
,,1342,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1343,3,《སྣར་》,རྟོག་པར།,,,,,
,,1344,4,《པེ་》《སྣར་》,བརྟུལ།,,,,,
,,1345,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1346,6,《པེ་》《སྣར་》,mཉིད།,,,,,
,,1347,7,《པེ་》《སྣར་》,mཡི།,,,,,
,357,1348,1,《པེ་》《སྣར་》,པས།,,,,,
,,1349,2,《པེ་》《སྣར་》,ལྟར།,,,,,
,,1350,3,《པེ་》《སྣར་》,པ།,,,,,
,,1351,4,《པེ་》《སྣར་》,ན།,,,,,
,358,1352,1,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,1353,2,《སྣར་》,སྐྱེས་པས།,,,,,
,,1354,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,1355,4,《པེ་》《སྣར་》,ནི།,,,,,
,,1356,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1357,6,《པེ་》,mབྱེད།,,,,,
,359,1358,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1359,2,《པེ་》《སྣར་》,mཉོན་མོངས་པའི།,,,,,
,,1360,3,《པེ་》《སྣར་》,གྱི།,,,,,
,,1361,4,《པེ་》《སྣར་》,mཔ།,,,,,
,,1362,5,《པེ་》《སྣར་》,རིག,,,,,
,,1363,6,《པེ་》《སྣར་》,mབ།,,,,,
,,1364,7,《པེ་》《སྣར་》,རིག,,,,,
,,1365,8,《པེ་》《སྣར་》,རིག,,,,,
,,1366,9,《པེ་》《སྣར་》,རིག,,,,,
,,1367,10,《སྣར་》,ལྟར།,,,,,
,,1368,11,《པེ་》《སྣར་》,གསུངས།,,,,,
,,1369,12,《པེ་》《སྣར་》,ཀྱི།,,,,,
,360,1370,1,《པེ་》《སྣར་》,mའདུལ་བ་དང་།,,,,,
,,1371,2,《པེ་》《སྣར་》,pདང་།འདུལ་བ།,,,,,
,,1372,3,《པེ་》,ལ་ངེས་པ།,《སྣར་》,ལ་ངེས་པར།,,,
,,1373,4,《པེ་》《སྣར་》,པོ།,,,,,
,,1374,5,《པེ་》《སྣར་》,སཱ།,,,,,
,,1375,6,《པེ་》《སྣར་》,mམེད།,,,,,
,,1376,7,《པེ་》《སྣར་》,རྒྱུ།,,,,,
,361,1377,1,《པེ་》,བ།,,,,,
,,1378,2,《པེ་》,དྲུག་ཅུ་ལོན།,《སྣར་》,དྲུག་ཅུ་ལན།,,,
,362,1379,1,《པེ་》《སྣར་》,བྱེ།,,,,,
,,1380,2,《པེ་》《སྣར་》,གྱུར།,,,,,
,,1381,3,《པེ་》《སྣར་》,གྱི།,,,,,
,,1382,4,《ཅོ་》,སྤངས།,,,,,
,,1383,5,《པེ་》《སྣར་》,བཟང་འབེབ།,,,,,
,,1384,6,《པེ་》《སྣར་》,mནི།,,,,,
,,1385,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1386,8,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1387,9,《པེ་》《སྣར་》,པར།,,,,,
,,1388,10,《པེ་》《སྣར་》,ཀྱི།,,,,,
,363,1389,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,1390,2,《པེ་》《སྣར་》,pཀྱི།,,,,,
,,1391,3,《པེ་》《སྣར་》,དོ།།,,,,,
,,1392,4,《པེ་》《སྣར་》,mཔ།,,,,,
,,1393,5,《པེ་》《སྣར་》,ལ།,,,,,
,,1394,6,《པེ་》《སྣར་》,གི།,,,,,
,,1395,7,《པེ་》《སྣར་》,གྱི།,,,,,
,,1396,8,《པེ་》《སྣར་》,སྟིང་།,,,,,
,,1397,9,《པེ་》《སྣར་》,mཔར་བྱེད་པ་ནི་མང་སྟོན།,,,,,
,364,1398,1,《པེ་》《སྣར་》,སྲུང་གི།,,,,,
,,1399,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,1400,3,《པེ་》《སྣར་》,མང་སྟོན།,,,,,
,,1401,4,《སྣར་》,pདང་།,,,,,
,,1402,5,《པེ་》《སྣར་》,བ་ཡིན་ནོ།,,,,,
,,1403,6,《པེ་》《སྣར་》,ལྔ་ནི།,,,,,
,,1404,7,《པེ་》《སྣར་》,pདང་།,,,,,
,365,1405,1,《པེ་》《སྣར་》,བྱ་བའོ།,,,,,
,,1406,2,《པེ་》《སྣར་》,བྱེ།,,,,,
,,1407,3,《པེ་》《སྣར་》,པ།,,,,,
,,1408,4,《པེ་》《སྣར་》,ཊའི།,,,,,
,,1409,5,《པེ་》《སྣར་》,ཕལ།,,,,,
,,1410,6,《པེ་》《སྣར་》,པར།,,,,,
,,1411,7,《པེ་》《སྣར་》,བ།,,,,,
,,1412,8,《པེ་》《སྣར་》,ནི།,,,,,
,,1413,9,《པེ་》《སྣར་》,ལྟས།,,,,,
,,1414,10,《པེ་》《སྣར་》,སྔགས།,,,,,
,366,1415,1,《པེ་》《སྣར་》,དེ།,,,,,
,,1416,2,《པེ་》《སྣར་》,གི།,,,,,
,,1417,3,《པེ་》《སྣར་》,ཏེ།,,,,,
,,1418,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1419,5,《པེ་》《སྣར་》,དཀུ།,,,,,
,367,1420,1,《པེ་》《སྣར་》,རྟག,,,,,
,,1421,2,《པེ་》《སྣར་》,བཞག,,,,,
,,1422,3,《པེ་》《སྣར་》,སྔོན།,,,,,
,,1423,4,《པེ་》《སྣར་》,ན།,,,,,
,,1424,5,《པེ་》《སྣར་》,གྱི།,,,,,
,,1425,6,《པེ་》《སྣར་》,བཞག,,,,,
,368,1426,1,《པེ་》《སྣར་》,བཞག,,,,,
,,1427,2,《པེ་》,pལ་གནས།,,,,,
,,1428,3,《ཅོ་》,དཔའི།,,,,,
,,1429,4,《པེ་》《སྣར་》,བཞག,,,,,
,369,1430,1,《པེ་》《སྣར་》,འགྱུར།,,,,,
,,1431,2,《པེ་》《སྣར་》,བྱ་བའོ།,,,,,
,,1432,3,《པེ་》《སྣར་》,མི།,,,,,
,,1433,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1434,5,《པེ་》《སྣར་》,རྟོག,,,,,
,,1435,6,《པེ་》《སྣར་》,པའི།,,,,,
,,1436,7,《པེ་》《སྣར་》,སོ།,,,,,
,,1437,8,《པེ་》《སྣར་》,pལ།,,,,,
,370,1438,1,《པེ་》《སྣར་》,བྱ་བའོ།,,,,,
,,1439,2,《པེ་》《སྣར་》,གསོག,,,,,
,,1440,3,《པེ་》《སྣར་》,པོ།,,,,,
,,1441,4,《པེ་》《སྣར་》,སོ།,,,,,
,,1442,5,《པེ་》《སྣར་》,སྐྱེའི།,,,,,
,,1443,6,《པེ་》《སྣར་》,ན།,,,,,
,371,1444,1,《སྣར་》,པར།,,,,,
,,1445,2,《པེ་》《སྣར་》,ཁམས།,,,,,
,,1446,3,《པེ་》《སྣར་》,ལས།,,,,,
,,1447,4,《སྣར་》,mདོ།,,,,,
,,1448,5,《པེ་》《སྣར་》,pནི།,,,,,
,,1449,6,《པེ་》《སྣར་》,རྟག,,,,,
,,1450,7,《ཅོ་》,བླངས་པའི།,,,,,
,372,1451,1,《པེ་》《སྣར་》,pམ།,,,,,
,,1452,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,1453,3,《པེ་》《སྣར་》,mཆད་པ་དང་།,,,,,
,,1454,4,《པེ་》《སྣར་》,mརྣམ་པར་ཤེས་པར་འགྱུར་བ་དང་།,,,,,
,,1455,5,《པེ་》《སྣར་》,རིག,,,,,
,,1456,6,《པེ་》《སྣར་》,རིག,,,,,
,,1457,7,《པེ་》《སྣར་》,pནི།,,,,,
,,1458,8,《པེ་》《སྣར་》,གིས།,,,,,
,373,1459,1,《པེ་》《སྣར་》,འབྲངས་པའི།,,,,,
,,1460,2,《པེ་》《སྣར་》,ལྟར།,,,,,
,,1461,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1462,4,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1463,5,《པེ་》《སྣར་》,པར་འབྱུང་།,,,,,
,,1464,6,《པེ་》《སྣར་》,གིས་ཏེ།,,,,,
,,1465,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,374,1466,1,《པེ་》《སྣར་》,ཀྱིས་ཏེ།,,,,,
,,1467,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1468,3,《པེ་》《སྣར་》,པོ།,,,,,
,,1469,4,《པེ་》《སྣར་》,pཔ།,,,,,
,,1470,5,《པེ་》《སྣར་》,བྱ་བའོ།,,,,,
,,1471,6,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1472,7,《པེ་》《སྣར་》,ན།,,,,,
,,1473,8,《པེ་》《སྣར་》,ཀྱི་གྱུར་པ་ནི་སྤྱོད།,,,,,
,375,1474,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1475,2,《པེ་》《སྣར་》,pདུ།,,,,,
,,1476,3,《སྣར་》,mཆེ།,,,,,
,,1477,4,《པེ་》《སྣར་》,ནི།,,,,,
,,1478,5,《པེ་》《སྣར་》,ནི།,,,,,
,,1479,6,《པེ་》《སྣར་》,པ་སྟེ།,,,,,
,,1480,7,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1481,8,《པེ་》《སྣར་》,mརོ།,,,,,
,376,1482,1,《ཅོ་》,དོར།,,,,,
,,1483,2,《པེ་》《སྣར་》,pཔ་ལ་འཇུག,,,,,
,,1484,3,《པེ་》《སྣར་》,mནི།,,,,,
,,1485,4,《པེ་》《སྣར་》,mལ།,,,,,
,,1486,5,《པེ་》《སྣར་》,བུས།,,,,,
,377,1487,1,《སྣར་》,པར།,,,,,
,,1488,2,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,1489,3,《པེ་》《སྣར་》,གཅིག།,,,,,
,,1490,4,《པེ་》《སྣར་》,བ།,,,,,
,,1491,5,《པེ་》《སྣར་》,སྙོམས།,,,,,
,,1492,6,《པེ་》《སྣར་》,སྤྱོད་པ།,,,,,
,,1493,7,《པེ་》《སྣར་》,གྱི་སྤང་།,,,,,
,378,1494,1,《པེ་》《སྣར་》,པའོ།།,,,,,
,,1495,2,《པེ་》《སྣར་》,ཕྲོག,,,,,
,,1496,3,《པེ་》《སྣར་》,pནོ།།,,,,,
,,1497,4,《པེ་》《སྣར་》,སྐུ།,,,,,
,,1498,5,《པེ་》《སྣར་》,པོ།,,,,,
,,1499,6,《པེ་》《སྣར་》,mརྩེ།,,,,,
,,1500,7,《པེ་》《སྣར་》,mརྩེ།,,,,,
,,1501,8,《པེ་》《སྣར་》,འཐོབ།,,,,,
,,1502,9,《པེ་》《སྣར་》,ཅིག,,,,,
,,1503,10,《པེ་》《སྣར་》,གཞི།,,,,,
,,1504,11,《པེ་》《སྣར་》,གྱི།,,,,,
,,1505,12,《པེ་》《སྣར་》,བའི།,,,,,
,379,1506,1,《པེ་》《སྣར་》,བར་སྤང་།,,,,,
,,1507,2,《པེ་》《སྣར་》,སྡུས།,,,,,
,,1508,3,《པེ་》《སྣར་》,འབྲལ།,,,,,
,,1509,4,《པེ་》《སྣར་》,ཀྱི༑,,,,,
,,1510,5,《པེ་》《སྣར་》,mཅིག,,,,,
,380,1511,1,《པེ་》《སྣར་》,མོད།,,,,,
,,1512,2,《པེ་》《སྣར་》,བཞག,,,,,
,,1513,3,《པེ་》《སྣར་》,ཀྲི་ཀིའི།,《ཅོ་》,ཀྲི་ཀིའི།,,,
,,1514,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,381,1515,1,《པེ་》《སྣར་》,mམ།,,,,,
,,1516,2,《པེ་》《སྣར་》,ལ།,,,,,
,,1517,3,《པེ་》《སྣར་》,དང་།,,,,,
,,1518,4,《པེ་》《སྣར་》,པ།,,,,,
,,1519,5,《པེ་》《སྣར་》,གི,,,,,
,,1520,6,《པེ་》《སྣར་》,pལ།,,,,,
,382,1521,1,《པེ་》《སྣར་》,ལྟར།,,,,,
,,1522,2,《པེ་》《སྣར་》,རིག,,,,,
,,1523,3,《པེ་》《སྣར་》,ཡི།,,,,,
,383,1524,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1525,2,《པེ་》《སྣར་》,བསད།,,,,,
,,1526,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,1527,4,《སྣར་》,ཀྱིས།,,,,,
,,1528,5,《པེ་》《སྣར་》,པས།,,,,,
,384,1529,1,《པེ་》,རིག,,,,,
,,1530,2,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,1531,3,《པེ་》《སྣར་》,རིག,,,,,
,,1532,4,《པེ་》《སྣར་》,འདོགས།,,,,,
,,1533,5,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1534,6,《པེ་》《སྣར་》,ཡིན།,,,,,
,385,1535,1,《པེ་》《སྣར་》,འགྱུར།,,,,,
,,1536,2,《པེ་》《སྣར་》,ནི།,,,,,
,,1537,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1538,4,《པེ་》《སྣར་》,གི།,,,,,
,,1539,5,《པེ་》《སྣར་》,པར།,,,,,
,386,1540,1,《པེ་》《སྣར་》,pཔའོ་ཞེས་བྱས་ནས་མངོན་པར་བྱང་ཆུབ།,,,,,
,,1541,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,1542,3,《པེ་》《སྣར་》,རྟོག,,,,,
,,1543,4,《པེ་》《སྣར་》,pཉིད།,,,,,
,,1544,5,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1545,6,《པེ་》《སྣར་》,སྐུ་རྟེན་ཉི།,,,,,
,,1546,7,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,1547,8,《པེ་》《སྣར་》,རྟེན།,,,,,
,,1548,9,《པེ་》,རྟོག་པ་རྣམ་གྱི།,《སྣར་》,རྟོག་པ་རྣམས་ཀྱི།,,,
,,1549,10,《པེ་》,mཞི་བར།,,,,,
,,1550,11,《པེ་》《སྣར་》,mགྱི།,,,,,
,,1551,12,《པེ་》《སྣར་》,ལས་རྣམས་ཀྱི།,,,,,
,387,1552,1,《པེ་》,mཔ་ཉིད།,,,,,
,,1553,2,《པེ་》《སྣར་》,དཔའ།,,,,,
,,1554,3,《སྣར་》,རྩ།,,,,,
,388,1555,1,《པེ་》《སྣར་》,བརྩོམ།,,,,,
,,1556,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1557,3,《པེ་》《སྣར་》,pཔ།,,,,,
,,1558,4,《པེ་》《སྣར་》,དཔས།,,,,,
,,1559,5,《པེ་》《སྣར་》,འཐོབ།,,,,,
,,1560,6,《པེ་》《སྣར་》,པ།,,,,,
,,1561,7,《པེ་》《སྣར་》,གྱི།,,,,,
,,1562,8,《པེ་》《སྣར་》,འདི་་་རིག,,,,,
,,1563,9,《པེ་》《སྣར་》,རིག,,,,,
,,1564,10,《པེ་》《སྣར་》,འབྲངས།,,,,,
,389,1565,1,《པེ་》《སྣར་》,པར།,,,,,
,,1566,2,《པེ་》,ཀྱི།,,,,,
,,1567,3,《པེ་》《སྣར་》,འབྲངས་པ།,,,,,
,,1568,4,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,1569,5,《པེ་》《སྣར་》,རིག,,,,,
,,1570,6,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1571,7,《པེ་》《སྣར་》,mམེད་པ།,,,,,
,,1572,8,《པེ་》《སྣར་》,pམེད་པ།,,,,,
