མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,,411,7,《པེ་》《སྣར་》,pཔ།,,,,,
,,412,8,《པེ་》《སྣར་》,འཕོག,,,,,
,,413,9,《པེ་》《སྣར་》,པར།,,,,,
,,414,10,《པེ་》《སྣར་》,བུ་ཕོ།,,,,,
,,415,11,《པེ་》《སྣར་》,pལྷོ།,,,,,
,488,416,1,《པེ་》《སྣར་》,བྱ་སྟེ།,,,,,
,,417,2,《པེ་》《སྣར་》,མཐོར།,,,,,
,,418,3,《པེ་》《སྣར་》,འཇིག,,,,,
,,419,4,《པེ་》《སྣར་》,འདྲུལ་པ།,,,,,
,,420,5,《པེ་》《སྣར་》,mའགྱེས་པ།,,,,,
,,421,6,《པེ་》《སྣར་》,mཆེན་པོ།,,,,,
,,422,7,《པེ་》《སྣར་》,བལྟ།,,,,,
,,423,8,《པེ་》《སྣར་》,བལྟ།,,,,,
,,424,9,《པེ་》《སྣར་》,པ།,,,,,
,,425,10,《པེ་》《སྣར་》,mདང་།,,,,,
,,426,11,《པེ་》《སྣར་》,mདང་།,,,,,
,,427,12,《པེ་》《སྣར་》,པ།,,,,,
,,428,13,《པེ་》《སྣར་》,སྒོམ།,,,,,
,489,429,1,《པེ་》《སྣར་》,ག,,,,,
,,430,2,《པེ་》《སྣར་》《ཅོ་》,ཀླད།,,,,,
,,431,3,《པེ་》《སྣར་》,ཀླད་རྒྱ།,《ཅོ་》,ཀླད་རྒྱས།,,,
,,432,4,《པེ་》《སྣར་》,ཀྱིས་སེམས།,,,,,
,,433,5,《པེ་》《སྣར་》,pནི།,,,,,
,,434,6,《པེ་》《སྣར་》,བ།,,,,,
,490,435,1,《པེ་》《སྣར་》,pམ།,,,,,
,,436,2,《པེ་》《སྣར་》,ག,,,,,
,,437,3,《པེ་》《སྣར་》,གཉེན།,,,,,
,,438,4,《པེ་》《སྣར་》,མ།,,,,,
,,439,5,《པེ་》《སྣར་》,ཕྱིས།,,,,,
,,440,6,《པེ་》《སྣར་》,རྒྱ།,,,,,
,,441,7,《པེ་》《སྣར་》,རྡུལ།,,,,,
,,442,8,《པེ་》《སྣར་》,ལྤགས།,,,,,
,,443,9,《པེ་》《སྣར་》,པར།,,,,,
,,444,10,《པེ་》《སྣར་》,ས།,,,,,
,,445,11,《པེ་》《སྣར་》,རྟོགས་ཏེ།,,,,,
,,446,12,《པེ་》《སྣར་》,ས།,,,,,
,,447,13,《སྣར་》,གར།,,,,,
,,448,14,《པེ་》《སྣར་》,ཀླད།,,,,,
,491,449,1,《པེ་》《སྣར་》,mཤིག,,,,,
,,450,2,《པེ་》《སྣར་》,དཔའ།,,,,,
,,451,3,《པེ་》《སྣར་》,བྱུང་།,,,,,
,,452,4,《པེ་》《སྣར་》,ཁམས།,,,,,
,,453,5,《པེ་》《སྣར་》,ཁམས།,,,,,
,,454,6,《པེ་》《སྣར་》,དོ།།,,,,,
,,455,7,《པེ་》《སྣར་》,སྔོན།,,,,,
,,456,8,《པེ་》《སྣར་》,གི།,,,,,
,,457,9,《པེ་》《སྣར་》,ཏུ།,,,,,
,,458,10,《པེ་》《སྣར་》,བོ།,,,,,
,,459,11,《པེ་》《སྣར་》,པོ།,,,,,
,492,460,1,《སྣར་》,སྒྲའི།,,,,,
,,461,2,《པེ་》《སྣར་》,ཅ་བྱི།,,,,,
,,462,3,《པེ་》《སྣར་》,ལི་ཅ་བྱི།,,,,,
,,463,4,《པེ་》,mའདི་ལྟར་མི་རྟག་པ།,,,,,
,,464,5,《པེ་》《སྣར་》,mའདི་ལྟར་སྙིང་པོ་མེད་པ།,,,,,
,,465,6,《པེ་》《སྣར་》,mའདི་ལྟར་ཡུན་ཐུང་བ།,,,,,
,,466,7,《པེ་》《སྣར་》,བས་ཏེ།,,,,,
,493,467,1,《པེ་》《སྣར་》,pདེ།,,,,,
,,468,2,《པེ་》《སྣར་》,ཆུ་ཟླ།,,,,,
,,469,3,《པེ་》《སྣར་》,བེམ།,,,,,
,,470,4,《པེ་》《སྣར་》,པས།,,,,,
,494,471,1,《པེ་》《སྣར་》,mདེ།,,,,,
,,472,2,《པེ་》《སྣར་》,པར།,,,,,
,,473,3,《པེ་》《སྣར་》,རིགས།,,,,,
,,474,4,《པེ་》,བསྡུད།,,,,,
,,475,5,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,495,476,1,《པེ་》《སྣར་》,རིས།,,,,,
,,477,2,《པེ་》《སྣར་》,mཁྲོ་བ།,,,,,
,,478,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,479,4,《པེ་》《སྣར་》,pཁྲོ།,,,,,
,,480,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,496,481,1,《པེ་》《སྣར་》,ལས།,,,,,
,,482,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,483,3,《སྣར་》,mཔོ།,,,,,
,,484,4,《པེ་》《སྣར་》,བསྲུང་།,,,,,
,,485,5,《པེ་》《སྣར་》,དམང་།,,,,,
,497,486,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,487,2,《སྣར་》,mཔ།,,,,,
,,488,3,《པེ་》《སྣར་》,ཕྲོག,,,,,
,,489,4,《པེ་》《སྣར་》,mཉིད།,,,,,
,,490,5,《པེ་》《སྣར་》,འཕངས་པར།,,,,,
,,491,6,《པེ་》《སྣར་》,གྲག,,,,,
,,492,7,《པེ་》《སྣར་》,ཉིད།,,,,,
,,493,8,《པེ་》,གཏན་ཏུ་སྐོམ།,《སྣར་》,གཏན་ཏུ་བསྐོམ།,,,
,,494,9,《པེ་》《སྣར་》,གི།,,,,,
,498,495,1,《པེ་》《སྣར་》,སྐམ།,,,,,
,,496,2,《པེ་》《སྣར་》,སྐྱག་གིས།,,,,,
,,497,3,《པེ་》《སྣར་》,ཕྲད།,,,,,
,,498,4,《པེ་》《སྣར་》,ཕྱོགས།,,,,,
,,499,5,《སྣར་》,དང་།,,,,,
,,500,6,《པེ་》《སྣར་》,འཇུག,,,,,
,,501,7,《པེ་》《སྣར་》,mདུ།,,,,,
,,502,8,《པེ་》《སྣར་》,ཐོ།,,,,,
,,503,9,《པེ་》《སྣར་》,ཟད།,,,,,
,,504,10,《པེ་》《སྣར་》,ངན།,,,,,
,,505,11,《པེ་》《སྣར་》,ནས།,,,,,
,,506,12,《པེ་》《སྣར་》,བསྲེག,,,,,
,,507,13,《པེ་》《སྣར་》,དེ་ནས།,,,,,
,,508,14,《པེ་》《སྣར་》,དགུའི།,,,,,
,,509,15,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,,510,16,《པེ་》《སྣར་》,ངན།,,,,,
,,511,17,《པེ་》《སྣར་》,mདེ།,,,,,
,,512,18,《པེ་》《སྣར་》,བསྲེག་ཅིང་དེ།,,,,,
,,513,19,《པེ་》《སྣར་》,དེ།,,,,,
,499,514,1,《པེ་》《སྣར་》,mནས།,,,,,
,,515,2,《སྣར་》,mདེ།,,,,,
,,516,3,《པེ་》,མིག,,,,,
,,517,4,《པེ་》《སྣར་》,mལྟུང་བའི།,,,,,
,,518,5,《པེ་》《སྣར་》,བ།,,,,,
,,519,6,《པེ་》《སྣར་》,བ།,,,,,
,,520,7,《པེ་》《སྣར་》,རྩ་བའི་ལྟུང་།,,,,,
,,521,8,《པེ་》《སྣར་》,།། །།,,,,,
,,522,9,《པེ་》《སྣར་》,འོག,,,,,
,,523,10,《པེ་》《སྣར་》,རྩ་བའི་ལྟུང་།,,,,,
,,524,11,《པེ་》《སྣར་》,།།  །།,,,,,
,500,525,1,《པེ་》《སྣར་》,པར།,,,,,
,,526,2,《པེ་》,འདུམ་པ་བྱེད།,《སྣར་》,འདུས་པ་བྱེད།,,,
,,527,3,《པེ་》《སྣར་》,།།  །།,,,,,
,,528,4,《པེ་》《སྣར་》,འཛུད་ལ་འགོད།,,,,,
,,529,5,《པེ་》《སྣར་》,།།  །།,,,,,
,,530,6,《པེ་》《སྣར་》,mལྟུང་བའི།,,,,,
,,531,7,《པེ་》《སྣར་》,བཞིའི།,,,,,
,,532,8,《པེ་》《སྣར་》,།།   །།གང་དག,,,,,
,,533,9,《སྣར་》,འཇོམ།,,,,,
,,534,10,《པེ་》《སྣར་》,།།  །།,,,,,
,,535,11,《པེ་》《སྣར་》,།།  །།,,,,,
,501,536,1,《པེ་》《སྣར་》,པར།,,,,,
,,537,2,《པེ་》《སྣར་》,།།   །།,,,,,
,,538,3,《པེ་》《སྣར་》,པའི་ལས་སོགས།,《ཅོ་》,པ་ལ་བསགས།,,,
,,539,4,《པེ་》《སྣར་》,།།  །།,,,,,
,,540,5,《པེ་》《སྣར་》,pསམ།,,,,,
,,541,6,《པེ་》《སྣར་》,སྐད།,,,,,
,,542,7,《པེ་》,ཕྲལ་ལ།,《སྣར་》,ཕྲལ་བར།,,,
,,543,8,《པེ་》《སྣར་》,བཅད།,,,,,
,,544,9,《པེ་》《སྣར་》,གཅོད།,,,,,
,,545,10,《སྣར་》,པས།,,,,,
,,546,11,《སྣར་》,བུའི།,,,,,
,,547,12,《པེ་》《སྣར་》,དེ།,,,,,
,,548,13,《པེ་》《སྣར་》,ཀྱི།,,,,,
,502,549,1,《པེ་》《སྣར་》,གཞན།,,,,,
,,550,2,《པེ་》《སྣར་》,བསྲུང་།,,,,,
,,551,3,《པེ་》《སྣར་》,སྐྱབ་པར།,,,,,
,,552,4,《པེ་》《སྣར་》,ཚལ་བུ།,,,,,
,,553,5,《པེ་》《སྣར་》,བསྲུང་།,,,,,
,,554,6,《སྣར་》,བསྐྱོང་།,,,,,
,,555,7,《སྣར་》,རྐྱང་།,,,,,
,,556,8,《པེ་》《སྣར་》,ཐབ།,,,,,
,,557,9,《པེ་》《སྣར་》,རུངས།,,,,,
,,558,10,《པེ་》《སྣར་》,མཆི་བར་འགྱུར་རོ།,,,,,
,,559,11,《པེ་》《སྣར་》,ན།,,,,,
,,560,12,《པེ་》《སྣར་》,གྱིས།,,,,,
,,561,13,《པེ་》《སྣར་》,བསད།,,,,,
,,562,14,《པེ་》《སྣར་》,བསད།,,,,,
,,563,15,《པེ་》《སྣར་》,ལས།,,,,,
,,564,16,《པེ་》《སྣར་》,ལམྦྷ་ཀ,,,,,
,503,565,1,《པེ་》《སྣར་》,བཅིང་བ།,,,,,
,,566,2,《པེ་》《སྣར་》,བསད།,,,,,
,,567,3,《པེ་》《སྣར་》,པ།,,,,,
,,568,4,《པེ་》《སྣར་》,གྱི།,,,,,
,,569,5,《པེ་》《སྣར་》,pབ།,,,,,
,,570,6,《པེ་》《སྣར་》,གནས།,,,,,
,,571,7,《པེ་》《སྣར་》,mང་།,,,,,
,,572,8,《པེ་》《སྣར་》,འཚོལ།,,,,,
,504,573,1,《པེ་》《སྣར་》,པ།,,,,,
,,574,2,《པེ་》《སྣར་》,འམ།,,,,,
,,575,3,《པེ་》《སྣར་》,བརྙས།,,,,,
,,576,4,《པེ་》《སྣར་》,བསྲེག,,,,,
,,577,5,《པེ་》《སྣར་》,བའམ།,,,,,
,,578,6,《པེ་》《སྣར་》,དང་།,,,,,
,,579,7,《པེ་》,ཡར་ཕྲོག,,,,,
,,580,8,《པེ་》《སྣར་》,mབདག་ཉིད་་་་་་པ་དང་།,,,,,
,,581,9,《པེ་》《སྣར་》,ཆད།,,,,,
,505,582,1,《པེ་》《སྣར་》,pབཅོམ་ལྡན་འདས་རྒྱལ་པོ་རྒྱལ་རིགས་སྤྱི་བོ་ནས་དབང་བསྐུར་བ། གང་བཟོད་པ་མ་ཐོབ་པ་དེ་ཇི་ལྟར་ངན་སོང་དུ་མི་མཆི་བར་འགྱུར། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ།  གང་བཟོད་པ་མ་ཐོབ་ཀྱང་དེ་དགེ་བ་བཅུའི་ལས་ཀྱི་ལམ་ཡང་དག་པར་བཟུང་སྟེ། གནས་ན་དེ་ལ་ཡུལ་འཁོར་གྱི་ལོངས་སྤྱོད་དང་། ཡོངས་སུ་སྤྱོད་པ་དང་། དབང་ཕྱུག་གི་གནས་གནང་ངོ། །བྱང་ཆུབ་སེམས་དཔའ་སའི་སྙིང་པོས་གསོལ་པ།,,,,,
,,583,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,584,3,《པེ་》《སྣར་》,གྱི།,,,,,
,,585,4,《པེ་》《སྣར་》,mབ།,,,,,
,506,586,1,《པེ་》《སྣར་》,འཕྲོག,,,,,
,,587,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,588,3,《པེ་》《སྣར་》,བྱུང་།,,,,,
,,589,4,《པེ་》《སྣར་》,ཡིད།,,,,,
,,590,5,《པེ་》《སྣར་》,བསླུ།,,,,,
,,591,6,《པེ་》《སྣར་》,བ།,,,,,
,,592,7,《པེ་》《སྣར་》,གནང་།,,,,,
,,593,8,《པེ་》《སྣར་》,བསྲུང་།,,,,,
,,594,9,《པེ་》《སྣར་》,བསྲུང་།,,,,,
,,595,10,《པེ་》《སྣར་》,mདང་།,,,,,
,,596,11,《པེ་》《སྣར་》《ཅོ་》,pསྐྱོང་བར་བྱེད།,,,,,
,,597,12,《པེ་》《སྣར་》,འོང་།,,,,,
,,598,13,《པེ་》《སྣར་》,mབསོད་ནམས་ཀྱི།,,,,,
,,599,14,《པེ་》《སྣར་》,pཔ།,,,,,
,,600,15,《པེ་》《སྣར་》,པར།,,,,,
,507,601,1,《པེ་》《སྣར་》,mདང་།,,,,,
,,602,2,《པེ་》《སྣར་》,བྱའོ།,,,,,
,508,603,1,《པེ་》《སྣར་》,པ།,,,,,
,,604,2,《པེ་》《སྣར་》,གཏོང་།,,,,,
,,605,3,《པེ་》《སྣར་》,mཔོ།,,,,,
,,606,4,《པེ་》《སྣར་》《ཅོ་》,pསོགས་པ།,,,,,
,,607,5,《པེ་》《སྣར་》,pགནས།,,,,,
,,608,6,《པེ་》,སྨྲོས་པ་བསྐྱེད།,《སྣར་》,མོས་པ་སྐྱེད།,《ཅོ་》,མོས་པ་བསྐྱེད།,
,,609,7,《པེ་》《སྣར་》,གྱི།,,,,,
,509,610,1,《པེ་》《སྣར་》,སྐུལ།,,,,,
,,611,2,《པེ་》《སྣར་》,mམི།,,,,,
,,612,3,《པེ་》《སྣར་》,རྨུ་རྒོད་དང་།,,,,,
,,613,4,《པེ་》《སྣར་》,འགྲོད།,,,,,
,,614,5,《སྣར་》,pནོ།,,,,,
,,615,6,《པེ་》《སྣར་》,པ།,,,,,
,,616,7,《པེ་》《སྣར་》《ཅོ་》,སྒྲུབ།,,,,,
,,617,8,《པེ་》《སྣར་》,དཔའ།,,,,,
,,618,9,《པེ་》《སྣར་》,ནས།,,,,,
,,619,10,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,620,11,《པེ་》《སྣར་》,mནི།,,,,,
,,621,12,《པེ་》《སྣར་》,འབོག,,,,,
,510,622,1,《པེ་》《སྣར་》,mཏུ།,,,,,
,,623,2,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,624,3,《པེ་》《སྣར་》,འབོག,,,,,
,,625,4,《པེ་》《སྣར་》,འབོག,,,,,
,,626,5,《པེ་》《སྣར་》,པོ།,,,,,
,,627,6,《པེ་》《སྣར་》,mཀྱང་།,,,,,
,,628,7,《པེ་》《སྣར་》,རྟོག,,,,,
,511,629,1,《སྣར་》,མཆོག,,,,,
,,630,2,《ཅོ་》,ཀྱི།,,,,,
,,631,3,《སྣར་》,མཆོག,,,,,
,,632,4,《པེ་》《སྣར་》,གྱིས།,,,,,
,,633,5,《ཅོ་》,pཆོས།,,,,,
,,634,6,《པེ་》《སྣར་》,འདྲི།,,,,,
,,635,7,《པེ་》《སྣར་》,དངངས།,,,,,
,512,636,1,《པེ་》《སྣར་》,mལ།,,,,,
,,637,2,《པེ་》《སྣར་》,འགྲོན།,,,,,
,,638,3,《པེ་》《སྣར་》,mབྱེད་དོ། གང་མི།,,,,,
,,639,4,《པེ་》《སྣར་》,པོ།,,,,,
,,640,5,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,641,6,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,642,7,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,643,8,《པེ་》《སྣར་》,སྣང་།,,,,,
,,644,9,《པེ་》《སྣར་》,བརྟགས།,,,,,
,513,645,1,《པེ་》《སྣར་》,ཅིག,,,,,
,,646,2,《པེ་》《སྣར་》,བྱུང་།,,,,,
,,647,3,《པེ་》,སྐྱེད།,,,,,
,,648,4,《པེ་》《སྣར་》,གྱིས་ཁ་ན་རག,《ཅོ་》,གྱི་ཁ་ན་རག,,,
,514,649,1,《པེ་》《སྣར་》《ཅོ་》,བཤེས།,,,,,
,,650,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,651,3,《པེ་》《སྣར་》,བསམ།,,,,,
,,652,4,《པེ་》《སྣར་》,སོའི།,,,,,
,,653,5,《པེ་》《སྣར་》,བསྲུངས་པའི།,,,,,
,,654,6,《པེ་》《སྣར་》,གྱིས།,,,,,
,515,655,1,《པེ་》,སྐྱེད།,,,,,
,,656,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,657,3,《པེ་》《སྣར་》,མཉན།,,,,,
,,658,4,《པེ་》《སྣར་》,སྐྱེ།,,,,,
,,659,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,660,6,《པེ་》《སྣར་》,བསྙན།,,,,,
,,661,7,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,662,8,《པེ་》《སྣར་》,སྐྱེད་པ་བྱེད་དེ། དེ།,,,,,
,,663,9,《པེ་》《སྣར་》,pགངས་ཀྱི་རི་ལ་བརྟེན་པའི་ཚེ།,,,,,
,516,664,1,《པེ་》《སྣར་》,བྱུང་།,,,,,
,,665,2,《པེ་》《སྣར་》,རྩེན་པ་གང་ཞིག་གི།,,,,,
,,666,3,《པེ་》《སྣར་》,བས།,,,,,
,517,667,1,《སྣར་》,དེའི།,,,,,
,,668,2,《པེ་》《སྣར་》,འདོར།,,,,,
,,669,3,《པེ་》《སྣར་》,pདེ།,,,,,
,,670,4,《པེ་》《སྣར་》,མངོན་པ།,,,,,
,,671,5,《པེ་》《སྣར་》,mདག,,,,,
,,672,6,《པེ་》《སྣར་》,pསེམས་དང་།,,,,,
,,673,7,《པེ་》《སྣར་》,mདེ།,,,,,
,,674,8,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,675,9,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,418,676,1,《པེ་》,མིས།,,,,,
,,677,2,《པེ་》《སྣར་》,སྐམས།,,,,,
,,678,3,《པེ་》《སྣར་》,དེས།,,,,,
,,679,4,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,680,5,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,681,6,《པེ་》《སྣར་》,ཆད།,,,,,
,,682,7,《པེ་》《སྣར་》,རྒྱུད།,,,,,
,519,683,1,《པེ་》《སྣར་》,རྒྱུད།,,,,,
,,684,2,《པེ་》《སྣར་》,mསྨོན།,,,,,
,,685,3,《པེ་》《སྣར་》,རྡུ།,,,,,
,,686,4,《པེ་》《སྣར་》,བུག,,,,,
,520,687,1,《ཅོ་》,ན།,,,,,
,,688,2,《པེ་》《སྣར་》,མེར།,,,,,
,,689,3,《པེ་》《སྣར་》,mདུ།,,,,,
,,690,4,《པེ་》《སྣར་》,བྱ་སྟེ།,,,,,
,,691,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,521,692,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,693,2,《པེ་》《སྣར་》,བྱ་སྟེ། རི་རབ་ཀྱི།,,,,,
,,694,3,《པེ་》《སྣར་》,གྱི།,,,,,
,,695,4,《པེ་》《སྣར་》,དཔའ།,,,,,
,,696,5,《པེ་》《སྣར་》,ཆེས།,,,,,
,,697,6,《པེ་》《སྣར་》,འདིའི།,,,,,
,522,698,1,《པེ་》《སྣར་》,mགསུམ་གང་ཞེ་ན།,,,,,
,,699,2,《པེ་》《སྣར་》,mཔ།,,,,,
,523,700,1,《སྣར་》,mསུ།,,,,,
,,701,2,《པེ་》《སྣར་》,སྲེལ་གྱི། བ།,,,,,
,,702,3,《པེ་》《སྣར་》,mབར།,,,,,
,,703,4,《པེ་》《སྣར་》,རྩལ།,,,,,
,,704,5,《པེ་》《སྣར་》,གི།,,,,,
,,705,6,《པེ་》《སྣར་》,སྲེལ།,,,,,
,,706,7,《སྣར་》,སེལ།,,,,,
,,707,8,《པེ་》《སྣར་》,བསྒོམས་པར་བྱའོ།,,,,,
,,708,9,《པེ་》《སྣར་》,mལ།,,,,,
,,709,10,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,710,11,《པེ་》,ཇི།,,,,,
,,711,12,《པེ་》《སྣར་》,ཀྱི།,,,,,
,524,712,1,《པེ་》《སྣར་》,mདེ།,,,,,
,,713,2,《པེ་》《སྣར་》,པ།,,,,,
,,714,3,《པེ་》《སྣར་》,mགང་།,,,,,
,,715,4,《པེ་》《སྣར་》,པའི།,,,,,
,,716,5,《པེ་》《སྣར་》,བྱ་ཞིང་།,,,,,
,,717,6,《པེ་》《སྣར་》,ལྟ།,,,,,
,525,718,1,《པེ་》《སྣར་》,པའི།,,,,,
,,719,2,《པེ་》《སྣར་》,mབ།,,,,,
,,720,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,721,4,《པེ་》《སྣར་》,གཞུག,,,,,
,,722,5,《པེ་》《སྣར་》,ཆ།,,,,,
,,723,6,《པེ་》《སྣར་》,mབར་གྱུར།,,,,,
,526,724,1,《པེ་》《སྣར་》,འབྱམས།,,,,,
,,725,2,《པེ་》《སྣར་》,འབྱམས།,,,,,
,,726,3,《པེ་》《སྣར་》,pསེམས།,,,,,
,,727,4,《པེ་》,གྱུར་ཏོ།,,,,,
,,728,5,《པེ་》《སྣར་》,པ།,,,,,
,,729,6,《པེ་》,pསྣང་།,,,,,
,,730,7,《པེ་》《སྣར་》,འབྱམས།,,,,,
,,731,8,《པེ་》《སྣར་》,mམེད་པ།,,,,,
,,732,9,《སྣར་》,mབཞིན།,,,,,
,,733,10,《པེ་》《སྣར་》,ཀྱི།,,,,,
,427,734,1,《པེ་》《སྣར་》,mའདུལ་བའི།,,,,,
,,735,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,736,3,《པེ་》《སྣར་》,ཤིན།,,,,,
,,737,4,《པེ་》《སྣར་》,pཏེ།,,,,,
,,738,5,《པེ་》《སྣར་》,ཞི།,,,,,
,,739,6,《པེ་》《སྣར་》,mརིགས་སུ་བྱུང་བའི།,,,,,
,,740,7,《པེ་》《སྣར་》,འབྱམས།,,,,,
,,741,8,《པེ་》,ལ།,《སྣར་》,mལ་ལ།,,,
,528,742,1,《པེ་》《སྣར་》,ལ།,,,,,
,,743,2,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,744,3,《པེ་》《སྣར་》,བསྟེན།,,,,,
,,745,4,《པེ་》《སྣར་》,གྱི་བརླབ།,,,,,
,,746,5,《པེ་》《སྣར་》,པར།,,,,,
,529,747,1,《པེ་》《སྣར་》,འབྱམས།,,,,,
,,748,2,《པེ་》《སྣར་》,བུ།,,,,,
,,749,3,《པེ་》《སྣར་》,གྱིས་བརླབས།,,,,,
,,750,4,《པེ་》《སྣར་》,འབྱམས།,,,,,
,,751,5,《པེ་》《སྣར་》,བ།,,,,,
,,752,6,《པེ་》《སྣར་》,པ།,,,,,
,530,753,1,《པེ་》,ཞུགས།,,,,,
,,754,2,《པེ་》《སྣར་》,pདེ།,,,,,
,,755,3,《པེ་》《སྣར་》,mལ།,,,,,
,,756,4,《པེ་》《སྣར་》,འབྲལ།,,,,,
,531,757,1,《པེ་》《སྣར་》,mལ།,,,,,
,,758,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,759,3,《པེ་》《སྣར་》,mཅན།,,,,,
,,760,4,《པེ་》《སྣར་》,mབསྐྱེད་པའི།,,,,,
,532,761,1,《པེ་》《སྣར་》,བར།,,,,,
,,762,2,《པེ་》《སྣར་》,པར་བརྗོད་པར།,,,,,
,,763,3,《པེ་》《སྣར་》,པར།,,,,,
,,764,4,《སྣར་》,mདེ།,,,,,
,,765,5,《པེ་》《སྣར་》,ཡབ།,,,,,
,533,766,1,《པེ་》《སྣར་》,mདེ།,,,,,
,,767,2,《པེ་》《སྣར་》,mདེ།,,,,,
,,768,3,《པེ་》,ལོངས།,,,,,
,,769,4,《པེ་》《སྣར་》,mལ།,,,,,
,,770,5,《པེ་》《སྣར་》,pདེའི།,,,,,
,,771,6,《པེ་》《སྣར་》,པ་དང་།,,,,,
,534,772,1,《པེ་》《སྣར་》,pཆེན་པོ།,,,,,
,,773,2,《པེ་》《སྣར་》,ཐེག,,,,,
,,774,3,《པེ་》《སྣར་》,mདུ།,,,,,
,,775,4,《པེ་》《སྣར་》,པ་པོའི།,,,,,
,,776,5,《པེ་》《སྣར་》,པས།,,,,,
,535,777,1,《པེ་》《སྣར་》,mའདུ་ཤེས་ཐ་དད་པའི་སྐྱོན་དུ་ཡང་འགྱུར།,,,,,
,,778,2,《སྣར་》,བསྟོན།,,,,,
,,779,3,《སྣར་》,པོ།།,,,,,
,,780,4,《སྣར་》,དེ།,,,,,
,,781,5,《པེ་》《སྣར་》,འདི།,,,,,
,,782,6,《པེ་》《སྣར་》,པ།,,,,,
,,783,7,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,784,8,《པེ་》《སྣར་》,mམ།,,,,,
,,785,9,《པེ་》《སྣར་》,mརྫོགས་པའི།,,,,,
,536,786,1,《པེ་》,ལྭ།,,,,,
,,787,2,《པེ་》《སྣར་》,pབྱ་བས་བྱི་དོར།,,,,,
,,788,3,《པེ་》《སྣར་》,mདེ།,,,,,
,,789,4,《པེ་》《སྣར་》,འཆིང་།,,,,,
,537,790,1,《པེ་》《སྣར་》,mདོ།།,,,,,
,,791,2,《པེ་》《སྣར་》,པ།,,,,,
,,792,3,《པེ་》《སྣར་》,མཉན།,,,,,
,,793,4,《པེ་》,ཀྱི།,,,,,
,,794,5,《པེ་》《སྣར་》,mདེ།,,,,,
,,795,6,《པེ་》《སྣར་》,བར་ཁྲིད་ཏེ།,,,,,
,538,796,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,797,2,《པེ་》《སྣར་》,mརྫོགས་པར།,,,,,
,,798,3,《པེ་》《སྣར་》,mལ།,,,,,
,539,799,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,800,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,540,801,1,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,802,2,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,803,3,《པེ་》《སྣར་》,སྐྱེས།,,,,,
,,804,4,《པེ་》《སྣར་》《ཅོ་》,pབྱང་ཆུབ་སེམས་དཔའ་ཡོངས་སུ་བཟུང་བ་ཡིན་ནོ་བྱང་ཆུབ་སེམས་དཔའ་ཡོངས་སུ་བཟུང་ན།,,,,,
,,805,5,《པེ་》《སྣར་》,pབྱེད།,,,,,
,,806,6,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,807,7,《སྣར་》,བརྗོད།,,,,,
,541,808,1,《པེ་》《སྣར་》,རྗེས།,,,,,
,,809,2,《པེ་》《སྣར་》,མཐུའོ།,,,,,
,,810,3,《སྣར་》,ཐོབ།,,,,,
,,811,4,《པེ་》《སྣར་》,ཀློན།,,,,,
,,812,5,《པེ་》《སྣར་》,བབ།,,,,,
,,813,6,《པེ་》,འདུན།,,,,,
,,814,7,《པེ་》《སྣར་》,བསྡུམས།,,,,,
,,815,8,《པེ་》《སྣར་》,བསྲུང་།,,,,,
