ཁྱིམ་བདག་,ཤིང་,སཱ་ལ་ཆེན་པོ་,426,ཤེར་ཕྱིན། ག.txt
གྱིས་འབྱུང་བར་འགྱུར་ཏེགཞན་ཡང་,ཤིང་,གཅིག་ལས་ལྷན་ཅིག་,590,ཤེར་ཕྱིན། ཇ།.txt
གསུངས་ཏེདཔེར་ན་འཇིག་རྟེན་ན་,ཤིང་,དང་འབྲས་བུ་མེ་,1439,ཤེར་ཕྱིན། ཇ།.txt
ངེས་འབྱུང་བྱང་ཆུབ་,ཤིང་,རྣམས་ཀྱི་,1591,ཤེར་ཕྱིན། ཆ།.txt
ཅིག་ཏུ་གནས་པ་རྡོ་དང་,ཤིང་,ལ་སོགས་པ་ལ་,1972,ཤེར་ཕྱིན། ཕ།.txt
ཆུང་ངུའི་ནང་དུ་རི་དང་,ཤིང་,དང་རྒྱ་མཚོ་ལ་,8596,ཤེར་ཕྱིན། ཆ།.txt
ཉེ་བར་སྦྱོར་བ་ནི་གང་,ཤིང་,གི་ལོ་མ་དང༌,2375,ཤེར་ཕྱིན། ཁ།.txt
ཏེདཔེར་ན་འཛམ་བུའི་གླིང་ན་,ཤིང་,མང་བྱེ་བ་སྟོང་,619,ཤེར་ཕྱིན། ཇ།.txt
དགྱེ་སྒུ་མེད་པས་ཚེམས་མཉམ་,ཤིང་,བཞི་བཅུ་ཚང་བ་,4107,ཤེར་ཕྱིན། ཁ།.txt
དཔེར་ན་རྩྭ་དང་,ཤིང་,ལས་མེ་བྱུང་བས་,1521,ཤེར་ཕྱིན། ཇ།.txt
དེའི་ཚེ་དེར་སྐྱེས་བུ་གང་,ཤིང་,ངམ་རྐྱལ་པའམརོ་ལ་,4141,ཤེར་ཕྱིན། ང་།.txt
ནི་དེ་དང་ཉེ་བ་ན་,ཤིང་,ལ་སོགས་པ་མེད་,757,ཤེར་ཕྱིན། ཉ།.txt
པ་གནས་པའི་རྒྱུ་མེ་དང་,ཤིང་,ལ་སོགས་པ་ཚང་,185,ཤེར་ཕྱིན། མ།.txt
པ་ནི་གྱད་ཀྱི་ཉེ་འཁོར་,ཤིང་,སཱ་ལ་ཟུང་གི་,875,བསྟོད་ཚོགས། ཀ.txt
པ་བུད་མེད་དང་འདྲ་བ་,ཤིང་,ལས་འཁྲུལ་འཁོར་གྱི་,1390,ཤེར་ཕྱིན། ཇ།.txt
པའི་རྣམ་པར་རྟོག་པ་ནིཡང་,ཤིང་,གི་འཁྲུལ་འཁོར་གྱི་,3281,ཤེར་ཕྱིན། ཀ.txt
པའི་སྒྲིབ་པ་རྣམས་དང་བྲལ་,ཤིང་,ཤིན་ཏུ་ཡོངས་སུ་,5080,ཤེར་ཕྱིན། ཕ།.txt
པར་རྟོག་པ་ནི་གང་ཡང་,ཤིང་,གི་འཁྲུལ་འཁོར་གྱི་,3338,ཤེར་ཕྱིན། ཁ།.txt
ཕྱག་དང་ཞབས་འཇམ་,ཤིང་,གཞོན་ཤ་ཆགས་པ་,4985,ཤེར་ཕྱིན། ཕ།.txt
ཕྱིན་པ་ལ་བསྒོམ་མོ་སྙམ་,ཤིང་,གལ་ཏེ་དེ་ལྟར་,1132,ཤེར་ཕྱིན། ཅ།.txt
བ་དང༌དེ་ལ་ཕྱག་བགྱི་,ཤིང་,བསྙེན་བཀུར་བ་དང༌,198,ཤེར་ཕྱིན། ག.txt
བྱེ་བྲག་ལས་ལུས་དང་རྩྭ་,ཤིང་,ལ་སོགས་པ་དང༌,1553,ཤེར་ཕྱིན། ཕ།.txt
བྲམ་ཟེ་,ཤིང་,སཱ་ལ་ཆེན་པོ་,425,ཤེར་ཕྱིན། ག.txt
བུ་རམ་,ཤིང་,དང་སྨྱིག་མ་གཉིས་,1248,ཤེར་ཕྱིན། ཕ།.txt
བུ་རམ་,ཤིང་,དང་སྨྱིག་མ་དག་,1245,ཤེར་ཕྱིན། ཕ།.txt
མ་ག་དྷྭ་ཡི་བྱང་ཆུབ་,ཤིང་,དྲུང་དུ་,1614,བསྟོད་ཚོགས། ཀ.txt
མ་ག་དྷཱ་ཡི་བྱང་ཆུབ་,ཤིང་,དྲུང་དུ་,1510,བསྟོད་ཚོགས། ཀ.txt
མ་ཡིན་ཏེདཔེར་ན་མེ་དང་,ཤིང་,ལ་སོགས་པ་གནས་,2116,ཤེར་ཕྱིན། ཆ།.txt
མི་འཆད་པ་དང་བུ་རམ་,ཤིང་,དང་འདྲ་བར་གནས་,327,ཤེར་ཕྱིན། ཀ.txt
མེ་བཏང་རྩྭ་དང་,ཤིང་,དང་ནགས་ཚལ་བསྲེགས་,42,ཤེར་ཕྱིན། ཇ།.txt
ཙམ་མི་ཕོད་པས་བུ་རམ་,ཤིང་,སྔར་བསྟན་ཏོ་,1248,ཤེར་ཕྱིན། ཕ།.txt
ཚལ་ལམའོད་མའི་ཚལ་ལམབུ་རམ་,ཤིང་,གི་ཚལ་ལམའབྲས་ཀྱི་,2743,ཤེར་ཕྱིན། ང་།.txt
ཚལ་ལམའོད་མའི་ཚལ་ལམབུ་རམ་,ཤིང་,གི་ཚལ་ལམསྨྱིག་མའི་,324,ཤེར་ཕྱིན། ཀ.txt
ཚལ་ལམའོད་མའི་ཚལ་ལམབུ་རམ་,ཤིང་,གི་ཚལ་ལམསྨྱིག་མའི་,1239,ཤེར་ཕྱིན། ཕ།.txt
ཚལ་ལམའོད་མའི་ཚལ་ལམབུ་རམ་,ཤིང་,གི་ཚལ་ལམསྨྱིག་མའི་,641,ཤེར་ཕྱིན། ག.txt
ཚལ་ལམའོད་མའི་ཚལ་ལམབུ་རམ་,ཤིང་,གི་ཚལ་ལམསྨྱིག་མའི་,799,ཤེར་ཕྱིན། ང་།.txt
ཚལ་ལམའོད་མའི་ཚལ་ལམབུ་རམ་,ཤིང་,གི་ཚལ་ལམསྨྱིག་མའི་,272,ཤེར་ཕྱིན། ཁ།.txt
ཚལ་ལམའོད་མའི་ཚལ་ལམབུ་རམ་,ཤིང་,གི་ཚལ་ལམསྨྱུག་མའི་,633,ཤེར་ཕྱིན། ག.txt
ཚེ་ནུབ་ཕྱོགས་ཀྱི་ས་དང་,ཤིང་,དང་རི་ལ་སོགས་,4108,ཤེར་ཕྱིན། ཕ།.txt
ཞེན་པའི་ཉམས་པ་ནི་གང་,ཤིང་,གི་རྩ་བ་སྤངས་,2443,ཤེར་ཕྱིན། ཁ།.txt
ཞེས་བྱ་བ་ནི་དཔེར་ན་,ཤིང་,གི་རྩ་བ་སྤངས་,3851,ཤེར་ཕྱིན། ཕ།.txt
འདི་ཐོས་ནས་སྐྲག་སྟེ་དངང་,ཤིང་,དངང་བར་མི་འགྱུར་,1891,ཤེར་ཕྱིན། ཕ།.txt
