ཁྱབ་པ་ཡིན་ཏེཆོས་ཀྱི་དབྱིངས་,རོ་,གཅིག་པ་ཉིད་ཡིན་,721,ཤེར་ཕྱིན། ཁ།.txt
གང་གསུངས་པ་ཡིན་ཏེཆོས་ཉིད་,རོ་,གཅིག་པ་ཉིད་ཀྱིས་,2328,ཤེར་ཕྱིན། ཀ.txt
གནས་སྐབས་སུ་ནི་ཆོས་རྣམས་,རོ་,གཅིག་པ་ཉིད་ཡིན་,3825,ཤེར་ཕྱིན། ཁ།.txt
ཐམས་ཅད་,རོ་,གཅིག་ཉིད་དུ་འགྱུར་,2337,བསྟོད་ཚོགས། ཀ.txt
ཐམས་ཅད་ཀྱང་ཆོས་ཀྱི་དབྱིངས་,རོ་,གཅིག་པ་ལ་ཡང་,795,ཤེར་ཕྱིན། མ།.txt
དང༌བཅའ་བ་དང༌བཏུང་བ་,རོ་,ཞིམ་ཞིང་བསོད་པ་,4126,ཤེར་ཕྱིན། ཁ།.txt
དེ་,རོ་,མྱོང་བ་མ་ཡིན་,2318,ཤེར་ཕྱིན། མ།.txt
པ་ལ་བརྟེན་ནས་ཕན་ཚུན་,རོ་,གཅིག་པའི་འདུ་ཤེས་,2250,ཤེར་ཕྱིན། ཁ།.txt
པའི་གནས་སྐབས་སུ་ཆོས་རྣམས་,རོ་,གཅིག་པ་ཉིད་ཀྱི་,3699,ཤེར་ཕྱིན། ཀ.txt
པའི་ཆོས་རྣམས་ཡིན་པར་བཞེད་,རོ་,,1267,ཤེར་ཕྱིན། མ།.txt
ཕྱིན་པ་ལ་སྤྱོད་པའི་ཚེནམ་,རོ་,གང་དང་གང་དག་,3967,ཤེར་ཕྱིན། ག.txt
བཅོམ་ལྡན་འདས་,རོ་,ཡོངས་སུ་ཤེས་པར་,2217,ཤེར་ཕྱིན། ག.txt
བཞིན་དུ་འདིའི་གཏིང་མི་རྙེད་,རོ་,མི་མྱོང་ངོ་ཞེས་,7396,ཤེར་ཕྱིན། ཆ།.txt
བརྟེན་ཏེཕན་ཚུན་གྱི་འདུ་ཤེས་,རོ་,གཅིག་པ་ཐོབ་པས་,4750,ཤེར་ཕྱིན། ཇ།.txt
ཟིན་ཀྱང་དེ་,རོ་,བྲོ་བ་མཆོག་ཉིད་,3993,ཤེར་ཕྱིན། ཀ.txt
འཇུག་པ་དེ་ནམཚན་མ་ལ་,རོ་,མྱང་བ་མེད་པར་,4910,ཤེར་ཕྱིན། ཕ།.txt
འདས་ཀྱི་ལྗགས་ཀྱི་དབང་པོ་,རོ་,མི་ཞིམ་པ་དག་,4141,ཤེར་ཕྱིན། ཁ།.txt
ཡང་གང་ཞིག་,རོ་,ལ་སོགས་པ་ལ་,890,ཤེར་ཕྱིན། ཇ།.txt
རྟོགས་པའི་སྐབས་སུ་ཆོས་རྣམས་,རོ་,གཅིག་པ་ཉིད་དུ་,8167,ཤེར་ཕྱིན། ཆ།.txt
རྣམ་བྱང་,རོ་,གཅིག་གྱུར་རིག་པས་,506,བསྟོད་ཚོགས། ཀ.txt
རབ་ཏུ་གྱུར་པའི་ཆོས་ཉིད་,རོ་,གཅིག་པ་ཉིད་ཀྱིས་,2065,ཤེར་ཕྱིན། ཀ.txt
