གཟིར་ཏེ་སྤྱན་སྔར་,འོ,་དོད་འབོད་གྱུར་ཀྱང༌་
དེ་ཡི་སླད་དུ་,འོ,་བརྒྱལ་གང༌་
,,
ངང་པ་,,་མ་འཐུང་བྱེད་ཅིང་་
ཇི་ལྟར་,,་མ་དང་འདྲེས་ཆུ་
ཇི་ལྟར་,,་མ་དང་འདྲེས་པས་
ཇི་ལྟར་,,་མ་རྣམ་སྦྱངས་པས་
བསྙེན་བཀུར་འབུལ་བའི་བུ་མོས་,,་མ་དྲངས་
