ཐལ་བར་འགྱུར་བསགང་རབ་འབྱོར་,ནམ་,གཟུགས་ཡིད་ལ་མི་,3374,ཤེར་ཕྱིན། ཁ།.txt
ཁ་ཏོན་དུ་བྱེད་པ་ནི་,ནམ་,གྱི་ཆ་སྟོད་ལ་,2753,ཤེར་ཕྱིན། ཆ།.txt
ཀྱི་ས་ཇི་ལྟ་བུ་ཞེ་,ནམ་,དག་པའི་བྱང་ཆུབ་,2183,ཤེར་ཕྱིན། མ།.txt
རྫོགས་པའི་སངས་རྒྱས་རྣམས་དང་,ནམ་,དུ་ཡང་མི་འབྲལ་,1511,ཤེར་ཕྱིན། ག.txt
དང་ལྡན་པ་ཤཱ་རིའི་བུ་,ནམ་,བྱང་ཆུབ་སེམས་དཔའ་,1831,ཤེར་ཕྱིན། ཕ།.txt
པ་སྡུག་བསྔལ་བ་དེ་དག་,ནམ་,ཞིག་ན་བདག་དེ་,1692,ཤེར་ཕྱིན། མ།.txt
རིགས་པ་མ་ཡིན་,ནམ་,ཞེ,587,ཤེར་ཕྱིན། མ།.txt
ཀྱང་སྙིང་པོ་བྱང་ཆུབ་ལ་,ནམ་,འདུག་གི་བར་དུ་,1669,ཤེར་ཕྱིན། ཅ།.txt
ཚད་ཙམ་བྱ་སྟེབྱས་ནས་ཀྱང་,ནམ་,འཚོའི་བར་དུ་ཁོར་,1074,ཤེར་ཕྱིན། ང་།.txt
རྒྱས་པར་ཏེདོན་ཅི་ཡིན་ཞེ་,ནམ་,འོངས་པ་ན་བྱང་,2353,ཤེར་ཕྱིན། མ།.txt
ས་མ་ཐོབ་ཀྱི་བར་དུ་,ནམ་,ཡང་ངན་སོང་ངན་,1177,ཤེར་ཕྱིན། ག.txt
པ་ལ་སོགས་པར་འགྱུར་ཞེ་,ནམ་,ཡིན་ཏེ་གང་གི་,4402,ཤེར་ཕྱིན། ཇ།.txt
པ་ཡིན་དུ་ཟད་མོད་ཅེ་,ནམ་,ཡིན་ཏེཕན་ཚུན་འགལ་,1136,ཤེར་ཕྱིན། ཉ།.txt
འགལ་བར་སྟོན་པར་མི་ནུས་,ནམ་,རྟོགས་པའི་དོན་གྱི་,525,ཤེར་ཕྱིན། ཆ།.txt
ནསངས་རྒྱས་ཀྱི་སྐུ་མཐོང་ནས་,ནམ་,རྣམ་པ་ཐམས་ཅད་,4147,ཤེར་ཕྱིན། ག.txt
མི་མཐོང་ངོ་སྙམ་པ་ལ་,ནམ་,ལངས་ཏེ་ཞེས་བྱ་,3556,ཤེར་ཕྱིན། མ།.txt
ཅིའི་ཕྱིར་ཞེ་ནཀཽ་ཤི་ཀ་,ནམ་,ལྷ་མ་ཡིན་རྣམས་,1147,ཤེར་ཕྱིན། ང་།.txt
ཕ་རོལ་ཏུ་ཕྱིན་པ་ལྔ་,ནམ་,ཤེས་རབ་ཀྱི་ཕ་,2163,ཤེར་ཕྱིན། ང་།.txt
རབ་འབྱོར་འདི་ལྟ་སྟེ་དཔེར་,ནམ་,སྐྱེས་པ་དང༌མ་,4425,ཤེར་ཕྱིན། ག.txt
,,,,
ཐམས་ཅད་མཁྱེན་པ་ཉིད་ནི་,,མཁའའི་ཁམས་ཀྱི་མཐས་,38,ཤེར་ཕྱིན། ཀ.txt
འདས་ཀྱིས་བཀའ་སྩལ་པརབ་འབྱོར་,,གཟུགས་ཡིད་ལ་མི་,1113,ཤེར་ཕྱིན། ཅ།.txt
རབ་འབྱོར་,,གཟུགས་ལ་དམིགས་པའི་,3955,ཤེར་ཕྱིན། ཕ།.txt
ཏེ་ཐེག་པ་ཆེན་པོ་དང་,,དུ་ཡང་མི་འབྲལ་,881,ཤེར་ཕྱིན། ཁ།.txt
བཟུང་བའི་བློས་ཡིན་གྱིདེ་ནི་,,དུ་ཡང་འབྲས་བུ་,1607,ཤེར་ཕྱིན། ཇ།.txt
རབ་འབྱོར་འདི་ལྟ་སྟེ་དཔེར་,,ནོར་བ་དེ་བཞིན་,3138,ཤེར་ཕྱིན། ག.txt
དང་ལྡན་པ་ཤཱ་རིའི་བུ་,,བྱང་ཆུབ་སེམས་དཔའ་,2684,ཤེར་ཕྱིན། ག.txt
ཀྱིས་བཀའ་སྩལ་པཤཱ་རིའི་བུ་,,བྱང་ཆུབ་སེམས་དཔའ་,2905,ཤེར་ཕྱིན། ག.txt
བུའི་སེམས་མངོན་པར་སྒྲུབ་ཅིང་,,བྱང་ཆུབ་སེམས་དཔའ་,359,ཤེར་ཕྱིན། ཅ།.txt
འདས་ཀྱིས་བཀའ་སྩལ་པརབ་འབྱོར་,,བྱང་ཆུབ་སེམས་དཔའ་,1173,ཤེར་ཕྱིན། ཅ།.txt
འདས་ཀྱི་བཀའ་སྩལ་པརབ་འབྱོར་,,བྱང་ཆུབ་སེམས་དཔའ་,1578,ཤེར་ཕྱིན། ཅ།.txt
བར་བྱེད་ཅིང་བདག་ཉིད་ཀྱང་,,བླ་ན་མེད་པ་,455,ཤེར་ཕྱིན། ཀ.txt
བ་དང་ལྡན་པ་འདི་ནི་,,བླ་ན་མེད་པ་,1847,ཤེར་ཕྱིན། ཀ.txt
བ་བྱེད་ཅིང་བདག་ཉིད་ཀྱང་,,བླ་ན་མེད་པ་,1198,ཤེར་ཕྱིན། ག.txt
དག་པར་སྦྱོར་བ་རྣམས་ཀྱང་,,བླ་ན་མེད་པ་,3517,ཤེར་ཕྱིན། ག.txt
དེ་དག་ནི་,,བླ་ན་མེད་པ་,1223,ཤེར་ཕྱིན། ང་།.txt
དུ་བགྱིདམཆོད་པར་བགྱིད་པ་དེས་,,བླ་ན་མེད་པ་,1419,ཤེར་ཕྱིན། ང་།.txt
འདི་དང་ལྡན་པ་དེ་ནི་,,བླ་ན་མེད་པ་,1711,ཤེར་ཕྱིན། ཁ།.txt
ཀྱིས་དེ་བས་ན་བདག་གིས་,,བླ་ན་མེད་པ་,1063,ཤེར་ཕྱིན། ཅ།.txt
སྨོས་ཀྱིསདེ་བས་ན་བདག་གིས་,,བླ་ན་མེད་པ་,1065,ཤེར་ཕྱིན། ཅ།.txt
དེ་དག་ཉིད་ཀྱི་དོན་དུ་,,བླ་ན་མེད་པ་,1066,ཤེར་ཕྱིན། ཅ།.txt
ཞེས་བྱ་བས་ནི་ཇི་ལྟར་,,མཁའ,1359,ཤེར་ཕྱིན། ཕ།.txt
མ་ཡིན་ཞེས་བྱ་བ་ནི་,,མཁའ་ཁོ་ན་ལ་,1022,ཤེར་ཕྱིན། ཉ།.txt
ཞེས་བྱ་བ་ནི་ཇི་ལྟར་,,མཁའ་གང་ན་ཡང་,2787,ཤེར་ཕྱིན། ཕ།.txt
