འཇིག་རྟེན་གྱི་ཁམས་ཐམས་ཅད་,ཞིང་,གཅིག་ཏུ་གྱུར་པ་,3122,ཤེར་ཕྱིན། ཀ.txt
བྱང་ཆུབ་ཐོབ་དང་རྒྱལ་བའི་,ཞིང་,་,4076,ཤེར་ཕྱིན། ཀ.txt
སེམས་དཔའ་བྱང་ཆུབ་སེམས་དཔའའི་,ཞིང་,ཡོངས་སུ་དག་པར་,3754,ཤེར་ཕྱིན། མ།.txt
འདི་ལྟར་རྣམ་པ་འདི་འདྲའི་,ཞིང་,་,2841,བསྟོད་ཚོགས། ཀ.txt
བྱང་ཆུབ་ཐོབ་དང་སངས་རྒྱས་,ཞིང་,་,8372,ཤེར་ཕྱིན། ཆ།.txt
དང་ལྡན་,ཞིང་,སངས་རྒྱས་ཀྱི,1450,ཤེར་ཕྱིན། ཕ།.txt
དང་ཆུང་ངུ་རྣམས་རེ་རེ་,ཞིང་,ཆེན་པོ་དང་འབྲིང་,2718,ཤེར་ཕྱིན། ཇ།.txt
ཅི་ཡོད་པ་དེ་ཐམས་ཅད་,ཞིང་,ས་བཟང་པོ་ལ་,3786,ཤེར་ཕྱིན། ཇ།.txt
གི་ཕྱོགས་ཀྱི་ཕྱོགས་རེ་རེ་,ཞིང་,འཇིག་རྟེན་གྱི་ཁམས་,3470,ཤེར་ཕྱིན། ག.txt
དེའི་དབང་དུ་མཛད་ནསཡོངས་དག་,ཞིང་,དང་ཞེས་བྱ་བ་,1790,ཤེར་ཕྱིན། ཉ།.txt
,,,,
བ་བསྒྲུབ་པ་ཡིན་ཞེས་སྨྲ་,,ཁྱིམ་འགའ་ཞིག་ཏུ་,227,ཤེར་ཕྱིན། ཀ.txt
ཡོད་པ་ཡིན་ནོ་ཞེས་སྨྲ་,,དེ་དག་འདི་སྙམ་,230,ཤེར་ཕྱིན། ཀ.txt
པ་རྣམས་ཀྱིས་རྣམ་པར་རྩེ་,,དེ་དག་བསམ་གཏན་,451,ཤེར་ཕྱིན། ཀ.txt
གོ་སྐབས་དབྱེ་བར་མི་བྱ་,,ལུས་དང་ངག་དང་,478,ཤེར་ཕྱིན། ཀ.txt
སྒྲོལ་བར་བྱེད་པ་དང༌གཡོ་,,འཕགས་ལ་འདའ་བར་,1566,ཤེར་ཕྱིན། ཀ.txt
འཕེལ་,,རྒྱས་པར་འགྱུར་བའམའབྲི,280,ཤེར་ཕྱིན། མ།.txt
དེ་ཉིད་ལ་ནི་སྐྱབས་འགྲོ་,,་,1780,བསྟོད་ཚོགས། ཀ.txt
ཕྱིར་བསླབ་པས་གདམས་པར་བགྱི་,,དེ་ནས་ཕྱིས་མ་,556,ཤེར་ཕྱིན། ཆ།.txt
ཕྱིན་པ་བཙལ་བར་མི་བྱ་,,དེ་ལས་ལྡོག་པའི་,2503,ཤེར་ཕྱིན། ཆ།.txt
རྗེས་སུ་ཡི་རང་བར་བྱ་,,བྱེད་པ་པོའི་བསམ་,3785,ཤེར་ཕྱིན། ཆ།.txt
སོགས་པ་ལ་སྤྱད་པར་བྱ་,,དོན་དམ་པར་སྐྱེ་,5699,ཤེར་ཕྱིན། ཆ།.txt
པ་ལ་སོགས་པར་མི་བྱ་,,དཀའ་བའི་འདུ་ཤེས་,7055,ཤེར་ཕྱིན། ཆ།.txt
རྣམ་པར་བྱང་བ་དང༌སྐྱེ་,,འགག་པ་དང༌དགེ་,2910,ཤེར་ཕྱིན། ཕ།.txt
ལས་མི་དམིགས་པའི་བློ་སྐྱེ་,,དེས་དེ་དག་ཐམས་,4139,ཤེར་ཕྱིན། ཕ།.txt
སེམས་དཔའ་ཁམས་གསུམ་དང་འདྲེ་,,ཁམས་གསུམ་པ་ནི་,5449,ཤེར་ཕྱིན། ཕ།.txt
ལམ་ཐམས་ཅད་བསྐྱེད་པར་བྱ་,,ལམ་ཐམས་ཅད་ཤེས་,1735,ཤེར་ཕྱིན། ཇ།.txt
ཀྱང་ཡོངས་སུ་རྫོགས་པར་བྱ་,,དེ་དག་གིས་ལམ་,1736,ཤེར་ཕྱིན། ཇ།.txt
བྱང་ཆུབ་ཐོབ་དང་སངས་རྒྱས་,,་,3219,ཤེར་ཕྱིན། ཇ།.txt
དུ་འདོང་,,སངས་རྒྱས་ཀྱི,1164,ཤེར་ཕྱིན། ག.txt
བར་གྱི་ལྷ་རྣམས་སུ་སྐྱེ་,,དེ་ནས་ནམ་མཁའ་,1170,ཤེར་ཕྱིན། ག.txt
ཞིང་དུ་འགྲོ་,,སངས་རྒྱས་བཅོམ་ལྡན་,2641,ཤེར་ཕྱིན། ག.txt
ཅད་ལ་ཆགས་པར་མི་བྱ་,,ཆོས་ཐམས་ཅད་ནི་,3268,ཤེར་ཕྱིན། ག.txt
པའི་དབང་གིས་ཀྱང་མི་སྐྱེ་,,དེ་དག་གི་རོ་,3430,ཤེར་ཕྱིན། ག.txt
པའི་ཚུལ་གྱིས་ཡོངས་སུ་བསྔོ་,,མི་དམིགས་པའི་ཚུལ་,3726,ཤེར་ཕྱིན། ག.txt
དག་གི་དབང་གིས་མི་སྐྱེ་,,གཞན་ཡང་བསམ་གཏན་,3730,ཤེར་ཕྱིན། ག.txt
ཡོངས་སུ་གཏང་བར་མི་བྱ་,,ཡང་དག་པར་བླངས་,4119,ཤེར་ཕྱིན། ག.txt
རབ་འབྱོར་གཞན་ཡང་སེམས་གཡེངས་,,འདྲི་བར་གྱུར་ནརབ་,3476,ཤེར་ཕྱིན། ང་།.txt
དུས་བྱེད་པར་མི་འགྱུར་ཏེབདེ་,,ཉམས་ཉེས་མེད་པར་,4142,ཤེར་ཕྱིན། ང་།.txt
ལམ་ཐམས་ཅད་བསྐྱེད་པར་བྱ་,,ལམ་ཐམས་ཅད་ཤེས་,18,ཤེར་ཕྱིན། ཁ།.txt
པ་ཉིད་ལ་བསླབ་པར་བྱ་,,སེམས་ཅན་ངན་འགྲོར་,779,ཤེར་ཕྱིན། ཁ།.txt
པའམཡང་ན་ལམ་གོལ་བར་འགྲོ་,,ལམ་བོར་བ་དང༌,2274,ཤེར་ཕྱིན། ཁ།.txt
དོ་ཞེས་བྱ་བ་ཞེས་སྨྲ་,,སེམས་བསྐྱེད་ནས་ལངས་,2438,ཤེར་ཕྱིན། ཁ།.txt
རྒྱས་མངོན་དུ་གྱུར་པར་སྐྱེ་,,སྐྱེ་བ་ལ་དབང་,2934,ཤེར་ཕྱིན། ཁ།.txt
ཞིང་དུ་འགྲོ་,,ཁྱད་པར་ཅན་གྱི་,2936,ཤེར་ཕྱིན། ཁ།.txt
རྣམས་རྨི་ལམ་ལྟ་བུར་བལྟ་,,དེ་བཞིན་དུ་སྒྲ་,3228,ཤེར་ཕྱིན། ཁ།.txt
བྱང་ཆུབ་ཏུ་ཡོངས་སུ་བསྔོ་,,འཁོར་གསུམ་མི་དམིགས་,3399,ཤེར་ཕྱིན། ཁ།.txt
པ་ཉིད་དུ་ཡོངས་སུ་བསྔོ་,,ཉན་ཐོས་དང༌རང་,3458,ཤེར་ཕྱིན། ཁ།.txt
མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་,,དེ་གཞན་དག་ལ་,3709,ཤེར་ཕྱིན། ཁ།.txt
རྟིང་པ་ཡངས་པ་དང༌མཐོ་,,མདུན་དུ་འཕགས་ལ་,4105,ཤེར་ཕྱིན། ཁ།.txt
དགོན་པ་དེ་ནས་བཏོན་ཏེབདེ་,,ཉོན་མ་མོངས་པར་,344,ཤེར་ཕྱིན། ཅ།.txt
