,བ,་
,བ,་ཅི་ཞིག་ཡོད་ཅེ་ན
,བ,་དང་
,བ,་དང་འགྲི
,བ,་ནི་
,བ,་ནི་དེ་ནི་ཞེས་
,བ,་ནི་མི་འགྱུར་ཞེས་
,བ,་ནི་འཇིག་ཚོགས་ལ་ལྟ་
,བ,་ནི་རང་ཉམས་སུ་འགྲོ་
,བ,་ནི་ཤེས་ར
,བ,་ནི་སེམས་ཅན་དུ་ལྟ་
,བ,་ནི་སྔོན་
,བ,་ནི་སྲིད་པ་དང་ཞི་
,བ,་མང་ལྡན་པ་ཞེས་
,བ,་མེད་པ་ཡིན་ཞེས་
,བ,་འདོད་ཀྱི་སྲིད་པའི་
,བ,་ཡང་ཡོད་དོ་ཞེས་
,བ,་ཡིན་ཏེ
,བ,་ཡིན་ཏེཀུན་གྱིས་ཞེས་
,བ,་ཡིན་ཏེདེ་ལ་ཞེས་
,བ,་ཡིན་ཏེདེ་ལྟར་ཞེས་
,བ,་ཡིན་ཏེའཇིག་རྟེན་ཞེས་
,བ,་ཡིན་ཏེའདི་ནི་ཞེས་
,བ,་ཡིན་ཏེའདི་ལས་ཞེས་
,བ,་ཡིན་ཏེའདུན་ཅིང་ཞེས་
,བ,་ཡིན་ཏེསློ
,བ,་ཡིན་ན་
,བ,་རྣམས་ཀྱང་རྗེས་སུ་འགྲོ་
,བ,་ལ་ད
,བ,་ལ་སོགས་པར་མི་ལྟ་
,བ,་སྟེའདི་ནི་དཔའ་
,བ,ཅོས་ལེགས་མ་
,བ,ཏང་སྙོམས་འདུག་པ་ཇི་ལྟ་
,བ,དག་གིར་མི་
,བ,དག་ཉིད་ཀྱི་ཚོགས་ཇི་ལྟ་
,བ,དག་ཉིད་ཆེན་པོ་ཞེས་
,བ,དག་ཉིད་མ་འཁྲུལ་
,བ,དག་དང་
,བ,དག་པོའི་འ
,བ,དག་ཞིར་གནས་པ་ཞེས་
,བ,དུན་མེས་རྒྱུད་ཀྱི་ཞེས་
,བ,དེ་
,བ,དེར་འཇོག་པ་མིན་ཞེས་
,བ,ཞི་པོ་དེ་དག་ཅེས་
,བ,ཟང་
,བ,ཟོད་པ་ནི་ངན་དུ་སྨྲ་
,བ,འི་དངོས་པོ་ལ་ཞེས་
,བ,འི་ཕྱིར་གང་ན་ཞེས་
,བ,འི་ཕྱིར་གར་སྤྱོད་ཅེས་
,བ,འི་ཕྱིར་ཏེསེམས་ཅན་དུ་ལྟ་
,བ,འི་ཕྱིར་དཔེར་ན་ཞེས་
,བ,འི་ཕྱིར་དེ་ལྟར་ཞེས་
,བ,འི་ཕྱིར་ཡེ་ཤེས་ཞེས་
,བ,འི་ཕྱིར་སྟོང་ཞིང་ཞེས་
,བ,འི་ཕྱིརརྒྱུ་རྣམ་
,བ,ར་གནས་པར་འགྱུར་ཞེས་
,བ,ར་ཆད་
,བ,ར་མཛད་པའི་ཕྱིར་ཞེས་
,བ,རྒྱད་ནི་ངན་སོང་དུ་སྐྱེ་
,བ,རྗོད་པའི་ཕྱིརཕྱོགས་
,བ,རྙས་པ་
,བ,རྙེས་པར་
,བ,རྟག་པ་གཟུང་སྟེ་ཞེས་
,བ,རྩེ་
,བ,ཤད་པ་དེ་གང་ཞེས་
,བ,ཤེས་དང་ལྡན་ཞིང་ཞེས་
,བ,ས་
,བ,ས་གནང་
,བ,ས་གསུངས་པ་སྨྲ་ཞེས་
,བ,ས་ཤེས་ར
,བ,སདཔེར་ན་ཚོང་པ་ཞེས་
,བ,སམ་གཏན་དང་པོ་ནི་དགེ་
,བ,སམ་གཏན་འདི་དག་ཅེས་
,བ,སམ་གཏན་འདུ་ཤེས་ཞེས་
,བ,སམ་པ་ཇི་
,བ,སའཇིག་རྟེན་འདི་ན་ཞེས་
,བ,སལ་
,བ,སསངས་རྒྱས་ཀྱིས་
,བ,སྐལ་པ་
,བ,སྒྲུ
,བ,སྔོ་
,བ,སྟན་པའི་ཕྱིར
,བ,སྟན་པའི་ཕྱིར་ཡང་ཞེས་
,བ,སྟན་པའི་ཕྱིརཀུན་ལ་ཞེས་
,བ,སྟན་པའི་ཕྱིརགང་
,བ,སྟན་པའི་ཕྱིརགང་ཞིག་ཅེས་
,བ,སྟན་པའི་ཕྱིརཆུའི་པདྨ་ཞེས་
,བ,སྟན་པའི་ཕྱིརཇི་ལྟར་ཞེས་
,བ,སྟན་པའི་ཕྱིརཇི་སྟེ་ཞེས་
,བ,སྟན་པའི་ཕྱིརཉི་མ་ཞེས་
,བ,སྟན་པའི་ཕྱིརདེ་
,བ,སྟན་པའི་ཕྱིརདེ་གཉིས་ཞེས་
,བ,སྟན་པའི་ཕྱིརདེ་ཡིས་ཞེས་
,བ,སྟན་པའི་ཕྱིརདེ་ལྟར་ཞེས་
,བ,སྟན་པའི་ཕྱིརའོན་ཀྱང་ཞེས་
,བ,སྟན་པའི་ཕྱིརརྫུ་འཕྲུལ་ཞེས་
,བ,སྟན་པའི་ཕྱིརསྦྱིན་དང་ཞེས་
,བ,སྡུ་
,བ,སླ
,བ,ུ་
,བ,ུ་མོར་འགྱུར་རོ་ཞེས་
,བ,ུ་ཡང་མ་ཡིན་པའི་ཕྱིརའགྲོ་
,བ,ུར་གཏམས་གྱུར་ཀྱང་ཞེས་
,བ,ོར་ར
,བ,ྱ་
,བ,ྱ་ཁོ་ནར་ཟད་ཅེས་
,བ,ྱ་དགོས་པསདེ་
,བ,ྱང་ཆུ
,བ,ྱས་སུ་ཟིན་ཀྱང་ཞེས་
,བ,ྱེ་
,བ,ྱེ་མ་སྙེད་ཀྱི་ཞེས་
,བ,ྱེད་ཅེ་ནདེ་ཡང་ཞེས་
,བ,ྱེད་ཅེ་ནམེ་ཏོག་ཅེས་
,བ,ྱེད་པ་དག་གིས་མི་སྐྱོ་
,བ,ྱེད་པ་དང་ལྡན་པ་འགྲོ་
,བ,ྱེད་པ་ནི་སྐྱ
,བ,ྱེད་རྒྱུ་སྟེ
,བ,ྲལ་
,བ,ློན་པོའི་ད
ཀུན་ཞེས་,བ,ྱ་
ཀུན་ཡོངས་སུ་འཛིན་ཞེས་,བ,ྱ་
ཀུན་ལ་ཕན་པ་དང་,བ,དེ་
ཀུན་ལ་མི་གནས་ཞེས་,བ,ྱ་
ཀུན་ལ་སྐྱེ་,བ,་ཞེས་
ཀྱང་འཁྲུལ་འཁོར་,བ,ཞིན་དུ་
ཀྱང་ཡོངས་སུ་ཤེས་པར་,བ,ྱ་
ཀྱང་སེམས་,བ,ྱེད་ན་ཞེས་
ཀྱི་དཔེ་དཔེར་ན་ཞེས་,བ,ྱ་
ཀྱི་ཕུང་པོ་དེ་ཡང་འགྲོ་,བ,་སྦྱང་
ཀྱི་ཕྲིན་ལས་,བ,སྟན་པའི་ཕྱིརའགྲོ་
ཀྱི་ཡེ་ཤེས་ཡིན་ཏེཐུགས་,བ,རྩེ་
ཀྱི་རིགས་ཀྱིས་ར,བ,་ཏུ་ཕྱེ་
ཀྱིས་ཡོངས་སུ་,བ,སླང་ཞེས་
ཁ་ཏོན་ལ་སོགས་པའི་,བ,ྱ་
ཁམས་གང་ཞིག་ཞོན་ནས་འགྲོ་,བ,་དེ་ནི་ཐེག་པ་
ཁོ་ན་གནས་པ་ཞེས་,བ,ྱ་
ཁོང་དུ་ཆུད་པའི་ཕྱིར་ཁྲོ་,བ,་མེད་པ་དང་ཐ
ཁྱད་པར་གྱིས་,བ,སོད་ནམས་ཆེ་
ཁྱད་པར་གྱིས་ནི་ལོ་,བ,ྱེ་
ཁྱད་པར་དུ་,བ,ྱས་པའི་
ཁྱོད་ཀྱི་མིང་འདི་ཞེས་,བ,ྱ་
ག་ལ་ཡོད་དེ་དེའི་རྩ་,བ,་ནི་དེར་འདུ་ཤེས་
གང་གི་ཚེ་ན་ཞེས་,བ,ྱ་
གང་ཞིག་གཟུགས་ལ་ཞེས་,བ,ྱ་
གང་ཞིག་གྲོང་ངམ་ཞེས་,བ,ྱ་
གང་ཞིག་འཛིན་པ་ཞེས་,བ,ྱ་
གང་ཞེ་ནསངས་རྒྱས་ཞེས་,བ,ྱ་
གང་ཟག་,བ,ཞི་པོ་ཞེས་
གང་ཟག་ཙམ་མེད་པར་ལྟ་,བ,་འཇིག་རྟེན་ལས་འདས་
གང་ཟག་ལ་སོགས་པར་ལྟ་,བ,་ནི་དེ་ཤེས་ར
གཅིག་ཁོ་ནས་རྟོགས་པར་,བ,ྱ་
གཅིག་ཙམ་དུ་ལྟ་,བ,ས་སྐྱོ་
གཅོད་ཅེས་,བ,ྱ་
གད,བ,་པར་ཡོངས་
གདགས་པསསེམས་དཔའ་ཆེ་ཞེས་,བ,ྱ་
གདམས་ངག་ཁ་ན་མ་ཐོ་,བ,་མེད་པ་
གནས་ཀྱང་སེམས་སྲིད་པའི་,བ,དེ་
གནས་པ་ནི་གདུལ་,བ,ར་
གནས་པ་མ་ཡིན་ཞེས་,བ,ྱ་
གནས་པ་འདི་ནི་ཞེས་,བ,ྱ་
གནས་པ་ཡིན་ནོ་ཞེས་,བ,ྱ་
གནས་པ་རྣམས་སྙིང་རྗེས་འགྲོ་,བ,་ལ་ཕན་པར་
གནས་པའི་ཕྱིརམཐུ་ཆེན་ཞེས་,བ,ྱ་
གནས་པར་མི་འགྱུར་ཞེས་,བ,ྱ་
གནས་མེད་གནས་ཡིན་ཞེས་,བ,ྱ་
གནས་སྐ,བ,ས་ན་ཡོད་པ་སྟེ
གཞན་གྱིས་ཀུན་,བ,རྟགས་པའི་འགྲོ་
གཞན་གྱིས་ལུང་,བ,སྟན་ཞེས་
གཞན་དུ་འ,བ,ྱུང་
གཞན་མཐོང་,བ,འི་རྗེས་སུ་འགྲོ་
གཞལ་དུ་མེད་ན་ཞེས་,བ,ྱ་
གཞལ་དུ་མེད་པ་ཞེས་,བ,ྱ་
གཞལ་མེད་ཁང་ཆེན་ཞེས་,བ,ྱ་
གཟུགས་ཀྱི་དག་པ་ཞེས་,བ,ྱ་
གཟུགས་ཅན་གཟུགས་རྣམས་ལ་ལྟ་,བ,་ཞེས་
གཟུགས་མིན་ཚོར་མིན་ཞེས་,བ,ྱ་
གལ་ཏེ་,བ,སྐལ་པ་ཞེས་
གལ་ཏེ་འོ་ན་ནི་,བ,ྱ་
གཤེགས་,བ,ྱིན་རླ
གཤེགས་པ་རྣམས་ཀྱི་ཞེས་,བ,ྱ་
གསའར་དུ་ཞུགས་པ་ཞེས་,བ,ྱ་
གསུངས་པ་སངས་རྒྱས་ཞེས་,བ,ྱ་
གསུངས་ཤེ་ནལམ་འདི་ཞེས་,བ,ྱ་
གི་ཕྱིར་,བ,དག་གི་ཞེས་
གི་རྗེས་སུ་འ,བ,ྲངས་ཏེ་འགྲོ་
གི་རྟགས་ཀྱི་ར,བ,་ཏུ་ད
གི་རྟོགས་པས་ར,བ,་ཏུ་ཕྱེ་
གིས་ཉམ་ཐག་པ་ཞེས་,བ,ྱ་
གིས་དོགས་ནས་མྱུར་དུ་འགྲོ་,བ,་དེ་ནི་ཞི་
གུས་,བ,དག་མ་ལགས་ཞེས་
གོ་ཆ་ནི,བ,ློ་ཆེ་ཞེས་
གོ་ཆ་ནིམཐུ་ཆེ་ཞེས་,བ,ྱ་
གྱི་ད,བ,ང་གིས་གྲོང་དུ་རྒྱུ་
གྱི་རླ,བ,ས་ཀྱིས་སྤྱོད་ཅེས་
གྱུར་ཅིག་སྙམ་དུ་ཞེས་,བ,ྱ་
གྱུར་ཏོ་སྙམ་སྟེ་ཞེས་,བ,ྱ་
གྱུར་པ་ཡིན་ཏེའདི་ལྟར་འགྲོ་,བ,་ཡོངས་སུ་
གྱུར་པའི་ཕྱིརགང་ཞིག་ཅེས་,བ,ྱ་
གྱུར་པའི་ཕྱིརགལ་ཏེ་ཞེས་,བ,ྱ་
གྱོན་པའི་ཕྱིརགྲགས་ཆེན་ཞེས་,བ,ྱ་
གྱོན་པའི་ཕྱིརསེམས་ཅན་ཞེས་,བ,ྱ་
གྲོ་,བ,ྱེད་པ་ལྟར་ཞེས་
ངང་དུ་གྱུར་པ་ནི་འགྲོ་,བ,་ལ་གཏན་དུ་ཕན་
ངན་ལས་འདས་པ་ནི་འགྲོ་,བ,་ལ་ཕན་འདོགས་པའི་
ངན་ལས་འདས་པ་ཞེས་,བ,ྱ་
ངེ་འཛིན་ཞེས་,བ,ྱའོ་ཞེས་
ངེས་པར་འ,བ,ྱུང་འདོད་ཅེས་
ངེས་འ,བ,ྱུང་གང་ཡིན་ཞེས་
ཅད་གཏོང་,བ,་སྟེ་ཞེས་
ཅད་ནམ་མཁའའི་ངོས་དང་འདྲ་,བ,་ཐུགས་སུ་ཆུད་དོ་
ཅད་ཤེས་པར་,བ,ྱའོ་ཞེས་
ཅན་གྱི་ཚོགས་ར,བ,་ཏུ་ད
ཅན་ཇི་སྙེད་པ་ཞེས་,བ,ྱ་
ཅན་ཐམས་ཅད་ཤེས་ཞེས་,བ,ྱ་
ཅན་འདུ་ཤེས་མེད་ཅེས་,བ,ྱ་
ཅི་མ་ལོག་པ་ཡང་སྐྱེ་,བ,་མེད་པ་ལ་ཡང་
ཅིའི་ཕྱིར་ཞེ་ན་ཞེས་,བ,ྱ་
ཅིའི་ཕྱིར་ཞེ་ནའདི་ལྟར་དགེ་,བ,་དོན་གཉེར་ཞེས་
ཅུང་ཟད་ཀྱང་མེད་པས་འགྲོ་,བ,་མཐའ་དག་ཐ་དད་
ཅུང་ཟད་ཙམ་ཞིག་ཅེས་,བ,ྱ་
ཅེ་ན་ཀླུ་ད,བ,ང་ཞེས་
ཅེ་ནཕ་རོལ་ཕྱིན་ཞེས་,བ,ྱ་
ཅེས་,བ,ྱ་
ཅེས་,བ,ྱ་སྟེ་སྨྲ་ཞེས་
ཆ་,བ,གོ་དགོས་སོ་ཞེས་
ཆ་ཆེན་པོ་,བ,གོས་ཞེས་
ཆགས་པའི་ཕྱིར་རང་གི་,བ,དེ་
ཆགས་པར་མི་,བ,ྱེད་ཅེས་
ཆད་མ་རྙེད་པ་ཞེས་,བ,ྱ་
ཆད་སྤྱོད་པའི་ཚེ་ཞེས་,བ,ྱ་
ཆུ,བ,་གཞན་དུ་ཡོངས་སུ་
