གསུངས་པ་དེ་ནི་རྣམ་པར་,བམ་,པའི་འདུ་ཤེས་དང༌,196,ཤེར་ཕྱིན། ཀ.txt
ཡོངས་སུ་འཛིན་པ་དང་བྲལ་,བམ་,བརྟགས་ན་ཉམས་དགའ་,6126,ཤེར་ཕྱིན། ཆ།.txt
པམཚན་མ་མེད་པ་སྤྱོད་ཡུལ་,བམ་,བརྟགས་པའི་སྨོན་ལམ་,235,ཤེར་ཕྱིན། ཕ།.txt
བྱུང་བམི་དགེ་བ་དང་བྲལ་,བམ་,འོངས་པ་ན་དགེ་,2462,ཤེར་ཕྱིན། ཕ།.txt
,,,,
དམ་བཅས་ནས་གླེགས་,,ཀློག་པས་ན་བཀླག་,707,ཤེར་ཕྱིན། ཆ།.txt
གླེགས་,,ཁ་ཅིག་ལས་འཇིག་,1589,ཤེར་ཕྱིན། མ།.txt
ན་ཞེས་ཡི་གེ་གཞན་གླེགས་,,ཁ་ཅིག་ལས་འབྱུང་,1720,ཤེར་ཕྱིན། མ།.txt
ལྷའི་རིས་ཐམས་ཅད་ཀྱང་གླེགས་,,གྱི་ཡུལ་དུ་འོངས་,1841,ཤེར་ཕྱིན། ཀ.txt
བྱ་བ་ནི་གླེགས་,,ཐོས་པས་སོ་,5634,ཤེར་ཕྱིན། ཆ།.txt
ཅད་ཀྱང་དེར་དོང་ཞིང་གླེགས་,,དུ་ཆུད་པ་འདི་,1706,ཤེར་ཕྱིན། ཁ།.txt
ཕྱིན་པ་འདི་བྲིས་ཤིང་གླེགས་,,དུ་ཆུད་པར་བགྱིད་,972,ཤེར་ཕྱིན། ང་།.txt
ཆུང་ངུ་ན་གླེགས་,,དུ་ཆུད་པར་བྱས་,3411,ཤེར་ཕྱིན། ཆ།.txt
ཆུང་ངུ་ན་བྲིས་ཤིང་གླེགས་,,དུ་ཆུད་པར་བྱས་,1092,ཤེར་ཕྱིན། ང་།.txt
པ་འདི་ཆུང་ངུ་ན་གླེགས་,,དུ་ཆུད་པར་བྱས་,1100,ཤེར་ཕྱིན། ང་།.txt
པ་འདི་ཆུང་ངུ་ནས་གླེགས་,,དུ་ཆུད་པར་བྱས་,1096,ཤེར་ཕྱིན། ང་།.txt
ཕྱིན་པ་འདི་བྲིས་ཏེ་གླེགས་,,དུ་ཆུད་པར་བྱས་,3405,ཤེར་ཕྱིན། ཆ།.txt
