པ་ཡིན་པའམཡང་ན་བྱེད་པ་,པོ,་ཉིད་དུ་བརྗོད་པར་
པ་ལ་ཞུགས་ཀྱང་བྱེད་པ་,པོ,་ལ་སོགས་པ་མི་
པ་ལ་སོགས་པ་ཆོས་དཀར་,པོ,་དང་འགལ་བ་སེར་
པ་ལ་སོགས་པ་ཆོས་དཀར་,པོ,་རྣམས་མི་དམིགས་པའི་
པ་ལྟ་བུ་ཞིག་ཡིན་ནམཕུང་,པོ,་ལ་སོགས་པ་ཞིག་
པ་སྨོས་པ་ནིསྡུག་བསྔལ་མང་,པོ,་ཉིད་དུ་བསྟན་པའི་
པའི་ཕྱིར་འདུ་བྱེད་ཀྱི་ཕུང་,པོ,་གང་ཞེ་ནསེམས་པའི་
པའི་ཕྱིར་འབྲུ་མར་གྱི་སྙིང་,པོ,་ཞེས་བྱ་བ་ལ་
པའི་རིམ་གྱིས་བསམ་གཏན་དང་,པོ,་ལ་སོགས་པའི་སྙོམས་
པའི་རིམ་གྱིས་བསམ་གཏན་དང་,པོ,་ལ་སོགས་པས་གནས་
པའི་རྒྱུ་ནི་སྲོག་གི་དབང་,པོ,་ཡིན་པས་དེ་མེད་
པར་ལྡན་པས་ས་བོན་གྲུང་,པོ,་དང་འདྲ་བའི་ཕྱིར་
ཕ་རོལ་ཏུ་ཕྱིན་པ་བཅུ་,པོ,་དག་ཡོངས་སུ་རྫོགས་
ཕ་རོལ་ཏུ་ཕྱིན་པ་ལྔ་,པོ,་བདག་གིར་བྱས་པ་
ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཕུང་,པོ,་ཡིན་ཏེདེ་ཁོ་ན་
ཕྱིར་དེ་ནི་ཞུགས་ནས་རིང་,པོ,་མ་ལོན་པར་མི་
བ་ནི་འདུ་བྱེད་ཀྱི་ཕུང་,པོ,་ཐམས་ཅད་ཉེ་བར་
བ་ལ་སོགས་པ་སྨོས་ཏེདབང་,པོ,་དང་སྟོབས་ལ་སོགས་
བ་ལ་སོགས་པ་སྨོས་ཏེཕུང་,པོ,་ལ་སོགས་པ་དང་
བ་ལ་སོགས་པ་སྨོས་ཏེཕུང་,པོ,་ལ་སོགས་པ་བརྗོད་
བ་ལ་སོགས་པ་སྨོས་ཏེཕུང་,པོ,་ལ་སོགས་པའི་ཆོས་
བདེ་བ་ཅན་བསམ་གཏན་དང་,པོ,་རྫོགས་པར་བྱས་ཏེ་
བདེ་བ་བྱེད་པ་ནི་ཕུང་,པོ,་ལྷག་མ་མ་ལུས་
བར་བྱེད་པ་ཡིན་པའི་ཕྱིརགླང་,པོ,་ཞེས་བྱ་བ་ལ་
བར་ཞེས་བྱ་བ་ནི་དང་,པོ,་བྱང་ཆུབ་ཏུ་སེམས་
བར་རྣམ་པར་རྟོག་པ་དང་,པོ,་རྣམ་པ་དགུ་ཡིན་
བར་རྣམ་པར་རྟོག་པ་དང་,པོ,་རྣམ་པ་དགུའི་དབང་
བསྐྱེད་པའི་སེམས་བསྐྱེད་པ་དང་,པོ,་ནས་བཟུང་སྟེ་ཞེས་
བསྒྲུབས་པའི་བསོད་ནམས་ཀྱི་ཕུང་,པོ,་དེ་ཡང་འགྲོ་བ་
བསྟན་པའི་ཕྱིར་གང་ཟག་བཞི་,པོ,་ཞེས་བྱ་བ་ལ་
བྱ་བ་གསུངས་ཏེམཆོག་ནི་ཕུང་,པོ,་དང་བཅས་པའི་མྱ་
བྱ་བ་ནི་གལ་ཏེ་ཕུང་,པོ,་དག་ལ་སྟོང་པ་
བྱ་བའི་བར་དང་སེམས་དང་,པོ,་བསྐྱེད་པ་ནས་བཟུང་
བྱ་བར་བདག་ཏུ་འཛིན་པ་,པོ,་ཤེས་པའི་ཕྱིར་སྔོན་
མ་ཡིན་ནམ་ཞེ་ནབྱེད་པ་,པོ,་ཡང་མི་དམིགས་ཞེས་
མཆོག་ལས་ཉམས་པ་ནི་གླང་,པོ,་དོན་དུ་གཉེར་བ་
མཐོང་བ་ལ་འདི་ནི་སེར་,པོ,་ལ་སོགས་པ་ལ་
མཚན་ཉིད་ཡིན་པས་འཛིན་པ་,པོ,་ལྐོག་ཏུ་གྱུར་པ་
མཚན་མ་ཡང་ཁ་ཟས་བཟང་,པོ,་དུག་དང་འདྲེས་པ་
མཚོན་པ་ཡིན་པའི་ཕྱིར་ཕུང་,པོ,་ལ་སོགས་པའི་ཞེས་
མྱ་ངན་ལས་འདས་ནས་རིང་,པོ,་མ་ལོན་པ་བསྟན་
ཚུལ་དུ་ཤེས་རབ་ཀྱི་ཕུང་,པོ,་ལ་སོགས་པ་ལ་
ཚོགས་སུ་གྱུར་པའི་ཕྱིར་ཕུང་,པོ,་ལ་མངོན་པར་ཞེན་
ཞིང་འཚེ་བ་མེད་པ་དབང་,པོ,་འབྲིང་
ཞེ་ནདེ་འབྲུ་མར་གྱི་སྙིང་,པོ,་བསྲེགས་པའི་ཚུལ་གྱིས་
ཞེ་ནསྒྱུ་མ་གཞན་དང་ཕུང་,པོ,་གཞན་དུ་མི་བྱེད་
ཟག་ལ་སོགས་པའི་རྫས་ཕུང་,པོ,་ལ་སོགས་པ་ལས་
འཇིག་རྟེན་ཞེས་པ་ནི་ཕུང་,པོ,་ལ་སོགས་པའི་བདག་
འཕགས་པ་ལ་སོགས་པ་བཞི་,པོ,་འདི་དག་ནི་ལམ་
འཛིན་གྱི་ངོ་བོ་ཉིད་དབང་,པོ,་ཤིན་ཏུ་མཆོག་ཏུ་
འཛིན་པར་ནུས་པའི་ཉན་པ་,པོ,་སྟེ་མི་དམིགས་ཞེས་
ཡིན་ཏེགཟུགས་ལ་སོགས་པའི་ཕུང་,པོ,་མེད་ན་དེ་འབྱུང་
ཡིན་ཏེཉེ་བར་ལེན་པའི་ཕུང་,པོ,་ཕྱིན་ཅི་ལོག་ལྔ་
ཡིན་ནམ་ཞེ་ནམ་ཡིན་ཏེཕུང་,པོ,་ལ་མངོན་པར་ཞེན་
ཡིན་པ་ཉིད་ཀྱིས་བྱེད་པ་,པོ,་མེད་པའི་ཕྱིར་རོ་
རབ་ཏུ་བསྟན་པའི་ཕྱིར་རྒྱལ་,པོ,་གྲོང་དུ་ཞེས་བྱ་
རིལ་གྱིས་མི་སྲེག་ལ་དང་,པོ,་ལ་སོགས་པ་མེད་
རྣམ་པར་འཇིག་པ་ནི་ཕུང་,པོ,་རྣམ་པ་ཐམས་ཅད་
ལ་མངོན་པར་རྟོགས་པ་དང་,པོ,་ནི་ཕ་རོལ་ཏུ་
ལ་ཡོངས་སུ་བསྔོ་བའི་ཕྱིརམང་,པོ,་དཔག་ཏུ་མེད་པར་
ལ་སོགས་པའི་རྫས་དང་ཕུང་,པོ,་ལ་སོགས་པར་བཏགས་
ལས་པའི་ཕྱིར་དེ་ཡང་ཕུང་,པོ,་དོན་དམ་པར་ཡོད་
ལྟ་བས་ན་འདིས་ནི་ཕུང་,པོ,་འཁྲུལ་པ་ཙམ་དུ་
སུ་ལོ་མ་ལྷགས་པའི་སྡོང་,པོ,་བཞིན་དུ་ཤེས་རབ་
སོགས་པའི་རྣམ་པར་བྱེད་པ་,པོ,་མཚན་མ་མི་དམིགས་
སྐབས་འཛིན་པར་རྟོག་པ་དང་,པོ,་རབ་ཏུ་བསྟན་པའི་
སྔར་བཀག་པའི་ཕྱིར་དང་ཕུང་,པོ,་རྣམས་ཀྱང་རང་གི་
སྦྱོར་བ་བསྟན་པ་ཡིན་ཏེཕུང་,པོ,་དང་ཕ་རོལ་ཏུ་
སྨོས་པ་ནི་སེམས་ཅན་མང་,པོ,་ཀུན་དུ་རྨོངས་པའི་
